SA2_MAINCODE_2016,C16_1500_1999_R100_149,C16_1500_1999_R150_199,C16_1500_1999_R200_224,C16_1500_1999_R225_274,C16_1500_1999_R275_349,C16_1500_1999_R350_449,C16_1500_1999_R450_549,C16_1500_1999_R550_649,C16_1500_1999_R650m,C16_1500_1999_R_NS,C16_1500_1999_R_Tot,C16_2000_2499_R0_74,C16_2000_2499_R75_99,C16_2000_2499_R100_149,C16_2000_2499_R150_199,C16_2000_2499_R200_224,C16_2000_2499_R225_274,C16_2000_2499_R275_349,C16_2000_2499_R350_449,C16_2000_2499_R450_549,C16_2000_2499_R550_649,C16_2000_2499_R650m,C16_2000_2499_R_NS,C16_2000_2499_R_Tot,C16_2500_2999_R0_74,C16_2500_2999_R75_99,C16_2500_2999_R100_149,C16_2500_2999_R150_199,C16_2500_2999_R200_224,C16_2500_2999_R225_274,C16_2500_2999_R275_349,C16_2500_2999_R350_449,C16_2500_2999_R450_549,C16_2500_2999_R550_649,C16_2500_2999_R650m,C16_2500_2999_R_NS,C16_2500_2999_R_Tot,C16_3000_3999_R0_74,C16_3000_3999_R75_99,C16_3000_3999_R100_149,C16_3000_3999_R150_199,C16_3000_3999_R200_224,C16_3000_3999_R225_274,C16_3000_3999_R275_349,C16_3000_3999_R350_449,C16_3000_3999_R450_549,C16_3000_3999_R550_649,C16_3000_3999_R650m,C16_3000_3999_R_NS,C16_3000_3999_R_Tot,C16_4000m_R0_74,C16_4000m_R75_99,C16_4000m_R100_149,C16_4000m_R150_199,C16_4000m_R200_224,C16_4000m_R225_274,C16_4000m_R275_349,C16_4000m_R350_449,C16_4000m_R450_549,C16_4000m_R550_649,C16_4000m_R650m,C16_4000m_R_NS,C16_4000m_R_Tot,C16_PI_S_R0_74,C16_PI_S_R75_99,C16_PI_S_R100_149,C16_PI_S_R150_199,C16_PI_S_R200_224,C16_PI_S_R225_274,C16_PI_S_R275_349,C16_PI_S_R350_449,C16_PI_S_R450_549,C16_PI_S_R550_649,C16_PI_S_R650m,C16_PI_S_R_NS,C16_PI_S_R_Tot,C16_AI_NS_R0_74,C16_AI_NS_R75_99,C16_AI_NS_R100_149,C16_AI_NS_R150_199,C16_AI_NS_R200_224,C16_AI_NS_R225_274,C16_AI_NS_R275_349,C16_AI_NS_R350_449,C16_AI_NS_R450_549,C16_AI_NS_R550_649,C16_AI_NS_R650m,C16_AI_NS_R_NS,C16_AI_NS_R_Tot,C16_Tot_R0_74,C16_Tot_R75_99,C16_Tot_R100_149,C16_Tot_R150_199,C16_Tot_R200_224,C16_Tot_R225_274,C16_Tot_R275_349,C16_Tot_R350_449,C16_Tot_R450_549,C16_Tot_R550_649,C16_Tot_R650m,C16_Tot_R_NS,C16_Tot_R_Tot
403031070,0,0,0,10,27,33,8,0,0,0,83,0,0,0,0,0,14,22,24,3,0,0,0,62,0,0,0,0,0,4,8,11,3,3,0,0,21,0,0,0,0,0,3,6,10,0,0,0,0,18,0,0,0,0,0,3,0,3,0,0,0,0,12,3,0,0,4,7,10,8,16,10,5,0,0,47,0,0,0,3,0,5,3,0,0,0,0,4,19,38,22,44,49,59,168,167,173,45,10,9,31,797
403041071,0,0,0,4,29,32,3,0,0,3,73,0,0,0,0,0,0,28,26,4,0,0,0,64,3,0,0,0,0,0,11,11,3,0,0,0,28,0,0,0,0,0,0,3,10,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,3,18,15,3,0,0,3,54,0,0,0,0,0,0,3,0,0,0,0,0,6,30,8,30,39,22,39,246,190,22,5,5,26,657
403041072,0,0,7,21,92,49,3,0,0,0,170,0,0,0,0,0,11,44,43,0,0,0,6,99,0,0,0,0,0,0,12,6,0,0,0,0,17,0,0,0,0,0,0,11,4,0,0,4,0,22,0,0,0,0,0,0,4,9,0,0,0,0,16,3,0,0,3,5,6,43,30,0,0,0,0,96,3,0,0,0,0,0,7,0,0,0,0,13,31,32,0,27,67,87,353,726,270,13,6,7,32,1621
403041073,0,3,9,19,33,16,0,0,0,0,85,0,0,0,0,0,3,33,10,0,0,0,0,47,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,3,0,0,0,3,8,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,14,8,4,12,25,7,0,0,0,4,70,3,13,16,4,0,0,3,3,0,0,0,14,55,65,161,292,197,88,207,403,76,6,6,0,62,1569
403041074,0,3,3,19,65,36,4,0,0,0,126,0,0,0,0,3,7,38,21,0,0,0,0,76,0,0,0,0,0,7,8,15,3,0,0,0,36,0,0,0,0,0,0,3,9,4,0,0,0,21,0,0,0,0,0,0,3,0,0,3,0,0,5,3,0,0,3,0,12,33,28,0,3,0,8,88,0,0,6,3,3,11,9,0,3,0,0,15,43,28,61,64,94,79,297,596,211,22,10,7,45,1518
403041075,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,9,6,6,9,9,3,5,0,3,72
403041076,0,0,0,0,5,10,3,0,0,0,22,0,0,0,0,0,0,0,7,3,0,0,0,12,0,0,0,0,0,0,0,3,4,0,0,0,12,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,3,29,43,22,7,3,5,124
403041077,0,0,0,3,19,26,4,0,0,0,58,3,0,0,0,0,0,11,33,7,0,0,0,50,0,0,0,0,0,0,6,17,3,0,0,0,31,0,0,0,0,0,0,4,5,11,0,0,0,25,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,0,0,0,7,14,7,7,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,3,26,0,8,39,12,27,115,173,37,12,9,6,459
403041078,0,3,0,4,14,7,0,0,0,0,28,3,0,0,0,0,0,9,5,0,0,0,0,23,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,9,16,6,20,27,18,63,202,38,0,0,0,16,404
403041079,0,4,10,18,37,12,0,0,0,4,76,0,0,0,0,0,7,18,3,0,0,0,0,26,0,0,0,0,0,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,9,10,22,7,0,0,0,3,60,0,3,3,0,3,3,0,0,0,0,0,6,29,37,124,147,139,78,191,354,44,0,0,5,46,1159
403041080,0,0,3,3,41,48,3,0,0,0,99,0,0,0,3,0,0,16,29,5,0,0,0,62,0,0,0,0,0,0,3,11,0,0,0,0,20,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,3,17,19,3,0,0,0,39,0,3,0,0,0,0,4,0,0,0,0,4,9,17,8,20,20,17,49,270,210,19,3,0,16,649
403041081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403041082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
403041083,3,3,0,10,14,14,3,0,0,0,47,3,0,0,0,0,0,8,3,0,0,0,0,23,0,0,3,0,0,0,3,4,0,0,0,0,10,3,0,0,0,0,0,0,4,3,0,0,0,14,3,0,0,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,3,5,9,0,0,0,0,18,0,0,0,0,0,3,0,0,0,0,0,0,5,26,5,20,21,16,48,105,70,9,5,0,3,327
403041084,5,4,5,16,81,14,0,0,0,0,129,3,0,0,0,0,8,40,15,0,0,0,0,69,0,0,0,0,0,3,7,6,0,0,0,0,21,0,0,3,0,0,4,5,4,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,14,34,3,0,0,0,9,72,3,0,9,9,0,3,4,0,0,0,0,17,44,36,78,142,84,71,339,617,100,4,5,0,40,1512
403041085,5,0,7,14,75,6,0,0,0,0,110,0,0,0,3,0,6,23,7,0,0,0,0,43,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,3,3,6,21,5,0,0,0,0,50,3,6,5,7,5,0,0,0,0,0,3,9,38,34,99,119,93,67,220,482,56,3,3,4,44,1231
403041086,0,3,4,8,47,22,0,0,0,0,91,0,0,0,0,0,0,29,23,0,0,0,3,52,0,0,0,0,0,0,8,7,0,0,0,0,21,0,0,0,0,0,0,8,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,5,0,4,20,9,0,0,0,0,38,0,0,0,0,0,0,0,3,0,0,0,0,4,26,7,35,27,21,134,423,138,5,0,11,13,835
403041087,0,6,0,13,132,109,0,0,3,7,276,3,0,0,3,3,13,77,81,3,0,0,4,177,3,0,0,0,0,3,21,43,8,0,0,0,79,0,0,0,0,0,0,8,30,8,0,0,0,51,0,0,0,0,0,0,3,14,0,0,0,0,19,4,0,3,4,5,11,50,59,3,0,0,3,145,5,0,3,9,5,6,7,4,0,0,0,13,44,45,36,97,139,75,243,985,612,31,8,6,71,2338
403041088,0,0,0,3,9,10,0,0,0,0,29,0,0,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,5,18,3,9,7,5,32,59,32,9,0,0,6,167
403041089,0,4,0,4,34,29,6,0,3,0,91,0,0,3,0,0,0,18,21,0,0,0,0,49,0,0,0,0,0,0,6,12,0,0,0,0,19,0,0,0,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,9,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,3,4,13,13,34,43,26,35,275,168,13,3,3,14,633
404011090,3,3,3,16,39,35,3,0,0,0,105,0,0,5,0,0,5,22,32,7,0,0,3,74,0,0,0,0,0,0,12,14,5,0,0,0,34,0,0,0,0,0,0,6,18,3,0,0,0,21,0,0,0,0,0,0,3,4,3,0,0,0,8,0,0,3,3,4,6,16,21,3,0,0,5,66,0,4,3,5,0,3,7,3,0,0,3,3,33,28,28,79,74,39,161,282,231,43,0,3,28,1004
404011091,4,3,4,15,43,72,10,3,0,0,164,0,0,0,0,3,8,31,49,13,0,0,6,111,4,0,0,0,0,9,17,32,10,0,0,0,78,0,0,0,0,0,0,6,27,14,0,4,5,48,0,0,0,0,0,0,0,7,11,0,0,3,27,6,3,3,7,5,12,25,37,10,4,3,6,125,0,9,11,4,0,0,5,7,0,0,0,13,42,77,95,153,110,88,216,392,412,82,23,10,52,1704
404011092,0,0,8,16,46,55,15,5,3,7,167,4,0,3,3,4,8,35,55,39,7,8,3,176,0,0,3,0,0,3,9,20,28,0,9,0,81,0,0,0,0,0,0,15,21,18,15,9,0,92,0,0,0,0,0,0,6,11,18,16,26,0,76,3,0,0,0,0,6,24,28,25,4,4,4,101,0,4,16,3,3,0,3,3,0,3,0,7,37,87,83,118,88,71,213,325,310,171,73,70,45,1651
404011093,5,13,11,27,85,141,23,0,0,3,310,3,0,3,7,4,17,56,118,33,5,0,6,251,0,0,0,0,7,3,22,54,17,6,0,0,108,0,0,8,4,0,0,11,47,30,7,0,0,99,0,0,0,0,0,0,7,18,9,4,0,0,43,3,3,9,9,9,14,41,74,26,7,3,3,205,3,11,14,8,0,5,6,9,8,0,0,24,90,104,176,315,211,128,302,615,779,192,41,16,85,2970
404011094,0,0,4,7,25,19,0,0,0,0,58,0,0,0,0,0,6,18,31,0,0,0,0,52,0,0,0,0,0,0,3,13,0,0,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,0,0,0,3,4,0,0,0,8,0,0,0,5,3,6,8,16,0,0,0,0,41,3,4,3,0,3,0,3,0,0,0,0,8,28,37,58,103,60,49,84,178,135,9,4,0,29,740
404011095,4,5,8,22,60,72,12,0,4,3,205,0,0,0,0,3,8,42,68,18,3,0,4,144,3,0,0,0,5,0,15,20,8,0,0,3,63,3,0,0,0,0,3,9,24,17,3,0,0,70,0,0,0,0,0,0,0,3,3,8,3,0,23,3,0,4,11,7,10,22,44,15,3,4,3,132,3,8,12,4,8,3,5,8,3,0,0,14,63,86,121,229,191,122,264,449,443,101,25,20,79,2133
404011096,3,0,3,13,69,64,12,8,3,3,176,3,0,3,3,3,7,22,42,23,3,4,0,117,3,0,0,0,0,3,8,16,11,14,9,0,61,4,0,0,0,0,3,3,16,22,6,11,0,65,0,0,0,0,0,0,0,7,3,8,6,0,27,0,0,4,7,4,6,18,25,10,5,6,3,94,0,5,12,3,0,3,3,3,4,0,0,10,47,61,79,199,121,50,140,344,258,110,52,39,64,1507
404011097,7,3,5,33,90,96,7,3,0,5,250,3,0,3,3,3,20,48,57,5,0,0,0,141,0,0,0,0,0,9,16,30,3,0,0,0,58,0,0,0,0,0,0,10,20,4,0,0,3,38,0,0,0,0,0,0,4,9,0,0,0,0,26,3,6,8,14,0,20,50,38,3,3,3,11,152,0,16,12,0,0,0,4,3,0,0,0,9,54,90,128,235,178,113,356,656,437,42,17,9,79,2334
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,3,5,4,20,80,78,13,0,4,4,218,5,0,0,4,3,3,37,58,20,7,3,0,143,3,0,3,0,0,0,23,33,14,0,3,0,80,4,0,0,0,0,3,6,19,10,6,0,0,61,0,0,0,0,0,0,7,3,8,3,4,0,23,3,0,3,3,0,4,20,31,7,4,0,6,86,3,10,12,5,3,13,10,5,0,0,3,13,72,70,90,123,114,100,266,572,384,106,31,25,46,1935
404021100,0,3,4,17,58,56,4,0,0,0,155,0,0,0,0,0,14,26,46,4,0,0,0,97,0,0,0,0,0,4,14,20,0,0,0,3,43,0,0,0,0,0,3,9,14,6,0,3,0,44,0,0,0,0,0,0,3,8,3,0,0,0,12,3,0,7,10,3,13,24,37,0,3,3,5,104,4,11,10,5,0,7,3,7,0,0,0,15,54,69,129,186,145,66,221,402,344,34,14,11,55,1677
404021101,3,3,9,22,64,28,0,0,0,3,139,0,0,0,5,13,16,23,37,4,0,0,3,101,0,0,0,0,0,0,3,11,0,0,0,0,16,4,0,0,3,0,0,5,11,0,0,0,0,27,0,0,0,0,0,6,3,0,3,0,0,0,9,0,0,4,3,10,13,29,22,0,0,0,3,84,4,9,15,6,5,3,3,0,0,0,0,12,57,69,114,191,160,169,283,401,186,16,7,3,59,1669
404021102,3,12,7,26,80,58,3,0,0,0,197,3,0,4,7,3,13,49,39,5,0,0,3,133,3,0,0,0,0,3,14,32,3,0,0,3,54,0,0,4,0,0,3,16,13,3,0,0,5,49,0,0,3,0,0,3,4,3,0,0,3,0,19,11,0,20,12,12,19,40,28,3,0,0,10,157,7,12,23,16,6,0,3,0,0,0,0,25,98,148,273,444,355,179,380,579,359,36,9,11,140,2925
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,0,0,0,5,13,0,0,0,0,31,0,0,0,0,0,3,0,3,0,0,0,0,10,3,0,0,0,0,0,0,3,4,0,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,5,0,3,0,10,0,0,0,0,0,0,4,6,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,17,4,19,8,8,28,46,59,15,3,3,11,231
404031106,6,3,9,43,58,51,17,4,3,6,200,0,0,0,6,3,23,43,44,12,0,0,3,133,4,0,0,3,4,3,11,20,13,0,0,0,49,6,0,0,3,0,4,7,16,10,3,0,0,58,0,0,0,0,0,0,3,6,4,4,0,0,19,0,0,3,0,3,14,27,27,13,4,3,3,98,4,4,9,10,3,3,3,0,0,0,0,6,43,75,50,94,118,110,366,384,301,87,23,17,44,1658
404031107,11,13,25,91,143,117,22,7,0,10,438,3,0,5,3,3,37,98,107,18,7,6,5,291,3,0,3,3,0,17,35,45,25,4,0,0,130,3,0,0,0,0,11,25,41,18,0,0,0,98,0,0,3,0,0,3,3,12,12,3,4,0,39,7,0,14,6,6,32,54,90,24,4,0,11,243,3,8,6,0,3,6,8,3,0,0,0,8,63,124,134,263,304,240,764,893,694,168,30,23,103,3743
404031108,4,14,15,29,88,109,21,5,3,7,301,3,0,3,7,9,19,57,91,39,3,4,3,238,3,0,3,3,3,8,19,47,21,7,0,3,118,3,0,6,3,0,3,14,42,33,6,3,0,110,0,0,0,0,0,0,3,16,9,0,0,0,26,5,0,0,4,6,11,40,73,24,4,7,10,192,3,9,10,3,3,6,5,6,0,0,0,7,55,133,75,229,228,162,354,644,643,217,36,31,90,2846
404031109,0,0,3,11,8,11,5,4,0,0,58,0,0,0,0,0,6,20,12,9,3,6,0,56,0,0,0,0,0,0,10,8,3,0,3,0,23,0,0,0,0,0,3,3,12,4,3,3,0,26,0,0,0,0,0,0,0,7,0,3,7,0,18,0,0,0,0,0,4,4,8,4,3,4,0,40,0,0,0,0,0,0,0,3,0,0,0,3,14,6,0,19,23,43,139,128,100,38,26,27,22,571
405011110,0,5,12,10,9,0,0,0,0,0,44,3,0,3,4,5,6,6,4,3,3,0,0,35,3,0,0,0,0,0,8,4,0,0,0,0,20,0,0,0,0,0,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,4,4,6,5,0,0,0,0,4,22,0,0,3,0,0,3,0,0,0,0,0,3,11,49,12,38,42,70,101,79,23,3,3,3,15,435
405011111,0,4,4,11,14,4,0,0,0,0,45,0,0,3,4,3,8,3,6,0,0,0,0,28,8,0,0,3,0,4,3,6,0,0,0,0,24,3,0,0,0,3,0,0,4,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,9,6,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,10,45,13,42,67,68,115,81,44,4,0,3,28,515
405011112,0,7,3,8,10,4,0,0,0,0,35,3,0,0,3,0,0,7,3,0,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,26,0,15,25,37,50,72,36,3,0,0,10,280
405011113,0,3,0,3,7,0,0,0,0,0,18,3,0,0,3,0,4,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,0,0,0,3,4,31,4,14,19,29,37,32,10,0,0,0,12,190
405011114,0,3,7,8,30,16,0,0,0,0,74,0,0,0,0,0,6,33,4,0,0,0,3,49,0,0,0,0,0,0,14,5,0,0,0,0,25,0,0,0,0,0,0,3,11,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,20,11,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,4,11,32,16,40,71,36,106,215,66,5,0,0,27,612
405011115,0,3,8,11,18,11,0,0,3,0,52,3,0,0,0,0,6,23,0,0,0,0,0,29,0,0,0,0,0,4,8,0,0,0,0,0,12,0,0,0,0,0,0,10,5,3,0,0,0,19,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,7,7,7,0,0,0,0,18,0,0,0,0,0,6,0,0,0,0,0,3,7,20,3,23,37,43,91,159,42,7,0,8,21,444
405021116,3,3,4,12,20,5,0,0,0,0,46,3,0,3,5,9,4,9,5,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,3,0,13,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,3,3,6,12,4,3,0,0,0,0,36,0,3,0,4,0,0,0,0,0,0,0,3,12,16,27,51,69,57,93,95,28,6,4,7,14,461
405021117,0,5,5,12,3,0,0,0,0,3,35,5,0,0,4,3,6,0,0,0,0,0,6,22,4,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,0,10,5,0,0,0,0,3,18,0,0,0,0,0,0,3,0,0,0,0,0,13,60,3,45,56,54,81,30,4,0,0,0,19,366
405021118,4,5,3,9,0,0,0,0,0,0,37,4,0,6,3,3,3,0,0,0,0,0,5,22,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,5,6,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,4,8,69,27,69,64,53,44,9,7,0,0,3,20,360
405021119,3,11,12,19,3,0,0,0,3,5,66,14,0,8,3,8,13,3,0,0,0,0,3,54,6,0,0,4,8,8,0,0,0,0,0,0,30,3,0,0,0,0,4,0,0,0,0,0,3,19,4,0,3,0,0,0,4,0,0,0,0,0,5,4,0,4,5,13,4,0,0,0,0,0,5,40,0,3,0,5,0,0,0,0,0,0,0,3,19,154,32,109,182,137,136,41,4,0,0,7,33,828
405031120,10,3,3,8,0,0,0,0,0,3,43,3,0,4,6,4,4,0,0,0,0,0,0,27,3,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,3,7,3,4,4,0,0,0,0,3,24,3,3,0,6,0,0,0,0,0,0,0,5,9,70,29,60,90,52,43,12,5,0,0,3,17,395
405031121,3,12,3,0,0,0,0,0,0,3,28,3,0,0,4,4,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,0,16,3,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,7,15,0,3,0,0,0,0,0,0,28,0,3,8,7,0,0,0,0,0,0,0,6,20,90,21,95,115,37,16,3,3,0,0,8,24,411
405031122,12,37,22,35,17,3,0,0,0,0,140,0,0,8,9,10,20,21,3,0,0,0,3,76,0,0,4,8,8,4,9,3,0,0,0,0,30,0,0,3,3,5,9,4,0,0,0,0,0,29,0,0,0,7,0,3,4,4,0,0,0,4,27,6,0,14,23,13,25,15,6,0,0,0,4,101,4,6,24,21,8,0,7,0,0,0,0,21,85,91,163,354,603,206,277,120,31,3,0,3,77,1920
405031123,3,7,0,0,0,0,0,0,0,0,11,5,0,0,3,4,3,3,0,0,0,0,0,16,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,36,4,38,62,23,27,13,8,0,0,0,15,226
405041124,3,5,8,14,10,0,0,0,0,0,41,0,0,0,0,3,5,10,0,0,0,0,0,26,0,0,0,0,4,3,3,0,0,0,0,0,13,0,0,3,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,4,3,3,11,6,0,0,0,0,3,25,0,4,7,0,0,3,0,0,0,0,0,4,15,27,30,78,62,65,141,69,12,0,0,0,16,501
405041125,3,3,5,14,14,6,0,0,0,0,49,3,0,0,3,0,7,3,0,0,0,0,0,20,3,0,0,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,6,0,0,0,0,0,23,4,7,0,7,0,3,3,0,0,0,0,4,29,39,28,24,79,49,148,94,20,0,0,0,17,508
405041126,0,0,6,15,6,0,0,0,0,6,36,3,0,0,0,0,9,9,3,0,0,0,0,24,0,0,0,0,3,0,5,0,0,0,0,0,9,0,0,0,0,0,4,0,4,0,0,0,0,13,0,0,0,0,0,0,3,3,0,0,0,0,12,0,0,0,3,3,10,6,3,0,0,0,0,35,3,3,4,12,4,4,0,0,0,0,0,5,37,25,20,48,115,70,161,101,24,3,0,3,23,600
405041127,10,7,4,11,3,0,0,0,0,3,53,4,0,3,4,3,6,3,0,0,0,0,0,30,0,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,3,5,11,5,0,0,0,0,0,35,0,3,8,8,0,3,3,0,0,0,0,3,21,104,46,105,95,86,123,20,4,5,0,12,28,633
405041128,0,3,0,5,3,3,0,0,0,0,17,3,0,0,3,0,7,0,0,0,0,0,0,19,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,3,3,5,0,0,0,0,0,0,26,0,0,3,4,0,3,0,0,0,0,0,3,7,50,18,26,60,54,61,15,3,0,0,6,11,311
406011129,5,0,0,11,11,3,0,0,0,6,45,0,0,0,3,9,9,9,0,0,0,3,3,38,0,0,0,3,0,8,9,0,0,0,0,0,20,0,0,5,3,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,3,7,0,12,10,7,0,0,0,0,41,3,3,3,4,0,0,0,0,0,0,0,3,16,38,20,49,63,36,80,64,16,3,0,7,34,411
