SA2_MAINCODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
119011571,0,0,0,0,14,0,3,0,0,14,25,3,8,0,4,46,7,0,5,0,0,14,7,3,11,3,4,28,40,0,37,3,10,94,239,30,502,27,27,821,63,19,173,12,18,289,8,18,30,12,3,75,6,8,15,7,0,32,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,14,0,17,4,3,41,442,82,823,62,80,1495
119011572,0,0,0,3,6,0,10,0,0,9,26,0,9,3,0,45,12,0,4,0,0,26,11,7,13,0,0,26,29,5,54,3,4,99,147,28,307,18,31,537,55,31,109,14,22,235,15,14,31,5,9,68,3,5,6,0,0,21,3,0,6,0,0,15,0,0,0,3,0,8,0,0,0,0,0,0,12,3,9,3,3,30,347,101,573,59,77,1154
119021362,0,0,0,3,8,0,0,4,0,9,28,0,3,0,4,36,14,0,3,0,4,28,18,3,16,0,4,47,94,8,82,9,13,208,152,18,183,24,27,399,78,19,87,24,33,246,28,27,59,19,11,152,12,13,24,0,9,63,4,0,3,5,0,12,0,0,8,0,0,10,3,0,3,0,0,8,14,4,4,0,6,29,492,93,492,94,120,1279
119021363,4,0,0,6,15,0,3,0,0,19,39,4,7,6,0,54,34,0,10,3,6,48,40,3,11,3,3,55,161,8,119,16,12,316,661,56,576,54,59,1408,296,16,239,31,43,629,98,19,95,22,26,256,40,11,32,4,11,87,8,0,6,0,3,20,3,3,4,0,0,13,7,0,0,4,0,14,38,0,16,8,6,65,1454,126,1129,148,171,3032
119021364,0,0,0,3,11,0,0,0,0,11,7,0,4,0,0,16,6,0,0,0,0,10,9,0,3,3,3,21,23,3,9,5,3,42,65,12,35,6,9,123,85,10,82,13,26,210,77,19,119,15,24,253,26,6,60,4,8,105,12,0,16,5,8,41,5,3,13,0,0,25,3,3,10,3,0,17,9,0,7,7,8,29,357,55,371,64,83,928
119021366,0,0,0,3,3,0,0,0,0,4,25,0,12,3,5,45,8,3,5,3,0,25,7,0,14,4,5,36,67,8,94,4,13,184,87,25,199,25,17,351,54,39,144,19,20,282,23,29,58,6,21,132,7,7,17,6,3,35,0,3,3,0,0,8,3,0,3,0,0,4,0,0,0,0,0,0,13,3,13,5,3,36,304,122,578,77,95,1178
119021367,0,0,0,0,3,0,0,0,0,5,12,0,3,0,3,22,9,0,5,0,0,19,4,3,3,3,5,17,19,3,39,3,3,61,56,6,92,7,5,168,35,18,72,10,14,151,22,13,61,9,9,108,12,6,21,5,8,45,0,3,3,4,3,18,0,0,0,0,0,6,0,0,0,0,0,3,6,3,9,3,3,24,179,51,311,49,53,645
119021573,0,0,0,0,3,0,7,0,0,12,10,0,8,0,0,18,3,3,3,0,0,5,11,0,15,0,3,30,153,26,392,10,14,590,208,47,625,24,14,924,31,37,88,6,17,177,9,14,28,8,12,65,3,0,7,0,4,17,0,0,4,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,16,4,13,0,0,43,449,137,1217,58,55,1918
119021574,0,0,0,0,0,3,0,0,0,5,11,0,3,0,4,15,3,0,4,0,3,10,10,0,11,0,3,23,125,11,184,9,4,339,146,35,336,17,11,541,20,20,68,8,12,120,4,4,21,0,0,32,3,4,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,7,0,17,0,3,30,336,78,650,41,35,1131
119031368,0,0,0,0,11,0,0,0,0,10,15,0,5,3,3,24,11,0,0,0,0,16,20,3,6,0,4,36,37,3,27,3,3,72,210,5,127,19,12,367,374,19,259,16,30,709,198,24,141,16,26,412,36,9,30,9,7,83,10,0,16,3,3,26,6,4,4,0,0,17,15,0,3,0,0,24,29,0,13,0,0,47,1010,75,631,78,88,1884
119031369,0,0,0,0,3,0,3,0,0,3,9,0,3,3,0,9,11,0,10,0,4,22,19,0,8,0,3,32,64,3,39,5,3,106,406,14,311,21,26,776,137,32,114,30,18,326,41,7,77,17,22,163,23,8,43,10,8,86,9,6,23,0,8,42,4,0,4,0,0,7,0,3,11,0,0,15,28,0,5,0,5,37,763,75,654,85,91,1667
119031370,0,0,0,4,11,0,0,0,0,10,34,3,3,0,4,41,14,0,0,0,4,21,16,0,13,0,6,34,22,6,18,5,9,60,67,6,80,5,6,175,76,12,93,21,18,220,29,12,64,13,10,128,3,7,13,6,4,37,6,0,6,3,0,20,4,0,0,0,0,4,0,0,3,0,0,4,18,0,8,3,4,30,319,52,318,60,66,815
119031371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,15,0,4,0,0,22,8,0,11,3,0,24,55,0,42,3,6,108,70,3,56,3,8,139,27,5,46,7,7,87,11,6,26,0,3,40,6,3,11,3,3,24,0,0,5,3,0,8,3,6,0,3,0,15,4,0,0,0,3,9,210,21,216,31,36,517
119031372,0,0,0,6,4,0,3,0,0,7,15,0,3,0,0,15,7,0,3,0,0,13,8,4,0,0,0,16,3,7,7,3,0,20,10,4,20,3,7,47,46,14,60,7,12,139,38,13,51,7,6,120,11,8,23,3,10,52,6,4,15,0,0,23,0,0,0,0,3,9,3,0,4,0,0,8,4,0,4,0,4,12,157,55,198,26,46,487
119031373,0,0,4,10,25,4,7,0,3,35,88,3,4,6,3,104,26,3,15,0,4,46,33,5,10,6,4,58,21,6,21,4,5,56,87,10,47,4,14,163,102,17,93,18,20,249,26,9,39,9,9,90,0,0,6,0,3,14,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,3,18,0,12,0,3,30,440,61,259,51,77,888
119031374,0,0,0,0,8,0,0,0,0,11,12,0,0,3,0,19,6,0,4,0,3,11,12,0,7,0,3,25,23,0,7,3,0,35,138,3,111,14,19,277,231,18,147,23,33,442,106,12,74,16,15,217,32,10,39,11,12,93,11,4,11,4,4,32,0,0,5,0,3,14,3,0,10,4,4,23,26,5,9,0,0,44,624,50,431,70,96,1270
119041375,0,0,0,0,7,0,0,0,0,10,15,0,3,0,0,21,11,0,3,0,0,10,11,0,9,0,0,21,33,4,12,0,0,50,91,5,67,8,4,176,339,10,114,3,7,470,429,15,190,17,18,672,148,7,45,6,11,224,25,3,13,0,0,45,7,0,7,3,0,13,12,0,11,0,0,20,26,5,17,0,3,50,1166,46,507,48,48,1814
119041376,0,0,0,0,3,0,0,0,0,3,4,0,4,0,0,12,11,0,11,0,3,20,22,5,11,4,0,38,44,3,27,0,3,74,326,15,271,21,16,645,193,18,233,29,26,495,57,14,107,19,15,211,18,11,45,7,9,88,8,3,15,5,0,31,0,3,0,0,0,8,4,0,9,0,0,13,16,8,14,3,4,41,724,71,748,97,81,1726
119041377,0,0,0,0,4,0,0,0,0,6,12,0,4,0,3,11,3,0,4,0,3,10,12,3,3,0,3,15,18,0,14,0,0,30,31,3,24,5,10,77,68,12,51,5,7,138,53,18,70,4,18,163,15,9,28,3,4,57,6,0,3,0,0,12,0,0,0,0,0,7,0,3,0,0,3,11,9,0,9,0,0,20,241,44,212,30,57,580
119041378,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,6,0,0,0,0,13,7,0,8,3,0,15,16,0,10,0,0,27,186,12,167,10,10,380,181,16,189,15,18,410,93,14,75,10,0,188,15,3,18,4,5,42,3,0,3,3,0,9,3,0,0,0,0,3,0,0,3,0,0,3,18,0,9,0,5,24,544,39,492,52,31,1159
119041379,0,0,0,3,4,0,0,0,0,4,6,0,0,0,0,12,10,0,4,0,0,13,11,0,6,0,0,12,19,0,12,0,0,29,193,6,147,11,22,380,212,20,170,19,29,445,70,7,78,15,12,189,26,3,33,3,10,72,6,3,10,0,3,22,4,0,3,0,0,9,0,0,3,0,0,4,12,0,10,0,3,28,594,46,470,53,83,1238
119041380,0,0,0,3,0,0,0,0,0,3,14,0,0,0,0,16,4,0,0,0,0,11,4,0,5,0,0,12,19,0,9,0,3,29,153,3,90,9,10,260,123,8,103,12,18,264,60,9,63,7,5,151,30,5,29,5,4,78,11,3,11,5,4,30,3,3,4,0,0,12,14,0,7,3,0,25,10,0,6,0,3,22,448,33,347,38,61,933
119041381,0,0,0,0,3,0,0,0,0,3,14,0,3,0,0,12,11,0,3,0,3,16,21,0,6,0,7,33,43,3,29,0,5,83,245,15,132,10,13,418,350,11,251,10,19,644,170,8,97,13,18,304,39,5,23,3,3,72,12,0,8,0,0,14,3,0,0,0,0,3,8,0,9,0,0,16,24,6,12,3,0,44,950,42,581,47,79,1701
119041382,3,0,0,3,3,0,0,0,0,3,9,0,0,0,0,6,0,0,0,0,0,3,7,0,3,0,0,14,12,0,7,3,0,19,111,9,52,5,8,188,99,9,90,12,16,227,59,7,59,9,14,151,29,6,36,0,11,90,8,3,20,3,10,49,4,0,11,4,0,15,9,3,10,0,3,25,5,3,11,0,3,23,369,41,319,42,69,835
120011383,0,0,0,3,3,0,0,0,0,0,6,0,4,0,0,9,5,0,0,3,0,5,13,0,3,0,0,23,26,0,8,0,0,41,54,0,28,0,9,91,113,5,47,7,5,181,68,3,58,9,7,148,115,10,105,21,17,262,43,7,72,3,10,139,25,6,40,10,12,99,19,7,44,10,4,89,19,3,18,5,0,35,530,48,442,73,78,1166
120011384,0,0,0,0,4,0,0,0,0,9,4,0,3,0,0,6,8,0,4,0,0,8,21,0,15,0,0,40,25,0,11,3,3,40,55,5,36,0,3,99,458,4,182,13,7,664,401,10,264,24,16,715,333,11,198,19,13,578,72,9,44,8,11,137,11,4,26,8,3,57,28,3,11,6,4,54,28,0,11,3,3,45,1476,55,814,85,65,2494
120011385,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,8,10,0,3,0,0,12,9,0,3,0,4,17,46,0,7,3,0,60,145,3,62,3,3,213,166,0,64,7,8,244,93,3,68,4,12,178,57,0,50,4,7,117,28,0,37,0,0,64,43,7,61,3,10,126,11,0,12,0,0,23,637,20,384,28,42,1117
120011386,3,0,0,3,4,0,4,0,0,14,12,0,0,0,0,15,14,0,0,0,0,11,10,0,3,0,8,16,15,4,3,4,3,24,45,3,23,3,0,75,183,6,91,9,10,300,215,8,149,13,12,391,113,6,127,7,10,274,55,11,81,7,7,161,16,0,26,0,0,49,17,8,40,3,6,81,15,0,7,0,0,26,734,54,572,51,65,1473
120021387,0,0,0,3,4,0,0,0,0,3,3,0,0,0,3,3,4,0,0,0,0,4,3,0,0,0,0,6,12,0,3,0,0,14,52,0,8,0,0,56,74,0,22,0,0,102,113,3,41,0,4,159,157,3,71,3,7,244,83,0,61,0,0,147,46,0,49,3,3,103,59,9,148,17,8,245,10,0,3,6,0,20,639,14,422,32,25,1127
120021388,0,0,0,3,12,0,0,0,0,12,11,0,0,0,5,17,0,0,0,0,0,5,17,0,3,3,0,21,36,0,7,0,0,47,134,0,22,0,4,166,167,4,59,0,3,241,204,3,123,0,8,340,191,11,141,8,6,362,110,4,96,7,0,224,35,7,73,6,0,123,56,9,101,10,5,176,25,0,10,6,0,39,1013,36,658,51,41,1796
120021389,0,0,0,0,4,0,4,0,0,6,9,0,3,0,0,6,4,0,0,0,0,7,6,0,5,0,0,17,11,0,11,0,0,26,45,3,9,0,3,63,85,0,28,0,0,117,112,4,22,0,4,138,96,4,56,0,0,157,108,3,69,0,3,190,53,0,49,3,0,109,70,9,85,11,0,178,3,0,10,3,0,16,607,21,371,20,14,1035
120031390,0,0,0,0,4,0,3,0,0,11,16,0,0,0,0,16,17,0,3,0,0,27,28,0,9,3,0,40,82,0,26,0,4,117,487,15,273,23,25,820,470,15,278,22,21,811,134,3,94,13,8,255,38,0,45,3,4,94,22,0,35,8,0,59,6,3,10,0,3,20,5,0,7,0,3,17,25,3,15,4,0,46,1370,33,808,82,78,2375
120031391,0,0,0,3,7,0,0,0,0,7,19,0,3,3,0,25,9,0,3,0,0,15,25,0,9,0,0,37,59,4,12,3,4,81,142,3,85,5,3,248,290,14,155,24,14,503,201,17,106,26,9,364,123,13,90,17,8,245,44,8,33,4,3,92,14,0,13,5,0,39,15,3,7,3,3,33,31,0,8,8,3,47,1008,62,556,97,58,1780
120031392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,9,0,0,0,0,5,15,0,7,3,0,23,73,7,44,5,8,141,103,7,59,3,12,181,58,3,35,3,6,102,19,3,18,4,0,40,4,3,8,0,0,25,0,0,4,0,0,4,0,0,4,0,0,3,9,0,0,0,3,10,303,22,183,24,26,557
120031393,0,0,0,0,7,0,0,0,3,12,15,0,3,0,4,22,0,0,0,0,3,8,11,0,6,0,0,17,31,0,20,3,0,50,161,3,110,14,14,295,96,8,76,15,12,202,61,10,85,17,9,179,14,3,26,7,13,60,8,0,16,4,4,30,0,3,0,0,0,11,0,0,3,0,4,14,14,3,4,3,3,21,425,39,362,66,63,950
120031394,0,0,0,0,5,0,3,0,0,4,7,0,0,0,0,9,9,0,5,0,0,15,11,0,3,0,0,13,44,0,9,0,0,61,209,3,75,3,17,314,257,4,110,5,9,387,106,8,71,7,10,207,42,0,47,3,3,100,23,3,25,0,0,51,14,0,26,0,0,38,3,0,8,5,0,19,18,0,0,0,0,18,769,33,387,34,53,1268
120031395,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,5,0,3,0,0,6,7,0,3,0,0,7,9,3,3,0,0,17,153,3,49,6,3,220,157,4,94,4,7,260,71,0,46,0,4,120,22,3,30,0,0,61,15,0,21,5,8,46,4,3,24,3,0,30,7,0,23,3,0,37,8,0,8,0,0,14,479,19,313,23,18,857
120031396,0,0,0,3,3,0,4,0,0,11,10,0,0,0,0,11,4,0,4,0,0,12,17,0,0,3,0,17,19,0,23,6,3,43,235,19,221,30,19,518,346,36,331,30,20,762,106,13,73,14,9,218,34,5,16,7,3,68,7,3,7,3,0,28,4,3,0,0,0,9,3,0,4,0,0,6,14,0,9,4,3,35,814,86,709,97,57,1753
120031575,0,0,0,0,13,0,3,0,0,12,12,0,4,0,3,17,9,0,6,3,0,11,15,0,5,0,0,20,32,3,11,0,8,51,144,3,94,4,6,255,339,16,195,24,18,583,214,17,123,31,15,395,54,4,45,18,13,134,30,3,36,8,9,81,6,3,14,8,4,34,8,10,20,11,5,53,27,0,9,4,3,41,917,71,575,109,82,1757
120031576,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,24,0,20,4,0,46,23,3,27,4,0,57,11,3,18,3,4,39,3,3,9,3,0,19,0,0,3,4,0,9,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,71,10,90,17,12,205
121011398,0,0,0,0,8,0,0,0,0,5,13,0,3,0,0,23,13,0,0,0,0,16,10,3,3,3,0,16,21,0,4,0,0,26,68,0,27,4,3,108,358,10,244,37,18,662,423,20,363,31,14,844,150,13,174,14,15,364,88,7,157,20,13,288,44,5,91,12,7,156,57,30,153,37,15,290,35,0,27,5,0,67,1318,88,1291,164,89,2955
121011399,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,7,6,0,3,0,0,8,13,0,4,0,0,13,15,0,4,0,3,23,118,0,70,4,3,200,349,8,183,4,10,558,167,8,141,13,8,331,103,3,93,12,5,222,30,7,69,5,5,112,17,3,39,6,0,68,23,10,45,15,3,100,27,0,10,6,4,41,884,43,674,72,50,1721
121011400,0,0,0,0,5,0,4,0,0,7,4,0,0,0,0,4,4,0,3,0,0,5,3,0,6,0,3,9,24,3,4,3,0,33,82,0,41,3,0,132,247,3,127,15,11,402,201,9,110,9,3,329,80,3,79,4,4,165,55,6,75,7,0,136,30,3,63,11,10,110,31,20,124,29,5,218,14,0,11,0,3,35,795,49,654,83,43,1626
121011401,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,3,0,0,0,0,3,3,0,0,0,0,4,6,0,0,0,0,11,51,0,11,0,0,60,194,0,35,4,3,234,192,3,68,6,0,274,157,3,77,3,0,236,52,0,42,5,0,104,23,6,33,3,0,66,41,3,60,6,0,115,13,0,6,0,0,25,758,15,351,33,18,1169
121011402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,5,16,0,0,3,4,17,22,3,20,3,0,48,91,3,58,7,6,167,78,4,52,9,3,141,43,3,55,8,3,115,25,3,61,4,6,98,33,3,72,6,7,115,36,42,209,35,10,341,7,0,15,8,0,31,368,71,570,84,47,1135
121021403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,3,7,0,0,0,0,5,8,0,5,0,5,14,20,5,14,0,5,39,37,7,54,3,3,108,32,7,66,9,16,133,15,10,38,7,6,80,3,0,16,3,0,28,4,3,9,0,3,19,3,0,4,0,0,5,5,0,7,0,0,13,153,39,223,32,40,487
121021404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,11,13,3,18,0,0,32,19,0,36,4,4,64,31,3,46,4,4,89,12,4,23,7,0,41,3,3,3,0,0,15,0,0,3,0,0,4,0,0,0,0,0,0,3,0,3,0,0,8,89,16,143,19,11,278
121021406,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,14,0,0,0,0,0,0,4,3,8,0,0,15,10,0,10,0,0,14,16,4,12,0,3,36,35,12,39,3,12,100,41,16,64,13,10,141,21,14,47,6,3,92,4,3,29,8,4,44,0,3,14,4,5,24,3,4,7,0,0,16,7,0,7,8,3,21,150,53,255,47,39,541
121021577,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,14,0,0,3,0,13,12,0,4,3,0,18,18,0,5,0,0,29,168,3,156,26,5,357,321,21,360,18,18,743,62,12,87,8,7,181,9,0,13,3,6,29,0,0,7,3,0,11,0,0,0,0,0,6,0,0,3,0,0,3,12,0,11,0,4,24,643,39,648,62,43,1440
121021578,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,9,0,0,0,0,0,8,5,0,0,0,0,10,30,0,7,0,0,38,62,0,33,3,0,100,54,4,71,5,3,138,29,4,55,7,6,99,11,3,33,11,3,59,3,0,14,8,0,23,0,0,0,0,0,9,0,0,0,0,0,0,7,0,3,0,0,15,225,20,233,35,19,535
121021579,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,4,0,4,0,0,8,15,0,0,0,0,10,68,0,30,0,4,101,142,15,230,9,5,398,57,11,118,12,11,209,16,0,26,4,3,50,9,0,11,3,0,23,4,3,10,0,0,14,3,3,12,0,0,17,11,0,3,4,0,23,333,35,454,36,30,882
121031407,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,3,0,0,3,8,0,4,0,0,9,5,0,6,0,0,12,16,0,12,0,0,30,94,0,31,14,6,144,75,5,78,13,3,175,56,15,96,27,7,196,22,14,53,20,13,122,11,3,46,31,4,105,29,40,106,65,11,263,8,3,8,3,3,26,347,89,463,181,53,1129
121031408,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,6,0,0,0,0,6,6,0,10,0,0,19,8,0,4,0,0,17,42,0,15,3,0,60,99,4,55,8,6,165,56,8,64,6,3,139,40,3,66,6,4,111,18,5,47,12,3,83,20,5,44,9,3,73,35,40,142,46,17,282,11,0,10,6,3,30,359,72,474,101,45,1041
121031409,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,4,0,0,13,7,0,0,0,0,9,31,0,13,0,4,50,31,0,35,7,7,85,19,8,43,10,0,83,14,12,25,3,3,58,15,6,34,3,3,58,17,26,86,24,5,156,5,0,3,0,0,13,149,52,261,60,25,546
121031410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,7,9,0,4,0,0,6,18,0,7,0,0,31,38,7,65,4,7,119,34,10,44,5,6,98,19,4,42,17,5,84,10,6,62,4,3,81,23,32,108,30,5,196,12,4,5,3,0,27,165,67,348,73,31,692
121031411,0,0,0,0,4,0,0,0,0,6,6,0,0,0,0,6,4,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,3,16,5,5,0,0,26,41,0,16,3,0,67,32,4,45,5,8,95,19,6,28,5,0,56,14,8,32,6,3,60,8,8,28,3,0,45,25,20,72,18,13,145,0,0,4,3,0,11,178,47,244,50,30,547
121031412,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,5,14,3,8,0,3,28,38,5,14,0,0,64,47,7,54,4,4,119,15,11,36,9,7,74,13,3,25,3,4,54,3,0,19,0,3,24,16,24,72,16,0,128,8,0,3,0,0,15,176,56,247,42,29,544
121041413,0,0,0,0,3,0,3,0,0,8,9,0,0,0,0,9,6,0,0,0,0,6,6,0,0,0,0,8,18,0,4,0,0,22,94,0,19,0,0,107,239,4,65,6,5,315,292,6,145,4,7,463,190,5,119,3,4,329,76,3,80,4,6,167,49,3,44,3,3,102,58,6,145,27,8,245,21,3,12,3,0,38,1079,40,644,57,45,1858
121041414,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,10,9,0,0,0,0,7,3,0,0,0,0,4,19,0,3,0,0,19,146,0,21,0,4,167,332,0,88,5,6,432,379,0,146,3,0,534,191,5,91,5,3,289,78,3,83,3,7,174,58,0,56,3,5,121,63,3,88,25,11,193,15,0,14,0,0,36,1297,20,599,52,45,2011
121041415,0,0,0,3,6,0,0,0,0,6,3,0,3,0,0,3,3,0,0,0,0,3,12,0,3,0,0,11,11,0,10,0,0,16,148,0,25,3,0,183,274,0,80,3,6,359,226,3,98,12,3,342,127,3,74,5,5,213,82,5,62,4,3,156,43,4,59,9,3,117,85,54,296,60,9,502,19,3,14,4,0,45,1037,77,730,107,37,1995
121041416,0,0,0,0,9,0,0,0,0,11,15,0,0,3,0,20,4,0,0,0,0,4,3,0,3,0,0,9,29,0,0,0,0,32,205,0,33,4,3,243,338,3,65,6,4,419,303,0,85,6,7,393,216,3,100,7,3,323,100,3,69,6,8,182,55,5,43,3,3,105,99,15,90,23,13,238,13,0,3,0,0,17,1418,32,500,54,33,2037
121041417,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,3,0,3,0,0,3,15,0,0,0,0,15,81,0,12,0,0,94,177,0,23,0,3,206,205,0,43,3,0,243,155,0,47,3,4,212,110,0,42,9,0,154,73,0,23,3,4,111,100,9,83,29,15,232,16,0,6,6,0,26,947,19,294,48,27,1326
122011418,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,4,0,3,3,0,13,6,0,12,3,5,18,15,3,5,0,0,29,65,3,50,0,4,127,66,0,40,3,4,117,35,0,39,4,4,86,20,0,41,8,3,68,11,4,44,0,0,61,35,36,163,28,21,277,10,3,12,3,0,23,285,50,426,52,38,857
122011419,0,0,0,0,4,0,0,0,0,6,10,0,0,0,0,10,3,0,0,0,0,3,12,0,0,0,0,13,12,0,7,0,0,22,70,0,8,0,0,81,224,0,46,3,0,277,288,0,78,3,3,374,236,0,109,3,0,355,178,3,84,9,3,278,97,3,73,0,3,171,157,20,196,39,18,429,25,3,10,3,0,40,1345,38,631,56,27,2100
122021420,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,7,13,0,6,0,0,23,20,0,9,0,0,36,15,0,23,3,3,42,17,3,26,5,6,58,12,6,25,4,4,52,3,0,20,8,3,31,17,19,51,13,6,103,4,0,6,0,0,11,124,36,169,35,23,390
122021421,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,9,8,0,3,0,0,18,14,0,3,3,0,21,9,0,12,0,0,27,10,0,11,3,0,23,7,4,10,3,5,24,3,0,13,3,3,20,7,9,32,9,8,57,3,0,3,0,3,15,77,11,106,20,19,235
122021422,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,6,0,5,0,0,6,37,0,14,0,0,44,41,0,44,3,0,89,27,5,16,0,8,57,15,0,26,3,8,49,8,3,34,3,0,51,6,3,19,3,3,41,15,21,47,7,11,104,6,0,9,0,0,11,175,31,212,22,27,466
122021423,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,5,4,0,3,0,0,10,9,0,15,0,0,19,46,0,17,0,0,64,65,6,52,8,3,130,66,4,62,0,3,138,55,7,104,10,8,180,37,12,61,7,11,129,21,10,53,11,7,98,28,18,59,14,15,132,10,0,5,0,3,20,355,58,445,58,63,975
122031424,0,0,0,0,7,0,0,0,0,10,12,0,0,0,0,14,0,0,0,0,0,3,5,0,4,0,0,11,6,0,8,4,0,14,13,0,14,3,3,27,10,0,10,3,3,34,16,5,20,6,3,51,22,8,30,6,12,76,23,4,44,3,9,78,7,13,26,3,8,54,3,8,36,4,4,63,6,0,3,0,0,13,146,34,198,39,42,465
