SA2_MAINCODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
212041310,162,183,213,112,98,70,51,31,15,935,1752,1759,2524,1516,1251,1103,953,622,144,11625,145,169,233,177,184,149,73,38,14,1184,37,19,26,35,37,38,39,31,26,293,0,0,0,0,0,0,0,0,0,0,4,3,15,7,10,3,8,0,3,57,0,0,0,0,0,0,0,0,0,0,344,234,328,296,274,268,312,221,62,2341,5,0,3,4,0,3,0,7,0,25,152,103,122,195,222,137,251,239,42,1457,6,7,6,4,6,4,4,3,0,42,19,13,6,4,5,3,0,0,0,43,0,0,0,0,0,0,3,6,0,8,12,4,5,7,10,8,15,0,0,54,16,3,13,17,14,0,3,4,0,67,27,20,19,19,23,9,7,0,0,135,21,8,23,7,19,25,11,16,11,136,0,0,0,3,0,0,4,0,0,5,11,3,6,8,3,5,0,0,0,39,9,21,13,24,16,20,16,15,9,124
212041311,477,375,452,316,253,217,159,111,44,2415,4875,3597,5208,3543,2754,2307,1695,1412,524,25923,247,161,321,266,179,126,47,34,4,1383,36,49,69,80,126,151,175,161,82,930,0,0,0,0,0,0,0,0,0,0,36,15,44,50,34,32,44,22,10,287,0,3,0,0,0,0,0,0,0,7,527,424,624,475,547,550,520,425,198,4287,4,3,3,3,0,3,0,5,4,27,101,94,105,131,158,146,140,140,54,1069,16,10,13,11,12,14,4,0,0,70,19,16,23,12,8,9,8,0,0,88,0,0,0,3,0,7,4,7,3,31,24,10,32,14,16,21,4,0,3,117,39,25,51,37,23,16,14,8,8,208,83,55,89,58,53,34,31,15,0,418,77,34,37,32,31,45,61,55,20,392,3,0,3,3,0,8,3,8,3,29,19,12,19,22,12,17,6,9,6,119,36,24,25,39,28,38,40,41,35,312
212041312,332,277,249,207,206,186,106,75,34,1673,4057,3027,3156,2896,2873,2737,1731,1038,396,21911,276,206,239,247,242,176,69,29,14,1497,99,57,74,81,130,194,255,141,58,1103,0,0,0,0,0,0,0,0,0,0,30,22,33,18,23,38,36,15,9,226,0,0,0,0,0,0,0,0,0,0,744,590,601,599,692,785,702,412,169,5297,4,6,3,4,3,3,3,0,0,24,349,228,223,284,289,234,242,146,27,2018,10,6,20,11,8,15,23,4,3,94,15,14,5,4,10,16,3,3,3,67,3,3,0,0,4,5,15,15,5,50,32,23,28,21,20,19,19,11,3,170,14,9,20,14,15,10,10,3,0,98,63,51,48,33,33,26,10,5,3,276,40,31,26,35,37,54,87,59,35,415,3,7,3,0,8,11,0,4,0,38,15,15,14,11,7,11,5,0,3,77,47,38,38,35,36,63,57,31,16,360
212041313,97,74,51,67,95,91,55,45,22,593,1811,1347,903,1393,1564,1430,956,564,200,10169,45,27,37,36,63,38,15,3,3,279,124,100,55,143,179,266,274,175,87,1404,0,0,0,0,0,0,0,0,0,0,19,18,11,14,22,11,29,6,4,122,0,0,0,0,0,0,0,0,0,0,573,371,238,344,441,363,290,162,41,2820,0,0,0,0,0,8,3,0,6,15,117,70,48,94,105,37,37,16,5,532,4,3,3,12,5,3,10,6,0,47,10,5,3,11,3,0,0,0,0,26,0,0,3,3,3,6,4,4,0,30,6,0,9,3,3,0,5,5,0,35,3,0,3,7,3,3,0,0,0,25,20,23,9,22,26,10,7,6,0,122,7,8,4,13,28,63,69,38,24,267,3,0,0,0,3,0,0,0,0,11,0,3,3,5,0,0,0,0,0,18,25,27,18,33,46,73,75,45,31,369
212041314,353,203,172,173,169,137,93,34,18,1355,3882,2838,2726,2866,2832,2524,1447,687,247,20042,863,676,746,820,823,569,229,85,45,4859,115,71,80,141,124,193,259,108,61,1142,0,0,0,0,0,0,0,0,0,3,45,16,30,42,27,23,20,4,4,219,0,0,0,0,0,0,0,0,0,0,1217,809,775,879,833,783,693,344,123,6449,9,0,10,4,0,4,4,0,0,28,148,116,107,128,174,107,122,58,15,979,11,6,8,7,15,8,11,4,0,71,13,6,4,3,7,5,3,3,0,42,4,3,0,6,4,8,3,7,0,39,11,7,7,6,11,4,3,0,0,53,29,11,7,22,10,6,4,8,3,93,97,43,50,55,48,42,26,3,3,377,36,14,16,24,23,46,72,34,19,283,0,0,0,0,3,3,0,0,0,10,5,7,0,8,0,3,7,0,0,39,33,22,32,45,35,60,72,26,28,353
212041316,134,73,86,81,64,62,51,27,3,578,1321,977,1040,1050,920,996,675,335,66,7391,111,81,102,116,121,77,32,15,11,663,21,27,25,30,40,48,83,47,13,321,0,0,0,0,0,0,0,0,0,0,10,11,10,10,11,6,6,3,3,76,0,0,0,0,0,0,3,0,0,3,287,238,219,255,262,257,283,148,39,1990,0,0,0,0,0,0,4,3,0,15,108,70,92,118,111,101,93,54,3,739,3,3,0,8,3,0,9,4,4,33,0,3,0,0,4,0,0,0,0,9,3,0,0,3,3,4,4,6,0,27,11,3,8,4,18,9,13,7,3,77,9,7,6,5,5,5,12,0,0,46,26,19,12,17,9,24,3,3,3,110,12,13,9,5,11,26,23,13,4,114,3,0,0,3,0,3,0,0,0,9,3,0,7,4,3,0,5,0,3,24,28,9,13,17,14,29,10,11,6,130
212041317,283,229,241,159,159,108,90,73,29,1377,3264,2955,3745,2519,2300,1934,1398,1252,412,19772,638,695,723,689,804,713,387,155,112,4912,19,20,27,18,46,43,94,81,55,406,0,0,0,0,0,0,0,0,0,0,43,41,104,25,15,25,10,12,4,283,0,0,0,0,0,0,0,0,0,0,521,485,444,424,502,408,385,397,201,3770,3,0,9,4,3,3,6,5,3,40,83,35,44,84,94,58,157,117,30,696,0,3,0,0,9,7,4,6,0,36,14,8,8,7,12,0,0,0,0,50,3,0,0,0,8,3,0,9,8,35,9,3,4,4,5,3,3,0,0,25,7,12,8,3,9,14,8,0,0,63,19,9,26,8,13,10,4,3,0,87,7,6,14,8,15,30,33,24,22,163,0,0,0,3,0,0,0,0,0,11,13,14,9,12,8,9,4,3,3,75,27,14,24,23,19,21,39,48,23,234
212041318,190,160,147,118,102,84,54,28,9,897,2322,1912,1919,1637,1616,1352,838,420,164,12184,742,602,649,635,699,518,212,85,33,4170,18,23,16,23,45,61,108,44,18,355,0,0,0,0,0,0,0,0,0,0,17,6,15,16,17,13,10,3,0,95,0,0,0,0,0,0,0,0,0,0,389,287,260,233,290,292,274,148,43,2211,0,0,0,3,0,0,0,0,0,9,31,41,36,38,54,47,63,43,6,363,3,3,4,4,9,10,3,4,5,40,7,10,7,9,3,5,0,0,0,42,0,0,0,0,0,0,6,6,3,21,3,7,10,0,7,3,0,0,0,32,17,5,11,13,9,4,0,0,0,59,20,16,16,14,11,8,3,0,0,97,17,0,5,12,3,11,28,22,3,101,0,0,0,0,3,3,0,0,0,11,10,5,6,0,0,3,3,4,0,34,8,11,11,15,18,31,33,9,0,131
212041459,190,127,218,147,117,92,59,46,18,1018,1891,1404,2516,1570,1358,1082,750,566,228,11361,265,146,367,243,189,138,68,23,6,1440,35,20,39,40,41,85,79,66,48,451,0,0,0,0,0,0,0,0,0,0,23,14,31,21,16,12,11,11,3,134,0,0,0,0,0,0,0,0,0,0,348,232,355,323,335,343,241,201,99,2479,6,0,3,3,0,0,0,3,3,15,51,50,59,62,86,63,61,49,11,489,8,0,5,10,8,3,7,3,0,41,5,3,0,8,0,3,0,0,0,23,0,0,3,4,0,3,7,8,6,23,3,0,4,3,5,5,0,0,0,27,6,7,9,6,11,0,4,0,3,53,36,13,29,23,17,24,11,8,0,151,20,14,14,25,15,20,14,15,10,145,0,3,0,0,0,0,0,0,0,13,7,7,4,5,11,3,6,3,0,43,18,15,22,10,23,16,31,23,13,167
212041460,218,160,200,124,142,110,84,66,24,1138,3024,2288,2919,2246,1995,1903,1400,846,395,17016,718,526,679,589,488,370,160,67,30,3637,56,41,51,58,75,111,168,89,32,683,0,0,0,0,0,0,0,0,0,0,23,16,17,26,17,14,30,12,3,152,0,0,0,0,0,0,0,0,0,0,543,416,415,453,468,529,485,355,162,3818,3,10,6,3,4,3,4,0,0,27,49,35,53,60,71,57,82,47,10,462,10,4,13,8,12,12,10,0,0,67,13,11,14,8,5,3,3,0,0,56,0,0,0,0,0,3,0,10,5,20,3,9,7,3,4,4,4,3,0,38,10,14,19,9,13,15,8,11,5,107,52,29,35,31,28,18,18,4,0,218,16,13,9,10,19,38,43,27,15,186,0,0,0,3,0,5,3,0,0,9,19,8,9,6,5,8,6,4,0,62,46,31,20,23,27,46,56,40,21,307
212051319,238,249,239,210,171,113,61,61,52,1401,2655,2414,2869,2421,1991,1560,1070,884,395,16254,100,133,280,171,116,114,60,22,3,999,101,74,89,120,162,136,131,102,100,1004,0,0,0,0,0,9,0,0,0,5,50,23,42,38,44,25,13,19,8,261,0,0,0,0,0,0,0,0,0,3,712,408,493,542,484,375,314,276,151,3743,7,0,11,7,0,4,0,4,0,31,254,110,95,181,222,98,143,136,23,1273,7,0,0,4,9,0,3,0,0,22,4,5,3,3,6,0,0,0,0,26,5,0,0,3,10,3,10,3,3,38,14,9,10,10,15,10,10,5,0,74,6,4,14,12,13,12,8,4,0,71,33,6,20,22,9,11,8,0,5,114,41,32,31,40,42,49,30,29,14,317,0,3,0,0,0,0,0,5,0,10,8,3,10,3,3,0,0,0,0,31,44,50,53,61,78,61,52,27,41,475
212051320,150,624,420,140,120,72,55,68,38,1681,1795,5627,4188,1753,1280,964,829,826,439,17708,108,622,443,194,98,74,59,17,5,1625,29,120,59,47,45,59,63,56,66,549,0,0,0,0,0,0,0,0,0,0,12,60,45,15,11,14,11,6,0,181,0,0,0,0,0,0,0,0,0,4,316,628,503,302,287,268,209,301,229,3047,0,18,4,4,0,3,3,0,0,38,141,119,70,156,182,80,148,152,49,1102,3,0,6,4,4,7,3,0,0,35,0,4,5,0,0,0,0,0,0,11,0,11,0,4,0,7,0,3,4,19,12,7,15,11,3,0,7,0,4,62,6,55,25,16,3,7,4,3,4,122,16,85,51,24,9,7,9,4,0,197,33,88,36,29,22,22,10,21,16,286,0,0,0,3,0,3,0,0,3,12,3,10,15,3,3,0,3,0,3,45,21,66,39,25,28,31,17,14,16,250
212051321,209,239,123,177,167,156,154,117,52,1386,3308,3081,1871,2635,2986,2721,2359,1334,434,20722,306,256,256,339,332,181,110,49,14,1830,123,107,45,96,167,193,353,281,117,1481,0,0,0,0,0,0,0,0,0,0,93,90,55,72,97,104,67,42,10,624,0,0,0,0,0,0,3,0,0,7,471,383,217,284,400,372,453,348,111,3029,0,16,11,4,5,15,12,12,7,81,105,89,44,83,119,71,85,71,16,679,0,0,3,0,0,0,0,0,0,5,8,8,4,3,3,6,3,0,0,29,3,11,4,4,3,18,8,16,5,74,25,16,15,28,10,11,22,16,4,154,11,26,14,13,24,22,14,11,6,136,86,62,22,59,64,51,21,5,0,372,40,35,20,38,49,58,83,66,30,425,0,3,3,4,4,6,8,8,4,29,0,0,0,3,0,3,3,3,3,15,91,57,41,71,78,119,211,144,75,877
212051322,249,283,189,171,212,147,131,150,116,1645,2884,3004,2183,2386,2813,1902,1687,1171,451,18485,323,356,328,351,381,267,126,55,19,2195,84,76,30,86,131,124,186,202,97,1016,0,0,0,0,0,0,0,0,0,0,73,59,32,62,64,59,39,38,9,441,0,3,0,0,0,0,0,0,0,5,405,361,247,330,411,325,279,256,122,2740,10,4,10,4,3,7,7,5,0,49,101,69,53,76,110,58,69,77,24,646,0,4,3,3,4,0,5,0,0,18,7,0,5,5,0,0,0,3,0,16,3,12,4,3,8,15,7,22,11,77,11,6,8,11,10,7,12,12,3,81,12,23,14,13,15,22,11,3,3,122,48,36,31,36,33,42,11,8,0,244,36,34,10,34,39,34,50,64,32,342,3,0,3,0,0,0,0,7,0,11,5,9,3,0,4,0,3,0,3,22,53,52,39,48,77,76,104,131,49,644
212051323,139,170,105,102,139,110,95,90,39,996,2414,2202,1419,1999,2218,1597,1547,1210,310,14916,170,161,168,194,203,116,67,29,0,1109,99,80,36,83,172,134,194,251,106,1148,0,0,0,0,0,0,0,0,0,3,36,45,31,33,68,52,30,30,10,330,0,0,0,0,0,0,0,0,0,0,456,324,209,256,404,310,274,235,101,2564,4,3,0,0,3,0,8,9,0,24,142,118,59,105,188,83,112,121,24,954,0,3,0,4,5,3,0,5,0,15,4,3,0,0,0,0,0,0,0,11,0,3,3,4,6,10,13,15,3,56,4,5,0,5,3,0,3,0,0,23,3,6,13,3,12,16,5,0,0,61,30,21,21,19,25,18,5,4,3,137,39,32,10,31,43,36,46,43,21,305,0,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,3,59,57,63,48,101,122,87,159,60,762
212051324,203,156,115,154,155,126,101,96,36,1134,2831,2272,1925,2482,2290,1889,1593,1436,444,17160,192,177,203,221,210,124,76,16,10,1235,124,73,59,115,166,142,184,207,114,1180,0,0,0,0,0,0,0,0,0,0,52,44,39,45,61,43,56,29,11,385,0,0,0,0,0,0,0,0,0,4,635,461,318,443,525,403,368,308,130,3584,0,3,6,0,4,3,3,3,3,30,210,133,76,161,235,82,138,151,37,1228,3,3,3,3,6,0,10,3,0,35,0,0,3,0,0,0,0,0,0,7,10,4,3,5,11,5,12,7,5,65,9,3,11,5,9,12,6,3,0,60,8,9,3,7,11,8,4,5,5,67,23,30,24,28,29,17,13,6,3,157,40,37,29,31,42,40,40,51,38,339,0,0,0,3,0,0,3,0,0,8,6,0,4,7,0,0,0,0,0,19,48,44,37,54,74,91,74,141,79,644
212051325,191,130,168,147,88,119,107,53,55,1060,2886,2193,2620,2605,2111,2240,1770,873,358,17649,239,137,241,263,219,151,74,34,10,1361,82,63,66,112,162,172,253,132,64,1112,0,0,0,0,0,0,0,0,0,0,51,25,40,39,35,25,21,5,3,252,3,0,0,0,0,0,0,5,0,12,851,535,541,649,622,578,597,376,147,4889,5,3,3,0,5,10,13,4,4,40,387,252,150,288,354,185,242,160,31,2051,0,4,3,3,4,7,4,4,0,35,6,3,5,3,0,0,4,0,0,28,3,3,3,0,6,7,7,23,10,64,30,14,34,20,20,24,26,14,9,187,18,4,13,20,4,3,8,10,3,77,48,20,24,49,23,23,16,3,0,205,33,20,26,18,31,57,75,55,28,341,3,0,0,3,0,3,8,0,0,27,3,4,5,6,3,3,5,7,0,35,40,30,44,45,37,68,88,53,32,434
212051326,263,232,297,222,157,120,83,91,47,1515,3443,2866,3466,3210,2450,1763,1393,1149,493,20235,85,133,245,131,99,67,37,13,3,820,88,66,66,117,167,139,135,75,90,936,0,0,0,0,0,0,0,0,0,0,17,17,43,28,21,30,10,7,4,178,0,0,0,0,0,0,0,0,0,0,921,604,523,676,721,532,380,341,175,4879,0,0,0,0,3,3,8,0,6,16,497,251,227,453,504,231,345,366,97,2969,6,4,3,3,4,11,7,9,0,48,3,3,4,4,4,0,3,0,0,23,10,7,6,15,5,6,3,3,3,58,19,12,17,20,15,14,3,3,0,109,21,8,12,16,10,8,5,0,3,86,15,9,46,16,11,15,5,3,0,125,19,20,37,37,44,36,23,29,22,259,0,0,0,3,4,0,0,0,0,7,3,0,0,3,0,0,3,3,0,17,43,39,36,46,64,48,32,33,30,377
212051327,183,183,110,126,143,178,128,78,28,1156,2867,2587,1763,2344,2691,3039,2238,1101,468,19105,112,137,115,142,196,177,94,30,16,1011,166,103,53,120,207,242,347,223,167,1625,0,0,3,0,0,3,0,3,0,13,52,36,31,49,58,53,69,32,14,380,0,0,0,0,0,0,0,0,0,3,705,539,335,442,570,622,706,465,170,4553,4,4,3,6,7,9,16,4,5,53,187,166,104,153,243,181,183,145,39,1385,0,3,0,0,0,4,3,4,0,20,3,10,3,5,3,6,12,0,0,41,4,7,0,4,7,4,20,11,8,63,34,42,30,32,55,43,41,24,6,310,13,17,4,17,18,15,14,9,11,109,44,33,19,24,36,12,12,11,3,206,25,23,14,25,38,57,100,76,49,402,3,10,0,0,3,9,9,7,3,42,3,0,0,3,3,0,7,7,0,28,66,53,23,49,91,123,162,102,73,734
213011328,160,102,177,107,80,68,45,34,49,827,1167,967,1543,994,773,744,467,330,180,7159,60,79,108,84,75,69,33,6,7,519,32,26,36,46,31,55,44,40,11,315,0,0,0,0,0,0,0,0,0,0,26,5,19,18,9,3,4,5,0,89,0,0,0,0,0,0,0,0,0,0,282,175,300,269,217,251,277,166,101,2049,0,0,0,0,0,3,0,0,0,7,24,20,29,30,32,23,32,31,29,254,3,6,6,8,5,0,0,3,3,24,4,0,7,0,0,0,0,0,0,11,0,0,4,3,4,3,3,7,0,25,16,7,13,10,8,0,0,0,0,51,13,3,12,4,3,3,0,7,0,44,28,17,19,22,14,6,3,0,0,111,7,8,14,4,12,26,18,11,3,106,0,0,4,0,0,0,0,0,0,8,3,3,4,0,0,0,0,0,0,12,11,3,12,8,14,3,12,8,3,67
213011329,160,81,98,90,67,42,13,0,0,552,2178,1297,1439,1629,1187,760,237,92,25,8840,360,321,251,358,332,267,83,33,11,2010,32,6,10,23,17,17,5,0,4,112,0,0,0,0,0,0,0,0,0,0,8,3,6,6,9,3,0,0,0,38,0,0,0,0,0,0,0,0,0,0,642,424,300,468,424,349,170,41,12,2827,0,3,0,0,4,0,0,0,0,9,90,48,44,77,81,45,32,6,3,429,0,0,0,5,3,9,3,0,0,24,13,14,8,10,8,3,0,0,0,58,4,0,0,0,3,0,0,0,0,9,6,6,9,4,6,3,0,0,0,30,7,10,21,4,15,17,3,0,0,79,17,29,18,29,19,13,5,4,0,130,12,15,9,8,11,9,0,0,0,57,0,0,0,0,0,0,0,0,0,0,5,0,0,6,0,0,4,0,0,22,8,19,13,10,8,11,3,0,0,72
213011330,585,335,458,347,237,157,79,33,6,2234,4889,3028,4756,3409,2356,2125,1100,425,110,22194,487,302,411,467,357,241,80,28,15,2380,103,63,90,134,91,117,107,55,17,773,0,0,0,0,0,0,0,0,0,3,139,53,73,76,39,26,12,4,3,420,0,0,0,0,0,0,0,0,0,0,1777,932,1218,1267,946,820,689,290,72,8005,6,0,3,9,6,5,7,0,0,30,232,99,154,192,150,131,119,49,9,1136,24,14,17,21,15,11,15,7,0,119,65,46,27,24,19,16,0,3,0,199,6,0,0,10,4,4,6,10,3,44,109,38,51,59,38,10,7,0,0,313,60,28,24,34,20,13,21,3,0,202,179,75,89,93,49,35,9,3,0,531,23,14,26,28,19,49,31,26,4,221,3,4,0,0,4,5,3,0,0,20,4,11,4,3,11,3,0,0,0,50,68,26,31,42,31,27,20,9,3,262
213011331,175,125,103,88,88,44,43,11,3,684,1814,1378,1185,1303,1277,839,425,142,74,8442,122,140,87,103,171,103,34,14,8,780,24,28,14,22,45,30,25,11,3,200,0,0,0,0,0,0,0,0,0,0,10,7,9,5,15,10,7,0,0,59,0,0,0,0,0,0,0,0,0,0,451,436,370,312,463,465,249,111,78,2940,0,0,0,0,0,0,4,0,0,5,104,91,78,81,108,77,71,19,17,646,10,8,10,14,9,8,8,4,0,60,13,0,6,0,0,3,0,0,0,23,0,3,5,0,5,3,0,3,0,16,13,14,9,4,13,5,3,0,0,67,0,4,6,3,5,4,4,3,0,34,10,16,16,5,12,11,5,0,0,84,5,3,11,8,7,8,13,3,0,64,3,0,0,0,0,0,3,0,0,14,6,3,3,3,5,5,0,0,0,24,14,3,4,6,11,12,9,0,0,63
213011332,151,167,124,102,136,128,41,23,3,872,2223,2218,1783,1662,2093,1963,972,435,121,13469,143,96,66,114,158,103,35,16,6,743,64,42,66,56,80,96,60,19,8,497,3,3,5,0,3,3,3,0,0,32,23,13,14,19,8,22,7,13,3,113,0,0,0,0,0,0,0,0,0,0,728,651,541,518,632,821,534,276,99,4799,0,0,0,0,0,3,0,0,0,10,180,147,159,166,206,237,217,113,17,1439,3,10,5,8,8,10,5,0,0,50,7,10,4,7,5,3,0,0,0,44,8,5,0,3,6,5,10,0,0,45,28,22,16,19,12,15,12,3,0,131,3,4,6,0,3,12,3,0,3,42,21,26,17,21,21,12,6,6,0,133,3,11,0,10,12,26,16,0,3,85,0,0,0,0,0,0,4,0,0,12,8,0,0,3,3,3,7,4,0,25,16,7,16,13,16,34,13,9,0,127
213011333,287,180,174,154,141,135,55,29,5,1161,2730,1947,1975,1787,1819,2007,881,317,65,13530,386,296,259,338,366,252,96,37,9,2036,41,30,46,37,46,73,85,24,7,389,0,0,0,0,0,0,0,0,0,0,103,39,50,53,28,23,17,5,0,312,0,0,0,0,0,0,0,0,0,0,654,438,491,459,471,644,547,193,35,3936,0,0,0,0,3,0,0,0,0,7,104,81,101,114,107,192,194,62,4,949,0,3,4,9,4,3,5,4,4,44,14,13,4,5,7,3,0,0,0,53,0,0,0,3,0,3,14,10,0,29,25,8,12,11,14,9,7,8,0,102,10,5,4,9,11,0,3,0,0,52,42,42,26,34,21,27,11,5,3,203,13,7,10,14,10,26,36,11,3,127,9,0,0,0,0,0,3,0,0,17,13,18,3,6,7,7,4,0,0,58,19,14,3,11,5,20,8,5,0,97
