SA4_NAME16	Year	Age.min	Sex	persons
Bunbury	2011	0	M	1036
Bunbury	2011	1	F	1064
Bunbury	2011	1	M	1118
Bunbury	2011	2	F	1023
Bunbury	2011	2	M	1135
Bunbury	2011	3	F	1128
Bunbury	2011	3	M	1140
Bunbury	2011	4	F	1171
Bunbury	2011	4	M	1233
Bunbury	2011	5	F	1135
Bunbury	2011	5	M	1127
Bunbury	2011	6	F	1098
Bunbury	2011	6	M	1133
Bunbury	2011	7	F	1034
Bunbury	2011	7	M	1120
Bunbury	2011	8	F	1070
Bunbury	2011	8	M	1090
Bunbury	2011	9	F	1110
Bunbury	2011	9	M	1100
Bunbury	2011	10	F	1137
Bunbury	2011	10	M	1181
Bunbury	2011	11	F	1120
Bunbury	2011	11	M	1188
Bunbury	2011	12	F	1155
Bunbury	2011	12	M	1317
Bunbury	2011	13	F	1076
Bunbury	2011	13	M	1160
Bunbury	2011	14	F	1149
Bunbury	2011	14	M	1229
Bunbury	2011	15	F	1140
Bunbury	2011	15	M	1222
Bunbury	2011	16	F	1103
Bunbury	2011	16	M	1192
Bunbury	2011	17	F	1001
Bunbury	2011	17	M	1178
Bunbury	2011	18	F	858
Bunbury	2011	18	M	1006
Bunbury	2011	19	F	767
Bunbury	2011	19	M	861
Bunbury	2011	20	F	795
Bunbury	2011	20	M	872
Bunbury	2011	21	F	758
Bunbury	2011	21	M	799
Bunbury	2011	22	F	726
Bunbury	2011	22	M	837
Bunbury	2011	23	F	753
Bunbury	2011	23	M	767
Bunbury	2011	24	F	834
Bunbury	2011	24	M	817
Bunbury	2011	25	F	810
Bunbury	2011	25	M	915
Bunbury	2011	26	F	893
Bunbury	2011	26	M	851
Bunbury	2011	27	F	880
Bunbury	2011	27	M	899
Bunbury	2011	28	F	886
Bunbury	2011	28	M	850
Bunbury	2011	29	F	927
Bunbury	2011	29	M	900
Bunbury	2011	30	F	938
Bunbury	2011	30	M	966
Bunbury	2011	31	F	950
Bunbury	2011	31	M	945
Bunbury	2011	32	F	982
Bunbury	2011	32	M	917
Bunbury	2011	33	F	1011
Bunbury	2011	33	M	949
Bunbury	2011	34	F	993
Bunbury	2011	34	M	929
Bunbury	2011	35	F	1056
Bunbury	2011	35	M	928
Bunbury	2011	36	F	1064
Bunbury	2011	36	M	982
Bunbury	2011	37	F	1154
Bunbury	2011	37	M	1023
Bunbury	2011	38	F	1080
Bunbury	2011	38	M	1118
Bunbury	2011	39	F	1251
Bunbury	2011	39	M	1164
Bunbury	2011	40	F	1348
Bunbury	2011	40	M	1260
Bunbury	2011	41	F	1185
Bunbury	2011	41	M	1152
Bunbury	2011	42	F	1213
Bunbury	2011	42	M	1151
Bunbury	2011	43	F	1196
Bunbury	2011	43	M	1119
Bunbury	2011	44	F	1188
Bunbury	2011	44	M	1108
Bunbury	2011	45	F	1100
Bunbury	2011	45	M	1147
Bunbury	2011	46	F	1131
Bunbury	2011	46	M	1176
Bunbury	2011	47	F	1128
Bunbury	2011	47	M	1167
Bunbury	2011	48	F	1214
Bunbury	2011	48	M	1199
Bunbury	2011	49	F	1199
Bunbury	2011	49	M	1111
Bunbury	2011	50	F	1205
Bunbury	2011	50	M	1207
Bunbury	2011	51	F	1170
Bunbury	2011	51	M	1104
Bunbury	2011	52	F	1166
Bunbury	2011	52	M	1206
Bunbury	2011	53	F	1151
Bunbury	2011	53	M	1084
Bunbury	2011	54	F	1036
Bunbury	2011	54	M	1133
Bunbury	2011	55	F	1147
Bunbury	2011	55	M	1123
Bunbury	2011	56	F	1149
Bunbury	2011	56	M	1012
Bunbury	2011	57	F	1010
Bunbury	2011	57	M	1068
Bunbury	2011	58	F	1017
Bunbury	2011	58	M	1033
Bunbury	2011	59	F	946
Bunbury	2011	59	M	987
Bunbury	2011	60	F	999
Bunbury	2011	60	M	984
Bunbury	2011	61	F	985
Bunbury	2011	61	M	902
Bunbury	2011	62	F	918
Bunbury	2011	62	M	987
Bunbury	2011	63	F	863
Bunbury	2011	63	M	949
Bunbury	2011	64	F	995
Bunbury	2011	64	M	1040
Bunbury	2011	65	F	793
Bunbury	2011	65	M	839
Bunbury	2011	66	F	769
Bunbury	2011	66	M	804
Bunbury	2011	67	F	665
Bunbury	2011	67	M	723
Bunbury	2011	68	F	637
Bunbury	2011	68	M	638
Bunbury	2011	69	F	645
Bunbury	2011	69	M	648
Bunbury	2011	70	F	599
Bunbury	2011	70	M	550
Bunbury	2011	71	F	590
Bunbury	2011	71	M	582
Bunbury	2011	72	F	555
Bunbury	2011	72	M	534
Bunbury	2011	73	F	484
Bunbury	2011	73	M	510
Bunbury	2011	74	F	485
Bunbury	2011	74	M	462
Bunbury	2011	75	F	484
Bunbury	2011	75	M	407
Bunbury	2011	76	F	413
Bunbury	2011	76	M	411
Bunbury	2011	77	F	396
Bunbury	2011	77	M	341
Bunbury	2011	78	F	402
Bunbury	2011	78	M	332
Bunbury	2011	79	F	367
Bunbury	2011	79	M	325
Bunbury	2016			6834
Bunbury	2016	0	F	969
Bunbury	2016	0	M	1055
Bunbury	2016	1	F	1107
Bunbury	2016	1	M	1143
Bunbury	2016	2	F	1084
Bunbury	2016	2	M	1151
Bunbury	2016	3	F	1070
Bunbury	2016	3	M	1183
Bunbury	2016	4	F	1126
Bunbury	2016	4	M	1222
Bunbury	2016	5	F	1048
Bunbury	2016	5	M	1228
Bunbury	2016	6	F	1247
Bunbury	2016	6	M	1306
Bunbury	2016	7	F	1166
Bunbury	2016	7	M	1256
Bunbury	2016	8	F	1262
Bunbury	2016	8	M	1251
Bunbury	2016	9	F	1308
Bunbury	2016	9	M	1348
Bunbury	2016	10	F	1227
Bunbury	2016	10	M	1272
Bunbury	2016	11	F	1199
Bunbury	2016	11	M	1286
Bunbury	2016	12	F	1163
Bunbury	2016	12	M	1215
Bunbury	2016	13	F	1208
Bunbury	2016	13	M	1196
Bunbury	2016	14	F	1254
Bunbury	2016	14	M	1193
Bunbury	2016	15	F	1197
Bunbury	2016	15	M	1233
Bunbury	2016	16	F	1159
Bunbury	2016	16	M	1262
Bunbury	2016	17	F	1147
Bunbury	2016	17	M	1283
Bunbury	2016	18	F	902
Bunbury	2016	18	M	1006
Bunbury	2016	19	F	786
Bunbury	2016	19	M	898
Bunbury	2016	20	F	736
Bunbury	2016	20	M	783
Bunbury	2016	21	F	755
Bunbury	2016	21	M	798
Bunbury	2016	22	F	743
Bunbury	2016	22	M	834
Bunbury	2016	23	F	810
Bunbury	2016	23	M	839
Bunbury	2016	24	F	875
Bunbury	2016	24	M	842
Bunbury	2016	25	F	905
Bunbury	2016	25	M	861
Bunbury	2016	26	F	920
Bunbury	2016	26	M	860
Bunbury	2016	27	F	898
Bunbury	2016	27	M	950
Bunbury	2016	28	F	950
Bunbury	2016	28	M	902
Bunbury	2016	29	F	1029
Bunbury	2016	29	M	937
Bunbury	2016	30	F	1080
Bunbury	2016	30	M	1011
Bunbury	2016	31	F	1109
Bunbury	2016	31	M	946
Bunbury	2016	32	F	1085
Bunbury	2016	32	M	1032
Bunbury	2016	33	F	1136
Bunbury	2016	33	M	1019
Bunbury	2016	34	F	1180
Bunbury	2016	34	M	1033
Bunbury	2016	35	F	1102
Bunbury	2016	35	M	1110
Bunbury	2016	36	F	1167
Bunbury	2016	36	M	1021
Bunbury	2016	37	F	1127
Bunbury	2016	37	M	1111
Bunbury	2016	38	F	1128
Bunbury	2016	38	M	1070
Bunbury	2016	39	F	1095
Bunbury	2016	39	M	1087
Bunbury	2016	40	F	1161
Bunbury	2016	40	M	1028
Bunbury	2016	41	F	1223
Bunbury	2016	41	M	1059
Bunbury	2016	42	F	1218
Bunbury	2016	42	M	1182
Bunbury	2016	43	F	1269
Bunbury	2016	43	M	1239
Bunbury	2016	44	F	1337
Bunbury	2016	44	M	1314
Bunbury	2016	45	F	1457
Bunbury	2016	45	M	1324
Bunbury	2016	46	F	1271
Bunbury	2016	46	M	1227
Bunbury	2016	47	F	1262
Bunbury	2016	47	M	1203
Bunbury	2016	48	F	1237
Bunbury	2016	48	M	1185
Bunbury	2016	49	F	1225
Bunbury	2016	49	M	1179
Bunbury	2016	50	F	1226
Bunbury	2016	50	M	1235
Bunbury	2016	51	F	1202
Bunbury	2016	51	M	1213
Bunbury	2016	52	F	1219
Bunbury	2016	52	M	1206
Bunbury	2016	53	F	1245
Bunbury	2016	53	M	1285
Bunbury	2016	54	F	1251
Bunbury	2016	54	M	1136
Bunbury	2016	55	F	1330
Bunbury	2016	55	M	1212
Bunbury	2016	56	F	1232
Bunbury	2016	56	M	1164
Bunbury	2016	57	F	1277
Bunbury	2016	57	M	1241
Bunbury	2016	58	F	1312
Bunbury	2016	58	M	1116
Bunbury	2016	59	F	1163
Bunbury	2016	59	M	1193
Bunbury	2016	60	F	1246
Bunbury	2016	60	M	1220
Bunbury	2016	61	F	1224
Bunbury	2016	61	M	1096
Bunbury	2016	62	F	1121
Bunbury	2016	62	M	1147
Bunbury	2016	63	F	1151
Bunbury	2016	63	M	1073
Bunbury	2016	64	F	1069
Bunbury	2016	64	M	1052
Bunbury	2016	65	F	1149
Bunbury	2016	65	M	1129
Bunbury	2016	66	F	1091
Bunbury	2016	66	M	1014
Bunbury	2016	67	F	1016
Bunbury	2016	67	M	1064
Bunbury	2016	68	F	977
Bunbury	2016	68	M	1046
Bunbury	2016	69	F	1067
Bunbury	2016	69	M	1124
Bunbury	2016	70	F	850
Bunbury	2016	70	M	874
Bunbury	2016	71	F	803
Bunbury	2016	71	M	802
Bunbury	2016	72	F	722
Bunbury	2016	72	M	799
Bunbury	2016	73	F	660
Bunbury	2016	73	M	650
Bunbury	2016	74	F	686
Bunbury	2016	74	M	696
Bunbury	2016	75	F	599
Bunbury	2016	75	M	572
Bunbury	2016	76	F	621
Bunbury	2016	76	M	566
Bunbury	2016	77	F	545
Bunbury	2016	77	M	535
Bunbury	2016	78	F	471
Bunbury	2016	78	M	489
Bunbury	2016	79	F	507
Bunbury	2016	79	M	423
Mandurah	2006			3006
Mandurah	2006	0	F	362
Mandurah	2006	0	M	344
Mandurah	2006	1	F	332
Mandurah	2006	1	M	321
Mandurah	2006	2	F	330
Mandurah	2006	2	M	381
Mandurah	2006	3	F	332
Mandurah	2006	3	M	386
Mandurah	2006	4	F	383
Mandurah	2006	4	M	405
Mandurah	2006	5	F	377
Mandurah	2006	5	M	423
Mandurah	2006	6	F	405
Mandurah	2006	6	M	385
Mandurah	2006	7	F	410
Mandurah	2006	7	M	427
Mandurah	2006	8	F	446
Mandurah	2006	8	M	445
Mandurah	2006	9	F	445
Mandurah	2006	9	M	420
Mandurah	2006	10	F	452
Mandurah	2006	10	M	469
Mandurah	2006	11	F	480
Mandurah	2006	11	M	499
Mandurah	2006	12	F	441
Mandurah	2006	12	M	524
Mandurah	2006	13	F	481
Mandurah	2006	13	M	493
Mandurah	2006	14	F	491
Mandurah	2006	14	M	513
Mandurah	2006	15	F	462
Mandurah	2006	15	M	502
Mandurah	2006	16	F	495
Mandurah	2006	16	M	493
Mandurah	2006	17	F	434
Mandurah	2006	17	M	462
Mandurah	2006	18	F	411
Mandurah	2006	18	M	399
Mandurah	2006	19	F	368
Mandurah	2006	19	M	372
Mandurah	2006	20	F	341
Mandurah	2006	20	M	352
Mandurah	2006	21	F	303
Mandurah	2006	21	M	349
Mandurah	2006	22	F	268
Mandurah	2006	22	M	302
Mandurah	2006	23	F	288
Mandurah	2006	23	M	346
Mandurah	2006	24	F	279
Mandurah	2006	24	M	256
Mandurah	2006	25	F	268
Mandurah	2006	25	M	266
Mandurah	2006	26	F	266
Mandurah	2006	26	M	264
Mandurah	2006	27	F	300
Mandurah	2006	27	M	259
Mandurah	2006	28	F	307
Mandurah	2006	28	M	293
Mandurah	2006	29	F	312
Mandurah	2006	29	M	256
Mandurah	2006	30	F	320
Mandurah	2006	30	M	297
Mandurah	2006	31	F	317
Mandurah	2006	31	M	291
Mandurah	2006	32	F	331
Mandurah	2006	32	M	290
Mandurah	2006	33	F	362
Mandurah	2006	33	M	342
Mandurah	2006	34	F	436
Mandurah	2006	34	M	371
Mandurah	2006	35	F	407
Mandurah	2006	35	M	379
Mandurah	2006	36	F	413
Mandurah	2006	36	M	386
Mandurah	2006	37	F	434
Mandurah	2006	37	M	398
Mandurah	2006	38	F	433
Mandurah	2006	38	M	364
Mandurah	2006	39	F	416
Mandurah	2006	39	M	380
Mandurah	2006	40	F	431
Mandurah	2006	40	M	399
Mandurah	2006	41	F	428
Mandurah	2006	41	M	419
Mandurah	2006	42	F	504
Mandurah	2006	42	M	472
Mandurah	2006	43	F	484
Mandurah	2006	43	M	473
Mandurah	2006	44	F	493
Mandurah	2006	44	M	427
Mandurah	2006	45	F	520
Mandurah	2006	45	M	463
Mandurah	2006	46	F	499
Mandurah	2006	46	M	444
Mandurah	2006	47	F	486
Mandurah	2006	47	M	423
Mandurah	2006	48	F	484
Mandurah	2006	48	M	465
Mandurah	2006	49	F	406
Mandurah	2006	49	M	455
Mandurah	2006	50	F	492
Mandurah	2006	50	M	461
Mandurah	2006	51	F	429
Mandurah	2006	51	M	436
Mandurah	2006	52	F	444
Mandurah	2006	52	M	424
Mandurah	2006	53	F	432
Mandurah	2006	53	M	435
Mandurah	2006	54	F	436
Mandurah	2006	54	M	387
Mandurah	2006	55	F	455
Mandurah	2006	55	M	424
Mandurah	2006	56	F	472
Mandurah	2006	56	M	453
Mandurah	2006	57	F	511
Mandurah	2006	57	M	437
Mandurah	2006	58	F	517
Mandurah	2006	58	M	504
Mandurah	2006	59	F	606
Mandurah	2006	59	M	523
Mandurah	2006	60	F	422
Mandurah	2006	60	M	429
Mandurah	2006	61	F	464
Mandurah	2006	61	M	424
Mandurah	2006	62	F	492
Mandurah	2006	62	M	415
Mandurah	2006	63	F	475
Mandurah	2006	63	M	431
Mandurah	2006	64	F	440
Mandurah	2006	64	M	453
Mandurah	2006	65	F	428
Mandurah	2006	65	M	454
Mandurah	2006	66	F	409
Mandurah	2006	66	M	449
Mandurah	2006	67	F	438
Mandurah	2006	67	M	444
Mandurah	2006	68	F	412
Mandurah	2006	68	M	413
Mandurah	2006	69	F	423
Mandurah	2006	69	M	410
Mandurah	2006	70	F	371
Mandurah	2006	70	M	364
Mandurah	2006	71	F	404
Mandurah	2006	71	M	369
Mandurah	2006	72	F	332
Mandurah	2006	72	M	376
Mandurah	2006	73	F	314
Mandurah	2006	73	M	313
Mandurah	2006	74	F	332
Mandurah	2006	74	M	331
Mandurah	2006	75	F	315
Mandurah	2006	75	M	345
Mandurah	2006	76	F	319
Mandurah	2006	76	M	300
Mandurah	2006	77	F	289
Mandurah	2006	77	M	283
Mandurah	2006	78	F	284
Mandurah	2006	78	M	258
Mandurah	2006	79	F	273
Mandurah	2006	79	M	256
Mandurah	2011			4076
Mandurah	2011	0	F	468
Mandurah	2011	0	M	506
Mandurah	2011	1	F	506
Mandurah	2011	1	M	537
Mandurah	2011	2	F	487
Mandurah	2011	2	M	552
Mandurah	2011	3	F	516
Mandurah	2011	3	M	559
Mandurah	2011	4	F	535
Mandurah	2011	4	M	583
Mandurah	2011	5	F	557
Mandurah	2011	5	M	541
Mandurah	2011	6	F	474
Mandurah	2011	6	M	465
Mandurah	2011	7	F	504
Mandurah	2011	7	M	544
Mandurah	2011	8	F	481
Mandurah	2011	8	M	520
Mandurah	2011	9	F	505
Mandurah	2011	9	M	511
Mandurah	2011	10	F	493
Mandurah	2011	10	M	527
Mandurah	2011	11	F	557
Mandurah	2011	11	M	541
Mandurah	2011	12	F	548
Mandurah	2011	12	M	563
Mandurah	2011	13	F	570
Mandurah	2011	13	M	595
Mandurah	2011	14	F	506
Mandurah	2011	14	M	549
Mandurah	2011	15	F	556
Mandurah	2011	15	M	606
Mandurah	2011	16	F	563
Mandurah	2011	16	M	569
Mandurah	2011	17	F	541
Mandurah	2011	17	M	617
Mandurah	2011	18	F	509
Mandurah	2011	18	M	555
Mandurah	2011	19	F	485
Mandurah	2011	19	M	498
Mandurah	2011	20	F	462
Mandurah	2011	20	M	467
Mandurah	2011	21	F	462
Mandurah	2011	21	M	450
Mandurah	2011	22	F	445
Mandurah	2011	22	M	445
Mandurah	2011	23	F	454
Mandurah	2011	23	M	424
Mandurah	2011	24	F	428
Mandurah	2011	24	M	424
Mandurah	2011	25	F	443
Mandurah	2011	25	M	453
Mandurah	2011	26	F	451
Mandurah	2011	26	M	426
Mandurah	2011	27	F	400
Mandurah	2011	27	M	415
Mandurah	2011	28	F	506
Mandurah	2011	28	M	460
Mandurah	2011	29	F	415
Mandurah	2011	29	M	389
Mandurah	2011	30	F	447
Mandurah	2011	30	M	403
Mandurah	2011	31	F	428
Mandurah	2011	31	M	395
Mandurah	2011	32	F	431
Mandurah	2011	32	M	388
Mandurah	2011	33	F	441
Mandurah	2011	33	M	373
Mandurah	2011	34	F	455
Mandurah	2011	34	M	418
Mandurah	2011	35	F	475
Mandurah	2011	35	M	428
Mandurah	2011	36	F	460
Mandurah	2011	36	M	423
Mandurah	2011	37	F	476
Mandurah	2011	37	M	460
Mandurah	2011	38	F	512
Mandurah	2011	38	M	504
Mandurah	2011	39	F	607
Mandurah	2011	39	M	562
Mandurah	2011	40	F	578
Mandurah	2011	40	M	530
Mandurah	2011	41	F	528
Mandurah	2011	41	M	516
Mandurah	2011	42	F	607
Mandurah	2011	42	M	519
Mandurah	2011	43	F	539
Mandurah	2011	43	M	455
Mandurah	2011	44	F	510
Mandurah	2011	44	M	520
Mandurah	2011	45	F	519
Mandurah	2011	45	M	501
Mandurah	2011	46	F	548
Mandurah	2011	46	M	520
Mandurah	2011	47	F	610
Mandurah	2011	47	M	595
Mandurah	2011	48	F	561
Mandurah	2011	48	M	544
Mandurah	2011	49	F	609
Mandurah	2011	49	M	510
Mandurah	2011	50	F	611
Mandurah	2011	50	M	524
Mandurah	2011	51	F	571
Mandurah	2011	51	M	530
Mandurah	2011	52	F	564
Mandurah	2011	52	M	498
Mandurah	2011	53	F	568
Mandurah	2011	53	M	522
Mandurah	2011	54	F	535
Mandurah	2011	54	M	505
Mandurah	2011	55	F	587
Mandurah	2011	55	M	526
Mandurah	2011	56	F	519
Mandurah	2011	56	M	525
Mandurah	2011	57	F	529
Mandurah	2011	57	M	504
Mandurah	2011	58	F	513
Mandurah	2011	58	M	475
Mandurah	2011	59	F	563
Mandurah	2011	59	M	484
Mandurah	2011	60	F	545
Mandurah	2011	60	M	475
Mandurah	2011	61	F	579
Mandurah	2011	61	M	545
Mandurah	2011	62	F	593
Mandurah	2011	62	M	524
Mandurah	2011	63	F	606
Mandurah	2011	63	M	582
Mandurah	2011	64	F	682
Mandurah	2011	64	M	647
Mandurah	2011	65	F	528
Mandurah	2011	65	M	523
Mandurah	2011	66	F	552
Mandurah	2011	66	M	492
Mandurah	2011	67	F	520
Mandurah	2011	67	M	519
Mandurah	2011	68	F	499
Mandurah	2011	68	M	510
Mandurah	2011	69	F	482
Mandurah	2011	69	M	471
Mandurah	2011	70	F	452
Mandurah	2011	70	M	481
Mandurah	2011	71	F	434
Mandurah	2011	71	M	478
Mandurah	2011	72	F	425
Mandurah	2011	72	M	447
Mandurah	2011	73	F	430
Mandurah	2011	73	M	449
Mandurah	2011	74	F	419
Mandurah	2011	74	M	406
Mandurah	2011	75	F	383
Mandurah	2011	75	M	367
Mandurah	2011	76	F	396
Mandurah	2011	76	M	331
Mandurah	2011	77	F	309
Mandurah	2011	77	M	332
Mandurah	2011	78	F	285
Mandurah	2011	78	M	288
Mandurah	2011	79	F	281
Mandurah	2011	79	M	276
Mandurah	2016			5194
Mandurah	2016	0	F	521
Mandurah	2016	0	M	546
Mandurah	2016	1	F	529
Mandurah	2016	1	M	567
Mandurah	2016	2	F	525
Mandurah	2016	2	M	537
Mandurah	2016	3	F	566
Mandurah	2016	3	M	588
Mandurah	2016	4	F	569
Mandurah	2016	4	M	622
Mandurah	2016	5	F	576
Mandurah	2016	5	M	637
Mandurah	2016	6	F	624
Mandurah	2016	6	M	598
Mandurah	2016	7	F	629
Mandurah	2016	7	M	640
Mandurah	2016	8	F	602
Mandurah	2016	8	M	601
Mandurah	2016	9	F	626
Mandurah	2016	9	M	652
Mandurah	2016	10	F	594
Mandurah	2016	10	M	639
Mandurah	2016	11	F	550
Mandurah	2016	11	M	574
Mandurah	2016	12	F	558
Mandurah	2016	12	M	606
Mandurah	2016	13	F	569
Mandurah	2016	13	M	572
Mandurah	2016	14	F	563
Mandurah	2016	14	M	582
Mandurah	2016	15	F	577
Mandurah	2016	15	M	565
Mandurah	2016	16	F	621
Mandurah	2016	16	M	572
Mandurah	2016	17	F	571
Mandurah	2016	17	M	609
Mandurah	2016	18	F	583
Mandurah	2016	18	M	631
Mandurah	2016	19	F	543
Mandurah	2016	19	M	553
Mandurah	2016	20	F	528
Mandurah	2016	20	M	555
Mandurah	2016	21	F	514
Mandurah	2016	21	M	549
Mandurah	2016	22	F	472
Mandurah	2016	22	M	527
Mandurah	2016	23	F	513
Mandurah	2016	23	M	497
Mandurah	2016	24	F	507
Mandurah	2016	24	M	464
Mandurah	2016	25	F	490
Mandurah	2016	25	M	456
Mandurah	2016	26	F	512
Mandurah	2016	26	M	477
Mandurah	2016	27	F	506
Mandurah	2016	27	M	481
Mandurah	2016	28	F	564
Mandurah	2016	28	M	450
Mandurah	2016	29	F	534
Mandurah	2016	29	M	516
Mandurah	2016	30	F	594
Mandurah	2016	30	M	555
Mandurah	2016	31	F	526
Mandurah	2016	31	M	522
Mandurah	2016	32	F	545
Mandurah	2016	32	M	499
Mandurah	2016	33	F	588
Mandurah	2016	33	M	504
Mandurah	2016	34	F	542
Mandurah	2016	34	M	517
Mandurah	2016	35	F	561
Mandurah	2016	35	M	517
Mandurah	2016	36	F	528
Mandurah	2016	36	M	514
Mandurah	2016	37	F	539
Mandurah	2016	37	M	472
Mandurah	2016	38	F	534
Mandurah	2016	38	M	470
Mandurah	2016	39	F	544
Mandurah	2016	39	M	465
Mandurah	2016	40	F	632
Mandurah	2016	40	M	520
Mandurah	2016	41	F	570
Mandurah	2016	41	M	568
Mandurah	2016	42	F	573
Mandurah	2016	42	M	561
Mandurah	2016	43	F	607
Mandurah	2016	43	M	592
Mandurah	2016	44	F	690
Mandurah	2016	44	M	646
Mandurah	2016	45	F	651
Mandurah	2016	45	M	603
Mandurah	2016	46	F	646
Mandurah	2016	46	M	654
Mandurah	2016	47	F	652
Mandurah	2016	47	M	627
Mandurah	2016	48	F	650
Mandurah	2016	48	M	545
Mandurah	2016	49	F	630
Mandurah	2016	49	M	584
Mandurah	2016	50	F	614
Mandurah	2016	50	M	612
Mandurah	2016	51	F	611
Mandurah	2016	51	M	624
Mandurah	2016	52	F	718
Mandurah	2016	52	M	647
Mandurah	2016	53	F	647
Mandurah	2016	53	M	632
Mandurah	2016	54	F	653
Mandurah	2016	54	M	591
Mandurah	2016	55	F	698
Mandurah	2016	55	M	571
Mandurah	2016	56	F	650
Mandurah	2016	56	M	608
Mandurah	2016	57	F	628
Mandurah	2016	57	M	546
Mandurah	2016	58	F	661
Mandurah	2016	58	M	598
Mandurah	2016	59	F	637
Mandurah	2016	59	M	554
Mandurah	2016	60	F	708
Mandurah	2016	60	M	599
Mandurah	2016	61	F	640
Mandurah	2016	61	M	553
Mandurah	2016	62	F	620
Mandurah	2016	62	M	583
Mandurah	2016	63	F	667
Mandurah	2016	63	M	578
Mandurah	2016	64	F	685
Mandurah	2016	64	M	622
Mandurah	2016	65	F	599
Mandurah	2016	65	M	586
Mandurah	2016	66	F	677
Mandurah	2016	66	M	615
Mandurah	2016	67	F	664
Mandurah	2016	67	M	631
Mandurah	2016	68	F	705
Mandurah	2016	68	M	679
Mandurah	2016	69	F	774
Mandurah	2016	69	M	742
Mandurah	2016	70	F	561
Mandurah	2016	70	M	564
Mandurah	2016	71	F	603
Mandurah	2016	71	M	549
Mandurah	2016	72	F	593
Mandurah	2016	72	M	563
Mandurah	2016	73	F	544
Mandurah	2016	73	M	528
Mandurah	2016	74	F	505
Mandurah	2016	74	M	510
Mandurah	2016	75	F	482
Mandurah	2016	75	M	483
Mandurah	2016	76	F	457
Mandurah	2016	76	M	452
Mandurah	2016	77	F	456
Mandurah	2016	77	M	424
Mandurah	2016	78	F	421
Mandurah	2016	78	M	430
Mandurah	2016	79	F	398
Mandurah	2016	79	M	356
Perth - Inner	2006			7092
Perth - Inner	2006	0	F	750
Perth - Inner	2006	0	M	785
Perth - Inner	2006	1	F	663
Perth - Inner	2006	1	M	702
Perth - Inner	2006	2	F	671
Perth - Inner	2006	2	M	797
Perth - Inner	2006	3	F	620
Perth - Inner	2006	3	M	716
Perth - Inner	2006	4	F	705
Perth - Inner	2006	4	M	791
Perth - Inner	2006	5	F	715
Perth - Inner	2006	5	M	697
Perth - Inner	2006	6	F	712
Perth - Inner	2006	6	M	704
Perth - Inner	2006	7	F	687
Perth - Inner	2006	7	M	714
Perth - Inner	2006	8	F	699
Perth - Inner	2006	8	M	650
Perth - Inner	2006	9	F	707
Perth - Inner	2006	9	M	705
Perth - Inner	2006	10	F	658
Perth - Inner	2006	10	M	756
Perth - Inner	2006	11	F	682
Perth - Inner	2006	11	M	689
Perth - Inner	2006	12	F	748
Perth - Inner	2006	12	M	747
Perth - Inner	2006	13	F	792
Perth - Inner	2006	13	M	797
Perth - Inner	2006	14	F	845
Perth - Inner	2006	14	M	775
Perth - Inner	2006	15	F	870
Perth - Inner	2006	15	M	882
Perth - Inner	2006	16	F	970
Perth - Inner	2006	16	M	892
Perth - Inner	2006	17	F	992
Perth - Inner	2006	17	M	916
Perth - Inner	2006	18	F	1027
Perth - Inner	2006	18	M	951
Perth - Inner	2006	19	F	1166
Perth - Inner	2006	19	M	1111
Perth - Inner	2006	20	F	1287
Perth - Inner	2006	20	M	1329
Perth - Inner	2006	21	F	1309
Perth - Inner	2006	21	M	1219
Perth - Inner	2006	22	F	1366
Perth - Inner	2006	22	M	1333
Perth - Inner	2006	23	F	1304
Perth - Inner	2006	23	M	1394
Perth - Inner	2006	24	F	1195
Perth - Inner	2006	24	M	1426
Perth - Inner	2006	25	F	1194
Perth - Inner	2006	25	M	1294
Perth - Inner	2006	26	F	1117
Perth - Inner	2006	26	M	1174
Perth - Inner	2006	27	F	1080
Perth - Inner	2006	27	M	1195
Perth - Inner	2006	28	F	1087
Perth - Inner	2006	28	M	1091
Perth - Inner	2006	29	F	1020
Perth - Inner	2006	29	M	1052
Perth - Inner	2006	30	F	943
Perth - Inner	2006	30	M	1074
Perth - Inner	2006	31	F	1002
Perth - Inner	2006	31	M	1049
Perth - Inner	2006	32	F	1029
Perth - Inner	2006	32	M	1052
Perth - Inner	2006	33	F	1014
Perth - Inner	2006	33	M	990
Perth - Inner	2006	34	F	1057
Perth - Inner	2006	34	M	1147
Perth - Inner	2006	35	F	1090
Perth - Inner	2006	35	M	1145
Perth - Inner	2006	36	F	996
Perth - Inner	2006	36	M	1078
Perth - Inner	2006	37	F	1067
Perth - Inner	2006	37	M	1055
Perth - Inner	2006	38	F	1033
Perth - Inner	2006	38	M	1029
Perth - Inner	2006	39	F	1001
Perth - Inner	2006	39	M	1064
Perth - Inner	2006	40	F	1031
Perth - Inner	2006	40	M	976
Perth - Inner	2006	41	F	1000
Perth - Inner	2006	41	M	971
Perth - Inner	2006	42	F	1031
Perth - Inner	2006	42	M	1027
Perth - Inner	2006	43	F	1047
Perth - Inner	2006	43	M	1047
Perth - Inner	2006	44	F	1021
Perth - Inner	2006	44	M	1039
Perth - Inner	2006	45	F	1073
Perth - Inner	2006	45	M	1037
Perth - Inner	2006	46	F	1108
Perth - Inner	2006	46	M	1077
Perth - Inner	2006	47	F	1075
Perth - Inner	2006	47	M	976
Perth - Inner	2006	48	F	1034
Perth - Inner	2006	48	M	1038
