SA4_NAME16	Year	Landlord	Rent.min	occupied_private_dwellings_being_rented
Central West	2011	State or territory housing authority	7875	642
Central West	2011	State or territory housing authority	10500	203
Central West	2011	State or territory housing authority	11812	95
Central West	2011	State or territory housing authority	14437	20
Central West	2011	State or territory housing authority	18375	3
Central West	2011	State or territory housing authority	23625	3
Central West	2011	State or territory housing authority	28875	3
Central West	2011	State or territory housing authority	34125	0
Central West	2011	State or territory housing authority	39375	0
Central West	2011	State or territory housing authority	44625	0
Central West	2011	State or territory housing authority	49875	3
Central West	2016			34
Central West	2016		0	478
Central West	2016		3937	0
Central West	2016		5250	28
Central West	2016		7875	41
Central West	2016		10500	15
Central West	2016		11812	21
Central West	2016		14437	19
Central West	2016		18375	9
Central West	2016		23625	0
Central West	2016		28875	0
Central West	2016		34125	0
Central West	2016		39375	0
Central West	2016		44625	0
Central West	2016		49875	0
Central West	2016	(Other)		179
Central West	2016	(Other)	0	337
Central West	2016	(Other)	3937	39
Central West	2016	(Other)	5250	108
Central West	2016	(Other)	7875	121
Central West	2016	(Other)	10500	73
Central West	2016	(Other)	11812	98
Central West	2016	(Other)	14437	85
Central West	2016	(Other)	18375	39
Central West	2016	(Other)	23625	13
Central West	2016	(Other)	28875	5
Central West	2016	(Other)	34125	3
Central West	2016	(Other)	39375	3
Central West	2016	(Other)	44625	6
Central West	2016	(Other)	49875	3
Central West	2016	Co-op/church group etc		62
Central West	2016	Co-op/church group etc	0	83
Central West	2016	Co-op/church group etc	3937	55
Central West	2016	Co-op/church group etc	5250	111
Central West	2016	Co-op/church group etc	7875	113
Central West	2016	Co-op/church group etc	10500	26
Central West	2016	Co-op/church group etc	11812	32
Central West	2016	Co-op/church group etc	14437	27
Central West	2016	Co-op/church group etc	18375	23
Central West	2016	Co-op/church group etc	23625	7
Central West	2016	Co-op/church group etc	28875	0
Central West	2016	Co-op/church group etc	34125	0
Central West	2016	Co-op/church group etc	39375	0
Central West	2016	Co-op/church group etc	44625	0
Central West	2016	Co-op/church group etc	49875	0
Central West	2016	Person not in same household		259
Central West	2016	Person not in same household	0	642
Central West	2016	Person not in same household	3937	87
Central West	2016	Person not in same household	5250	502
Central West	2016	Person not in same household	7875	806
Central West	2016	Person not in same household	10500	703
Central West	2016	Person not in same household	11812	759
Central West	2016	Person not in same household	14437	713
Central West	2016	Person not in same household	18375	340
Central West	2016	Person not in same household	23625	58
Central West	2016	Person not in same household	28875	14
Central West	2016	Person not in same household	34125	7
Central West	2016	Person not in same household	39375	4
Central West	2016	Person not in same household	44625	0
Central West	2016	Person not in same household	49875	25
Central West	2016	Real estate agent		170
Central West	2016	Real estate agent	0	43
Central West	2016	Real estate agent	3937	28
Central West	2016	Real estate agent	5250	436
Central West	2016	Real estate agent	7875	1380
Central West	2016	Real estate agent	10500	1145
Central West	2016	Real estate agent	11812	2416
Central West	2016	Real estate agent	14437	3115
Central West	2016	Real estate agent	18375	2165
Central West	2016	Real estate agent	23625	276
Central West	2016	Real estate agent	28875	39
Central West	2016	Real estate agent	34125	9
Central West	2016	Real estate agent	39375	11
Central West	2016	Real estate agent	44625	0
Central West	2016	Real estate agent	49875	11
Central West	2016	State or territory housing authority		168
Central West	2016	State or territory housing authority	0	158
Central West	2016	State or territory housing authority	3937	135
Central West	2016	State or territory housing authority	5250	945
Central West	2016	State or territory housing authority	7875	646
Central West	2016	State or territory housing authority	10500	286
Central West	2016	State or territory housing authority	11812	220
Central West	2016	State or territory housing authority	14437	182
Central West	2016	State or territory housing authority	18375	46
Central West	2016	State or territory housing authority	23625	4
Central West	2016	State or territory housing authority	28875	7
Central West	2016	State or territory housing authority	34125	0
Central West	2016	State or territory housing authority	39375	0
Central West	2016	State or territory housing authority	44625	0
Central West	2016	State or territory housing authority	49875	0
Coffs Harbour - Grafton	2006			28
Coffs Harbour - Grafton	2006		0	351
Coffs Harbour - Grafton	2006		3937	6
Coffs Harbour - Grafton	2006		5250	40
Coffs Harbour - Grafton	2006		7875	24
Coffs Harbour - Grafton	2006		10500	8
Coffs Harbour - Grafton	2006		11812	6
Coffs Harbour - Grafton	2006		14437	5
Coffs Harbour - Grafton	2006		18375	3
Coffs Harbour - Grafton	2006		23625	0
Coffs Harbour - Grafton	2006		28875	3
Coffs Harbour - Grafton	2006		34125	0
Coffs Harbour - Grafton	2006		39375	0
Coffs Harbour - Grafton	2006		44625	0
Coffs Harbour - Grafton	2006		49875	5
Coffs Harbour - Grafton	2006	(Other)		71
Coffs Harbour - Grafton	2006	(Other)	0	158
Coffs Harbour - Grafton	2006	(Other)	3937	80
Coffs Harbour - Grafton	2006	(Other)	5250	215
Coffs Harbour - Grafton	2006	(Other)	7875	126
Coffs Harbour - Grafton	2006	(Other)	10500	37
Coffs Harbour - Grafton	2006	(Other)	11812	44
Coffs Harbour - Grafton	2006	(Other)	14437	17
Coffs Harbour - Grafton	2006	(Other)	18375	23
Coffs Harbour - Grafton	2006	(Other)	23625	24
Coffs Harbour - Grafton	2006	(Other)	28875	8
Coffs Harbour - Grafton	2006	(Other)	34125	8
Coffs Harbour - Grafton	2006	(Other)	39375	0
Coffs Harbour - Grafton	2006	(Other)	44625	0
Coffs Harbour - Grafton	2006	(Other)	49875	12
Coffs Harbour - Grafton	2006	Co-op/church group etc		28
Coffs Harbour - Grafton	2006	Co-op/church group etc	0	96
Coffs Harbour - Grafton	2006	Co-op/church group etc	3937	74
Coffs Harbour - Grafton	2006	Co-op/church group etc	5250	121
Coffs Harbour - Grafton	2006	Co-op/church group etc	7875	20
Coffs Harbour - Grafton	2006	Co-op/church group etc	10500	4
Coffs Harbour - Grafton	2006	Co-op/church group etc	11812	3
Coffs Harbour - Grafton	2006	Co-op/church group etc	14437	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	18375	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	23625	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	28875	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	34125	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	39375	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	44625	0
Coffs Harbour - Grafton	2006	Co-op/church group etc	49875	0
Coffs Harbour - Grafton	2006	Person not in same household		123
Coffs Harbour - Grafton	2006	Person not in same household	0	324
Coffs Harbour - Grafton	2006	Person not in same household	3937	130
Coffs Harbour - Grafton	2006	Person not in same household	5250	896
Coffs Harbour - Grafton	2006	Person not in same household	7875	1042
Coffs Harbour - Grafton	2006	Person not in same household	10500	492
Coffs Harbour - Grafton	2006	Person not in same household	11812	410
Coffs Harbour - Grafton	2006	Person not in same household	14437	143
Coffs Harbour - Grafton	2006	Person not in same household	18375	54
Coffs Harbour - Grafton	2006	Person not in same household	23625	16
Coffs Harbour - Grafton	2006	Person not in same household	28875	8
Coffs Harbour - Grafton	2006	Person not in same household	34125	5
Coffs Harbour - Grafton	2006	Person not in same household	39375	3
Coffs Harbour - Grafton	2006	Person not in same household	44625	4
Coffs Harbour - Grafton	2006	Person not in same household	49875	21
Coffs Harbour - Grafton	2006	Real estate agent		81
Coffs Harbour - Grafton	2006	Real estate agent	0	38
Coffs Harbour - Grafton	2006	Real estate agent	3937	42
Coffs Harbour - Grafton	2006	Real estate agent	5250	878
Coffs Harbour - Grafton	2006	Real estate agent	7875	2237
Coffs Harbour - Grafton	2006	Real estate agent	10500	1040
Coffs Harbour - Grafton	2006	Real estate agent	11812	1437
Coffs Harbour - Grafton	2006	Real estate agent	14437	594
Coffs Harbour - Grafton	2006	Real estate agent	18375	140
Coffs Harbour - Grafton	2006	Real estate agent	23625	34
Coffs Harbour - Grafton	2006	Real estate agent	28875	7
Coffs Harbour - Grafton	2006	Real estate agent	34125	8
Coffs Harbour - Grafton	2006	Real estate agent	39375	3
Coffs Harbour - Grafton	2006	Real estate agent	44625	0
Coffs Harbour - Grafton	2006	Real estate agent	49875	23
Coffs Harbour - Grafton	2006	State or territory housing authority		101
Coffs Harbour - Grafton	2006	State or territory housing authority	0	627
Coffs Harbour - Grafton	2006	State or territory housing authority	3937	250
Coffs Harbour - Grafton	2006	State or territory housing authority	5250	441
Coffs Harbour - Grafton	2006	State or territory housing authority	7875	198
Coffs Harbour - Grafton	2006	State or territory housing authority	10500	39
Coffs Harbour - Grafton	2006	State or territory housing authority	11812	25
Coffs Harbour - Grafton	2006	State or territory housing authority	14437	4
Coffs Harbour - Grafton	2006	State or territory housing authority	18375	0
Coffs Harbour - Grafton	2006	State or territory housing authority	23625	0
Coffs Harbour - Grafton	2006	State or territory housing authority	28875	3
Coffs Harbour - Grafton	2006	State or territory housing authority	34125	0
Coffs Harbour - Grafton	2006	State or territory housing authority	39375	0
Coffs Harbour - Grafton	2006	State or territory housing authority	44625	0
Coffs Harbour - Grafton	2006	State or territory housing authority	49875	52
Coffs Harbour - Grafton	2011			31
Coffs Harbour - Grafton	2011		0	293
Coffs Harbour - Grafton	2011		3937	9
Coffs Harbour - Grafton	2011		5250	27
Coffs Harbour - Grafton	2011		7875	17
Coffs Harbour - Grafton	2011		10500	14
Coffs Harbour - Grafton	2011		11812	18
Coffs Harbour - Grafton	2011		14437	12
Coffs Harbour - Grafton	2011		18375	6
Coffs Harbour - Grafton	2011		23625	0
Coffs Harbour - Grafton	2011		28875	0
Coffs Harbour - Grafton	2011		34125	0
Coffs Harbour - Grafton	2011		39375	0
Coffs Harbour - Grafton	2011		44625	0
Coffs Harbour - Grafton	2011		49875	0
Coffs Harbour - Grafton	2011	(Other)		74
Coffs Harbour - Grafton	2011	(Other)	0	115
Coffs Harbour - Grafton	2011	(Other)	3937	43
Coffs Harbour - Grafton	2011	(Other)	5250	166
Coffs Harbour - Grafton	2011	(Other)	7875	130
Coffs Harbour - Grafton	2011	(Other)	10500	71
Coffs Harbour - Grafton	2011	(Other)	11812	94
Coffs Harbour - Grafton	2011	(Other)	14437	71
Coffs Harbour - Grafton	2011	(Other)	18375	42
Coffs Harbour - Grafton	2011	(Other)	23625	7
Coffs Harbour - Grafton	2011	(Other)	28875	8
Coffs Harbour - Grafton	2011	(Other)	34125	10
Coffs Harbour - Grafton	2011	(Other)	39375	5
Coffs Harbour - Grafton	2011	(Other)	44625	0
Coffs Harbour - Grafton	2011	(Other)	49875	17
Coffs Harbour - Grafton	2011	Co-op/church group etc		37
Coffs Harbour - Grafton	2011	Co-op/church group etc	0	43
Coffs Harbour - Grafton	2011	Co-op/church group etc	3937	24
Coffs Harbour - Grafton	2011	Co-op/church group etc	5250	162
Coffs Harbour - Grafton	2011	Co-op/church group etc	7875	85
Coffs Harbour - Grafton	2011	Co-op/church group etc	10500	28
Coffs Harbour - Grafton	2011	Co-op/church group etc	11812	34
Coffs Harbour - Grafton	2011	Co-op/church group etc	14437	14
Coffs Harbour - Grafton	2011	Co-op/church group etc	18375	3
Coffs Harbour - Grafton	2011	Co-op/church group etc	23625	3
Coffs Harbour - Grafton	2011	Co-op/church group etc	28875	0
Coffs Harbour - Grafton	2011	Co-op/church group etc	34125	0
Coffs Harbour - Grafton	2011	Co-op/church group etc	39375	0
Coffs Harbour - Grafton	2011	Co-op/church group etc	44625	0
