SA4_NAME16	Year	Age5yr	ChildrenEverBorn	females
Central West	2006	85+	2	513
Central West	2006	85+	3	409
Central West	2006	85+	4	300
Central West	2006	85+	5	150
Central West	2006	85+	6	200
Central West	2011	15-19		601
Central West	2011	15-19	0	5780
Central West	2011	15-19	1	152
Central West	2011	15-19	2	30
Central West	2011	15-19	3	3
Central West	2011	15-19	4	3
Central West	2011	15-19	5	0
Central West	2011	15-19	6	4
Central West	2011	20-24		342
Central West	2011	20-24	0	3832
Central West	2011	20-24	1	796
Central West	2011	20-24	2	380
Central West	2011	20-24	3	108
Central West	2011	20-24	4	25
Central West	2011	20-24	5	3
Central West	2011	20-24	6	0
Central West	2011	25-29		242
Central West	2011	25-29	0	2266
Central West	2011	25-29	1	1076
Central West	2011	25-29	2	949
Central West	2011	25-29	3	468
Central West	2011	25-29	4	123
Central West	2011	25-29	5	56
Central West	2011	25-29	6	13
Central West	2011	30-34		240
Central West	2011	30-34	0	1076
Central West	2011	30-34	1	957
Central West	2011	30-34	2	1534
Central West	2011	30-34	3	914
Central West	2011	30-34	4	339
Central West	2011	30-34	5	111
Central West	2011	30-34	6	72
Central West	2011	35-39		322
Central West	2011	35-39	0	814
Central West	2011	35-39	1	657
Central West	2011	35-39	2	1996
Central West	2011	35-39	3	1405
Central West	2011	35-39	4	569
Central West	2011	35-39	5	175
Central West	2011	35-39	6	134
Central West	2011	40-44		276
Central West	2011	40-44	0	700
Central West	2011	40-44	1	645
Central West	2011	40-44	2	2220
Central West	2011	40-44	3	1637
Central West	2011	40-44	4	635
Central West	2011	40-44	5	219
Central West	2011	40-44	6	169
Central West	2011	45-49		256
Central West	2011	45-49	0	727
Central West	2011	45-49	1	637
Central West	2011	45-49	2	2224
Central West	2011	45-49	3	1709
Central West	2011	45-49	4	710
Central West	2011	45-49	5	231
Central West	2011	45-49	6	153
Central West	2011	50-54		266
Central West	2011	50-54	0	756
Central West	2011	50-54	1	592
Central West	2011	50-54	2	2104
Central West	2011	50-54	3	1763
Central West	2011	50-54	4	821
Central West	2011	50-54	5	226
Central West	2011	50-54	6	126
Central West	2011	55-59		274
Central West	2011	55-59	0	650
Central West	2011	55-59	1	517
Central West	2011	55-59	2	2016
Central West	2011	55-59	3	1617
Central West	2011	55-59	4	781
Central West	2011	55-59	5	217
Central West	2011	55-59	6	122
Central West	2011	60-64		305
Central West	2011	60-64	0	540
Central West	2011	60-64	1	485
Central West	2011	60-64	2	2095
Central West	2011	60-64	3	1585
Central West	2011	60-64	4	764
Central West	2011	60-64	5	243
Central West	2011	60-64	6	132
Central West	2011	65-69		265
Central West	2011	65-69	0	447
Central West	2011	65-69	1	354
Central West	2011	65-69	2	1458
Central West	2011	65-69	3	1352
Central West	2011	65-69	4	707
Central West	2011	65-69	5	262
Central West	2011	65-69	6	165
Central West	2011	70-74		260
Central West	2011	70-74	0	346
Central West	2011	70-74	1	221
Central West	2011	70-74	2	910
Central West	2011	70-74	3	1051
Central West	2011	70-74	4	706
Central West	2011	70-74	5	305
Central West	2011	70-74	6	258
Central West	2011	75-79		235
Central West	2011	75-79	0	271
Central West	2011	75-79	1	206
Central West	2011	75-79	2	637
Central West	2011	75-79	3	746
Central West	2011	75-79	4	583
Central West	2011	75-79	5	305
Central West	2011	75-79	6	321
Central West	2011	80-84		224
Central West	2011	80-84	0	245
Central West	2011	80-84	1	206
Central West	2011	80-84	2	532
Central West	2011	80-84	3	547
Central West	2011	80-84	4	419
Central West	2011	80-84	5	258
Central West	2011	80-84	6	246
Central West	2011	85+		315
Central West	2011	85+	0	281
Central West	2011	85+	1	233
Central West	2011	85+	2	578
Central West	2011	85+	3	550
Central West	2011	85+	4	394
Central West	2011	85+	5	181
Central West	2011	85+	6	230
Central West	2016	15-19		971
Central West	2016	15-19	0	5281
Central West	2016	15-19	1	119
Central West	2016	15-19	2	16
Central West	2016	15-19	3	8
Central West	2016	15-19	4	0
Central West	2016	15-19	5	3
Central West	2016	15-19	6	4
Central West	2016	20-24		602
Central West	2016	20-24	0	3797
Central West	2016	20-24	1	709
Central West	2016	20-24	2	360
Central West	2016	20-24	3	95
Central West	2016	20-24	4	18
Central West	2016	20-24	5	6
Central West	2016	20-24	6	4
Central West	2016	25-29		442
Central West	2016	25-29	0	2479
Central West	2016	25-29	1	1142
Central West	2016	25-29	2	1008
Central West	2016	25-29	3	425
Central West	2016	25-29	4	131
Central West	2016	25-29	5	27
Central West	2016	25-29	6	22
Central West	2016	30-34		442
Central West	2016	30-34	0	1339
Central West	2016	30-34	1	1046
Central West	2016	30-34	2	1647
Central West	2016	30-34	3	904
Central West	2016	30-34	4	301
Central West	2016	30-34	5	105
Central West	2016	30-34	6	63
Central West	2016	35-39		452
Central West	2016	35-39	0	765
Central West	2016	35-39	1	660
Central West	2016	35-39	2	1762
Central West	2016	35-39	3	1281
Central West	2016	35-39	4	515
Central West	2016	35-39	5	155
Central West	2016	35-39	6	117
Central West	2016	40-44		484
Central West	2016	40-44	0	709
Central West	2016	40-44	1	628
Central West	2016	40-44	2	2056
Central West	2016	40-44	3	1483
Central West	2016	40-44	4	618
Central West	2016	40-44	5	194
Central West	2016	40-44	6	150
Central West	2016	45-49		531
Central West	2016	45-49	0	712
Central West	2016	45-49	1	649
Central West	2016	45-49	2	2199
Central West	2016	45-49	3	1602
Central West	2016	45-49	4	625
Central West	2016	45-49	5	227
Central West	2016	45-49	6	154
Central West	2016	50-54		620
Central West	2016	50-54	0	780
Central West	2016	50-54	1	669
Central West	2016	50-54	2	2159
Central West	2016	50-54	3	1643
Central West	2016	50-54	4	716
Central West	2016	50-54	5	243
Central West	2016	50-54	6	136
Central West	2016	55-59		554
Central West	2016	55-59	0	798
Central West	2016	55-59	1	640
Central West	2016	55-59	2	2086
Central West	2016	55-59	3	1683
Central West	2016	55-59	4	847
Central West	2016	55-59	5	230
Central West	2016	55-59	6	123
Central West	2016	60-64		542
Central West	2016	60-64	0	641
Central West	2016	60-64	1	487
Central West	2016	60-64	2	1974
Central West	2016	60-64	3	1612
Central West	2016	60-64	4	775
Central West	2016	60-64	5	213
Central West	2016	60-64	6	122
Central West	2016	65-69		614
Central West	2016	65-69	0	526
Central West	2016	65-69	1	489
Central West	2016	65-69	2	1991
Central West	2016	65-69	3	1516
Central West	2016	65-69	4	767
Central West	2016	65-69	5	251
Central West	2016	65-69	6	143
Central West	2016	70-74		488
Central West	2016	70-74	0	414
Central West	2016	70-74	1	303
Central West	2016	70-74	2	1356
Central West	2016	70-74	3	1280
Central West	2016	70-74	4	657
Central West	2016	70-74	5	233
Central West	2016	70-74	6	149
Central West	2016	75-79		473
Central West	2016	75-79	0	308
Central West	2016	75-79	1	174
Central West	2016	75-79	2	781
Central West	2016	75-79	3	927
Central West	2016	75-79	4	627
Central West	2016	75-79	5	265
Central West	2016	75-79	6	247
Central West	2016	80-84		358
Central West	2016	80-84	0	229
Central West	2016	80-84	1	161
Central West	2016	80-84	2	526
Central West	2016	80-84	3	627
Central West	2016	80-84	4	469
Central West	2016	80-84	5	275
Central West	2016	80-84	6	247
Central West	2016	85+		483
Central West	2016	85+	0	248
Central West	2016	85+	1	215
Central West	2016	85+	2	624
Central West	2016	85+	3	629
Central West	2016	85+	4	494
Central West	2016	85+	5	255
Central West	2016	85+	6	292
Coffs Harbour - Grafton	2006	15-19		380
Coffs Harbour - Grafton	2006	15-19	0	3821
Coffs Harbour - Grafton	2006	15-19	1	101
Coffs Harbour - Grafton	2006	15-19	2	17
Coffs Harbour - Grafton	2006	15-19	3	0
Coffs Harbour - Grafton	2006	15-19	4	3
Coffs Harbour - Grafton	2006	15-19	5	0
Coffs Harbour - Grafton	2006	15-19	6	3
Coffs Harbour - Grafton	2006	20-24		129
Coffs Harbour - Grafton	2006	20-24	0	1739
Coffs Harbour - Grafton	2006	20-24	1	437
Coffs Harbour - Grafton	2006	20-24	2	213
Coffs Harbour - Grafton	2006	20-24	3	39
Coffs Harbour - Grafton	2006	20-24	4	9
Coffs Harbour - Grafton	2006	20-24	5	0
Coffs Harbour - Grafton	2006	20-24	6	0
Coffs Harbour - Grafton	2006	25-29		93
Coffs Harbour - Grafton	2006	25-29	0	995
Coffs Harbour - Grafton	2006	25-29	1	542
Coffs Harbour - Grafton	2006	25-29	2	577
Coffs Harbour - Grafton	2006	25-29	3	225
Coffs Harbour - Grafton	2006	25-29	4	67
Coffs Harbour - Grafton	2006	25-29	5	27
Coffs Harbour - Grafton	2006	25-29	6	3
Coffs Harbour - Grafton	2006	30-34		130
Coffs Harbour - Grafton	2006	30-34	0	636
Coffs Harbour - Grafton	2006	30-34	1	636
Coffs Harbour - Grafton	2006	30-34	2	1065
Coffs Harbour - Grafton	2006	30-34	3	556
Coffs Harbour - Grafton	2006	30-34	4	198
Coffs Harbour - Grafton	2006	30-34	5	51
Coffs Harbour - Grafton	2006	30-34	6	36
Coffs Harbour - Grafton	2006	35-39		135
Coffs Harbour - Grafton	2006	35-39	0	514
Coffs Harbour - Grafton	2006	35-39	1	519
Coffs Harbour - Grafton	2006	35-39	2	1418
Coffs Harbour - Grafton	2006	35-39	3	898
Coffs Harbour - Grafton	2006	35-39	4	352
Coffs Harbour - Grafton	2006	35-39	5	96
Coffs Harbour - Grafton	2006	35-39	6	67
Coffs Harbour - Grafton	2006	40-44		172
Coffs Harbour - Grafton	2006	40-44	0	544
Coffs Harbour - Grafton	2006	40-44	1	524
Coffs Harbour - Grafton	2006	40-44	2	1692
Coffs Harbour - Grafton	2006	40-44	3	1090
Coffs Harbour - Grafton	2006	40-44	4	456
Coffs Harbour - Grafton	2006	40-44	5	121
Coffs Harbour - Grafton	2006	40-44	6	79
Coffs Harbour - Grafton	2006	45-49		188
Coffs Harbour - Grafton	2006	45-49	0	593
Coffs Harbour - Grafton	2006	45-49	1	542
Coffs Harbour - Grafton	2006	45-49	2	1836
Coffs Harbour - Grafton	2006	45-49	3	1254
Coffs Harbour - Grafton	2006	45-49	4	551
Coffs Harbour - Grafton	2006	45-49	5	146
Coffs Harbour - Grafton	2006	45-49	6	81
Coffs Harbour - Grafton	2006	50-54		163
Coffs Harbour - Grafton	2006	50-54	0	514
Coffs Harbour - Grafton	2006	50-54	1	474
Coffs Harbour - Grafton	2006	50-54	2	1707
Coffs Harbour - Grafton	2006	50-54	3	1256
Coffs Harbour - Grafton	2006	50-54	4	493
Coffs Harbour - Grafton	2006	50-54	5	125
Coffs Harbour - Grafton	2006	50-54	6	64
Coffs Harbour - Grafton	2006	55-59		170
Coffs Harbour - Grafton	2006	55-59	0	443
Coffs Harbour - Grafton	2006	55-59	1	393
Coffs Harbour - Grafton	2006	55-59	2	1666
Coffs Harbour - Grafton	2006	55-59	3	1141
Coffs Harbour - Grafton	2006	55-59	4	442
Coffs Harbour - Grafton	2006	55-59	5	149
Coffs Harbour - Grafton	2006	55-59	6	75
Coffs Harbour - Grafton	2006	60-64		154
Coffs Harbour - Grafton	2006	60-64	0	357
Coffs Harbour - Grafton	2006	60-64	1	283
Coffs Harbour - Grafton	2006	60-64	2	1313
Coffs Harbour - Grafton	2006	60-64	3	983
Coffs Harbour - Grafton	2006	60-64	4	463
Coffs Harbour - Grafton	2006	60-64	5	165
Coffs Harbour - Grafton	2006	60-64	6	79
Coffs Harbour - Grafton	2006	65-69		166
Coffs Harbour - Grafton	2006	65-69	0	253
Coffs Harbour - Grafton	2006	65-69	1	251
Coffs Harbour - Grafton	2006	65-69	2	885
Coffs Harbour - Grafton	2006	65-69	3	829
Coffs Harbour - Grafton	2006	65-69	4	540
Coffs Harbour - Grafton	2006	65-69	5	193
Coffs Harbour - Grafton	2006	65-69	6	139
Coffs Harbour - Grafton	2006	70-74		194
Coffs Harbour - Grafton	2006	70-74	0	242
Coffs Harbour - Grafton	2006	70-74	1	176
Coffs Harbour - Grafton	2006	70-74	2	607
Coffs Harbour - Grafton	2006	70-74	3	687
Coffs Harbour - Grafton	2006	70-74	4	457
Coffs Harbour - Grafton	2006	70-74	5	213
Coffs Harbour - Grafton	2006	70-74	6	179
Coffs Harbour - Grafton	2006	75-79		179
Coffs Harbour - Grafton	2006	75-79	0	203
Coffs Harbour - Grafton	2006	75-79	1	180
Coffs Harbour - Grafton	2006	75-79	2	501
Coffs Harbour - Grafton	2006	75-79	3	497
Coffs Harbour - Grafton	2006	75-79	4	391
Coffs Harbour - Grafton	2006	75-79	5	212
Coffs Harbour - Grafton	2006	75-79	6	205
Coffs Harbour - Grafton	2006	80-84		195
Coffs Harbour - Grafton	2006	80-84	0	176
Coffs Harbour - Grafton	2006	80-84	1	176
Coffs Harbour - Grafton	2006	80-84	2	467
Coffs Harbour - Grafton	2006	80-84	3	441
Coffs Harbour - Grafton	2006	80-84	4	248
Coffs Harbour - Grafton	2006	80-84	5	119
Coffs Harbour - Grafton	2006	80-84	6	136
Coffs Harbour - Grafton	2006	85+		242
Coffs Harbour - Grafton	2006	85+	0	157
Coffs Harbour - Grafton	2006	85+	1	194
Coffs Harbour - Grafton	2006	85+	2	382
Coffs Harbour - Grafton	2006	85+	3	327
Coffs Harbour - Grafton	2006	85+	4	189
Coffs Harbour - Grafton	2006	85+	5	100
Coffs Harbour - Grafton	2006	85+	6	104
Coffs Harbour - Grafton	2011	15-19		361
Coffs Harbour - Grafton	2011	15-19	0	3764
Coffs Harbour - Grafton	2011	15-19	1	101
Coffs Harbour - Grafton	2011	15-19	2	9
Coffs Harbour - Grafton	2011	15-19	3	0
Coffs Harbour - Grafton	2011	15-19	4	3
Coffs Harbour - Grafton	2011	15-19	5	0
Coffs Harbour - Grafton	2011	15-19	6	8
Coffs Harbour - Grafton	2011	20-24		175
Coffs Harbour - Grafton	2011	20-24	0	2054
Coffs Harbour - Grafton	2011	20-24	1	477
Coffs Harbour - Grafton	2011	20-24	2	245
Coffs Harbour - Grafton	2011	20-24	3	34
Coffs Harbour - Grafton	2011	20-24	4	13
Coffs Harbour - Grafton	2011	20-24	5	0
Coffs Harbour - Grafton	2011	20-24	6	4
Coffs Harbour - Grafton	2011	25-29		127
Coffs Harbour - Grafton	2011	25-29	0	1197
Coffs Harbour - Grafton	2011	25-29	1	588
Coffs Harbour - Grafton	2011	25-29	2	591
Coffs Harbour - Grafton	2011	25-29	3	238
Coffs Harbour - Grafton	2011	25-29	4	78
Coffs Harbour - Grafton	2011	25-29	5	15
Coffs Harbour - Grafton	2011	25-29	6	4
Coffs Harbour - Grafton	2011	30-34		132
Coffs Harbour - Grafton	2011	30-34	0	674
Coffs Harbour - Grafton	2011	30-34	1	616
Coffs Harbour - Grafton	2011	30-34	2	903
Coffs Harbour - Grafton	2011	30-34	3	508
Coffs Harbour - Grafton	2011	30-34	4	166
Coffs Harbour - Grafton	2011	30-34	5	50
Coffs Harbour - Grafton	2011	30-34	6	23
Coffs Harbour - Grafton	2011	35-39		151
Coffs Harbour - Grafton	2011	35-39	0	490
Coffs Harbour - Grafton	2011	35-39	1	489
Coffs Harbour - Grafton	2011	35-39	2	1372
Coffs Harbour - Grafton	2011	35-39	3	810
Coffs Harbour - Grafton	2011	35-39	4	323
Coffs Harbour - Grafton	2011	35-39	5	102
Coffs Harbour - Grafton	2011	35-39	6	57
Coffs Harbour - Grafton	2011	40-44		165
Coffs Harbour - Grafton	2011	40-44	0	527
Coffs Harbour - Grafton	2011	40-44	1	550
Coffs Harbour - Grafton	2011	40-44	2	1576
Coffs Harbour - Grafton	2011	40-44	3	992
Coffs Harbour - Grafton	2011	40-44	4	385
Coffs Harbour - Grafton	2011	40-44	5	127
Coffs Harbour - Grafton	2011	40-44	6	105
Coffs Harbour - Grafton	2011	45-49		168
Coffs Harbour - Grafton	2011	45-49	0	624
Coffs Harbour - Grafton	2011	45-49	1	550
Coffs Harbour - Grafton	2011	45-49	2	1674
Coffs Harbour - Grafton	2011	45-49	3	1120
Coffs Harbour - Grafton	2011	45-49	4	468
Coffs Harbour - Grafton	2011	45-49	5	113
Coffs Harbour - Grafton	2011	45-49	6	85
Coffs Harbour - Grafton	2011	50-54		168
Coffs Harbour - Grafton	2011	50-54	0	655
Coffs Harbour - Grafton	2011	50-54	1	566
Coffs Harbour - Grafton	2011	50-54	2	1851
Coffs Harbour - Grafton	2011	50-54	3	1290
Coffs Harbour - Grafton	2011	50-54	4	544
Coffs Harbour - Grafton	2011	50-54	5	148
Coffs Harbour - Grafton	2011	50-54	6	82
Coffs Harbour - Grafton	2011	55-59		183
Coffs Harbour - Grafton	2011	55-59	0	572
Coffs Harbour - Grafton	2011	55-59	1	506
Coffs Harbour - Grafton	2011	55-59	2	1787
Coffs Harbour - Grafton	2011	55-59	3	1236
Coffs Harbour - Grafton	2011	55-59	4	483
Coffs Harbour - Grafton	2011	55-59	5	119
Coffs Harbour - Grafton	2011	55-59	6	72
Coffs Harbour - Grafton	2011	60-64		204
Coffs Harbour - Grafton	2011	60-64	0	477
Coffs Harbour - Grafton	2011	60-64	1	411
Coffs Harbour - Grafton	2011	60-64	2	1756
Coffs Harbour - Grafton	2011	60-64	3	1206
Coffs Harbour - Grafton	2011	60-64	4	451
Coffs Harbour - Grafton	2011	60-64	5	136
Coffs Harbour - Grafton	2011	60-64	6	86
Coffs Harbour - Grafton	2011	65-69		181
Coffs Harbour - Grafton	2011	65-69	0	368
Coffs Harbour - Grafton	2011	65-69	1	299
Coffs Harbour - Grafton	2011	65-69	2	1348
Coffs Harbour - Grafton	2011	65-69	3	1007
Coffs Harbour - Grafton	2011	65-69	4	464
Coffs Harbour - Grafton	2011	65-69	5	159
Coffs Harbour - Grafton	2011	65-69	6	76
Coffs Harbour - Grafton	2011	70-74		167
Coffs Harbour - Grafton	2011	70-74	0	247
Coffs Harbour - Grafton	2011	70-74	1	233
Coffs Harbour - Grafton	2011	70-74	2	849
Coffs Harbour - Grafton	2011	70-74	3	780
Coffs Harbour - Grafton	2011	70-74	4	505
Coffs Harbour - Grafton	2011	70-74	5	186
Coffs Harbour - Grafton	2011	70-74	6	129
Coffs Harbour - Grafton	2011	75-79		177
Coffs Harbour - Grafton	2011	75-79	0	211
Coffs Harbour - Grafton	2011	75-79	1	158
Coffs Harbour - Grafton	2011	75-79	2	562
Coffs Harbour - Grafton	2011	75-79	3	634
Coffs Harbour - Grafton	2011	75-79	4	409
Coffs Harbour - Grafton	2011	75-79	5	178
Coffs Harbour - Grafton	2011	75-79	6	152
Coffs Harbour - Grafton	2011	80-84		204
Coffs Harbour - Grafton	2011	80-84	0	153
Coffs Harbour - Grafton	2011	80-84	1	143
Coffs Harbour - Grafton	2011	80-84	2	390
Coffs Harbour - Grafton	2011	80-84	3	410
Coffs Harbour - Grafton	2011	80-84	4	315
Coffs Harbour - Grafton	2011	80-84	5	162
Coffs Harbour - Grafton	2011	80-84	6	155
Coffs Harbour - Grafton	2011	85+		354
Coffs Harbour - Grafton	2011	85+	0	167
Coffs Harbour - Grafton	2011	85+	1	201
Coffs Harbour - Grafton	2011	85+	2	488
Coffs Harbour - Grafton	2011	85+	3	413
Coffs Harbour - Grafton	2011	85+	4	259
Coffs Harbour - Grafton	2011	85+	5	115
Coffs Harbour - Grafton	2011	85+	6	110
Coffs Harbour - Grafton	2016	15-19		509
Coffs Harbour - Grafton	2016	15-19	0	3287
Coffs Harbour - Grafton	2016	15-19	1	54
Coffs Harbour - Grafton	2016	15-19	2	11
Coffs Harbour - Grafton	2016	15-19	3	3
Coffs Harbour - Grafton	2016	15-19	4	0
Coffs Harbour - Grafton	2016	15-19	5	0
Coffs Harbour - Grafton	2016	15-19	6	3
Coffs Harbour - Grafton	2016	20-24		281
Coffs Harbour - Grafton	2016	20-24	0	2075
Coffs Harbour - Grafton	2016	20-24	1	383
Coffs Harbour - Grafton	2016	20-24	2	165
Coffs Harbour - Grafton	2016	20-24	3	57
Coffs Harbour - Grafton	2016	20-24	4	3
Coffs Harbour - Grafton	2016	20-24	5	3
Coffs Harbour - Grafton	2016	20-24	6	0
Coffs Harbour - Grafton	2016	25-29		279
Coffs Harbour - Grafton	2016	25-29	0	1486
Coffs Harbour - Grafton	2016	25-29	1	603
Coffs Harbour - Grafton	2016	25-29	2	551
Coffs Harbour - Grafton	2016	25-29	3	215
Coffs Harbour - Grafton	2016	25-29	4	65
Coffs Harbour - Grafton	2016	25-29	5	11
Coffs Harbour - Grafton	2016	25-29	6	10
Coffs Harbour - Grafton	2016	30-34		233
Coffs Harbour - Grafton	2016	30-34	0	767
Coffs Harbour - Grafton	2016	30-34	1	607
Coffs Harbour - Grafton	2016	30-34	2	971
Coffs Harbour - Grafton	2016	30-34	3	492
Coffs Harbour - Grafton	2016	30-34	4	181
Coffs Harbour - Grafton	2016	30-34	5	36
Coffs Harbour - Grafton	2016	30-34	6	23
Coffs Harbour - Grafton	2016	35-39		236
Coffs Harbour - Grafton	2016	35-39	0	517
Coffs Harbour - Grafton	2016	35-39	1	499
Coffs Harbour - Grafton	2016	35-39	2	1151
Coffs Harbour - Grafton	2016	35-39	3	744
Coffs Harbour - Grafton	2016	35-39	4	233
Coffs Harbour - Grafton	2016	35-39	5	87
Coffs Harbour - Grafton	2016	35-39	6	54
Coffs Harbour - Grafton	2016	40-44		290
Coffs Harbour - Grafton	2016	40-44	0	477
Coffs Harbour - Grafton	2016	40-44	1	509
Coffs Harbour - Grafton	2016	40-44	2	1449
Coffs Harbour - Grafton	2016	40-44	3	881
Coffs Harbour - Grafton	2016	40-44	4	380
Coffs Harbour - Grafton	2016	40-44	5	108
Coffs Harbour - Grafton	2016	40-44	6	83
