SA4_NAME16	Year	Age	NonSchoolQualification	adults
Western Australia - Outback (North)	2006	25-34	Postgraduate	143
Western Australia - Outback (North)	2006	35-44		2684
Western Australia - Outback (North)	2006	35-44	Certificate nfd	209
Western Australia - Outback (North)	2006	35-44	Certificate I and II Level	138
Western Australia - Outback (North)	2006	35-44	Certificate III and IV Level	2405
Western Australia - Outback (North)	2006	35-44	Advanced Diploma and Diploma	761
Western Australia - Outback (North)	2006	35-44	Bachelor	1050
Western Australia - Outback (North)	2006	35-44	Graduate Diploma and Graduate Certificate	158
Western Australia - Outback (North)	2006	35-44	Postgraduate	175
Western Australia - Outback (North)	2006	45-54		2257
Western Australia - Outback (North)	2006	45-54	Certificate nfd	139
Western Australia - Outback (North)	2006	45-54	Certificate I and II Level	82
Western Australia - Outback (North)	2006	45-54	Certificate III and IV Level	1847
Western Australia - Outback (North)	2006	45-54	Advanced Diploma and Diploma	607
Western Australia - Outback (North)	2006	45-54	Bachelor	613
Western Australia - Outback (North)	2006	45-54	Graduate Diploma and Graduate Certificate	127
Western Australia - Outback (North)	2006	45-54	Postgraduate	108
Western Australia - Outback (North)	2006	55-64		1210
Western Australia - Outback (North)	2006	55-64	Certificate nfd	57
Western Australia - Outback (North)	2006	55-64	Certificate I and II Level	33
Western Australia - Outback (North)	2006	55-64	Certificate III and IV Level	745
Western Australia - Outback (North)	2006	55-64	Advanced Diploma and Diploma	300
Western Australia - Outback (North)	2006	55-64	Bachelor	330
Western Australia - Outback (North)	2006	55-64	Graduate Diploma and Graduate Certificate	46
Western Australia - Outback (North)	2006	55-64	Postgraduate	68
Western Australia - Outback (North)	2006	65-74		449
Western Australia - Outback (North)	2006	65-74	Certificate nfd	12
Western Australia - Outback (North)	2006	65-74	Certificate I and II Level	15
Western Australia - Outback (North)	2006	65-74	Certificate III and IV Level	191
Western Australia - Outback (North)	2006	65-74	Advanced Diploma and Diploma	60
Western Australia - Outback (North)	2006	65-74	Bachelor	41
Western Australia - Outback (North)	2006	65-74	Graduate Diploma and Graduate Certificate	7
Western Australia - Outback (North)	2006	65-74	Postgraduate	12
Western Australia - Outback (North)	2006	75-84		163
Western Australia - Outback (North)	2006	75-84	Certificate nfd	4
Western Australia - Outback (North)	2006	75-84	Certificate I and II Level	0
Western Australia - Outback (North)	2006	75-84	Certificate III and IV Level	46
Western Australia - Outback (North)	2006	75-84	Advanced Diploma and Diploma	11
Western Australia - Outback (North)	2006	75-84	Bachelor	10
Western Australia - Outback (North)	2006	75-84	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2006	75-84	Postgraduate	0
Western Australia - Outback (North)	2006	85+		56
Western Australia - Outback (North)	2006	85+	Certificate nfd	0
Western Australia - Outback (North)	2006	85+	Certificate I and II Level	0
Western Australia - Outback (North)	2006	85+	Certificate III and IV Level	9
Western Australia - Outback (North)	2006	85+	Advanced Diploma and Diploma	0
Western Australia - Outback (North)	2006	85+	Bachelor	4
Western Australia - Outback (North)	2006	85+	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2006	85+	Postgraduate	0
Western Australia - Outback (North)	2011	15-19		1050
Western Australia - Outback (North)	2011	15-19	Certificate nfd	31
Western Australia - Outback (North)	2011	15-19	Certificate I and II Level	119
Western Australia - Outback (North)	2011	15-19	Certificate III and IV Level	234
Western Australia - Outback (North)	2011	15-19	Advanced Diploma and Diploma	18
Western Australia - Outback (North)	2011	15-19	Bachelor	3
Western Australia - Outback (North)	2011	15-19	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2011	15-19	Postgraduate	0
Western Australia - Outback (North)	2011	20-24		1844
Western Australia - Outback (North)	2011	20-24	Certificate nfd	103
Western Australia - Outback (North)	2011	20-24	Certificate I and II Level	241
Western Australia - Outback (North)	2011	20-24	Certificate III and IV Level	1572
Western Australia - Outback (North)	2011	20-24	Advanced Diploma and Diploma	249
Western Australia - Outback (North)	2011	20-24	Bachelor	473
Western Australia - Outback (North)	2011	20-24	Graduate Diploma and Graduate Certificate	17
Western Australia - Outback (North)	2011	20-24	Postgraduate	18
Western Australia - Outback (North)	2011	25-34		4657
Western Australia - Outback (North)	2011	25-34	Certificate nfd	255
Western Australia - Outback (North)	2011	25-34	Certificate I and II Level	375
Western Australia - Outback (North)	2011	25-34	Certificate III and IV Level	4618
Western Australia - Outback (North)	2011	25-34	Advanced Diploma and Diploma	1148
Western Australia - Outback (North)	2011	25-34	Bachelor	2588
Western Australia - Outback (North)	2011	25-34	Graduate Diploma and Graduate Certificate	280
Western Australia - Outback (North)	2011	25-34	Postgraduate	293
Western Australia - Outback (North)	2011	35-44		4042
Western Australia - Outback (North)	2011	35-44	Certificate nfd	222
Western Australia - Outback (North)	2011	35-44	Certificate I and II Level	219
Western Australia - Outback (North)	2011	35-44	Certificate III and IV Level	3981
Western Australia - Outback (North)	2011	35-44	Advanced Diploma and Diploma	1251
Western Australia - Outback (North)	2011	35-44	Bachelor	1769
Western Australia - Outback (North)	2011	35-44	Graduate Diploma and Graduate Certificate	235
Western Australia - Outback (North)	2011	35-44	Postgraduate	276
Western Australia - Outback (North)	2011	45-54		3143
Western Australia - Outback (North)	2011	45-54	Certificate nfd	178
Western Australia - Outback (North)	2011	45-54	Certificate I and II Level	129
Western Australia - Outback (North)	2011	45-54	Certificate III and IV Level	3132
Western Australia - Outback (North)	2011	45-54	Advanced Diploma and Diploma	1038
Western Australia - Outback (North)	2011	45-54	Bachelor	956
Western Australia - Outback (North)	2011	45-54	Graduate Diploma and Graduate Certificate	174
Western Australia - Outback (North)	2011	45-54	Postgraduate	206
Western Australia - Outback (North)	2011	55-64		1711
Western Australia - Outback (North)	2011	55-64	Certificate nfd	106
Western Australia - Outback (North)	2011	55-64	Certificate I and II Level	66
Western Australia - Outback (North)	2011	55-64	Certificate III and IV Level	1538
Western Australia - Outback (North)	2011	55-64	Advanced Diploma and Diploma	523
Western Australia - Outback (North)	2011	55-64	Bachelor	529
Western Australia - Outback (North)	2011	55-64	Graduate Diploma and Graduate Certificate	111
Western Australia - Outback (North)	2011	55-64	Postgraduate	131
Western Australia - Outback (North)	2011	65-74		488
Western Australia - Outback (North)	2011	65-74	Certificate nfd	12
Western Australia - Outback (North)	2011	65-74	Certificate I and II Level	14
Western Australia - Outback (North)	2011	65-74	Certificate III and IV Level	292
Western Australia - Outback (North)	2011	65-74	Advanced Diploma and Diploma	83
Western Australia - Outback (North)	2011	65-74	Bachelor	100
Western Australia - Outback (North)	2011	65-74	Graduate Diploma and Graduate Certificate	23
Western Australia - Outback (North)	2011	65-74	Postgraduate	30
Western Australia - Outback (North)	2011	75-84		151
Western Australia - Outback (North)	2011	75-84	Certificate nfd	3
Western Australia - Outback (North)	2011	75-84	Certificate I and II Level	0
Western Australia - Outback (North)	2011	75-84	Certificate III and IV Level	49
Western Australia - Outback (North)	2011	75-84	Advanced Diploma and Diploma	17
Western Australia - Outback (North)	2011	75-84	Bachelor	19
Western Australia - Outback (North)	2011	75-84	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2011	75-84	Postgraduate	3
Western Australia - Outback (North)	2011	85+		41
Western Australia - Outback (North)	2011	85+	Certificate nfd	0
Western Australia - Outback (North)	2011	85+	Certificate I and II Level	0
Western Australia - Outback (North)	2011	85+	Certificate III and IV Level	7
Western Australia - Outback (North)	2011	85+	Advanced Diploma and Diploma	0
Western Australia - Outback (North)	2011	85+	Bachelor	3
Western Australia - Outback (North)	2011	85+	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2011	85+	Postgraduate	0
Western Australia - Outback (North)	2016	15-19		941
Western Australia - Outback (North)	2016	15-19	Certificate nfd	28
Western Australia - Outback (North)	2016	15-19	Certificate I and II Level	128
Western Australia - Outback (North)	2016	15-19	Certificate III and IV Level	208
Western Australia - Outback (North)	2016	15-19	Advanced Diploma and Diploma	16
Western Australia - Outback (North)	2016	15-19	Bachelor	9
Western Australia - Outback (North)	2016	15-19	Graduate Diploma and Graduate Certificate	3
Western Australia - Outback (North)	2016	15-19	Postgraduate	0
Western Australia - Outback (North)	2016	20-24		1133
Western Australia - Outback (North)	2016	20-24	Certificate nfd	80
Western Australia - Outback (North)	2016	20-24	Certificate I and II Level	218
Western Australia - Outback (North)	2016	20-24	Certificate III and IV Level	1178
Western Australia - Outback (North)	2016	20-24	Advanced Diploma and Diploma	195
Western Australia - Outback (North)	2016	20-24	Bachelor	356
Western Australia - Outback (North)	2016	20-24	Graduate Diploma and Graduate Certificate	34
Western Australia - Outback (North)	2016	20-24	Postgraduate	12
Western Australia - Outback (North)	2016	25-34		4006
Western Australia - Outback (North)	2016	25-34	Certificate nfd	318
Western Australia - Outback (North)	2016	25-34	Certificate I and II Level	424
Western Australia - Outback (North)	2016	25-34	Certificate III and IV Level	5350
Western Australia - Outback (North)	2016	25-34	Advanced Diploma and Diploma	1371
Western Australia - Outback (North)	2016	25-34	Bachelor	2633
Western Australia - Outback (North)	2016	25-34	Graduate Diploma and Graduate Certificate	282
Western Australia - Outback (North)	2016	25-34	Postgraduate	433
Western Australia - Outback (North)	2016	35-44		3191
Western Australia - Outback (North)	2016	35-44	Certificate nfd	336
Western Australia - Outback (North)	2016	35-44	Certificate I and II Level	259
Western Australia - Outback (North)	2016	35-44	Certificate III and IV Level	4231
Western Australia - Outback (North)	2016	35-44	Advanced Diploma and Diploma	1418
Western Australia - Outback (North)	2016	35-44	Bachelor	1983
Western Australia - Outback (North)	2016	35-44	Graduate Diploma and Graduate Certificate	292
Western Australia - Outback (North)	2016	35-44	Postgraduate	415
Western Australia - Outback (North)	2016	45-54		2730
Western Australia - Outback (North)	2016	45-54	Certificate nfd	283
Western Australia - Outback (North)	2016	45-54	Certificate I and II Level	157
Western Australia - Outback (North)	2016	45-54	Certificate III and IV Level	3235
Western Australia - Outback (North)	2016	45-54	Advanced Diploma and Diploma	1127
Western Australia - Outback (North)	2016	45-54	Bachelor	1086
Western Australia - Outback (North)	2016	45-54	Graduate Diploma and Graduate Certificate	193
Western Australia - Outback (North)	2016	45-54	Postgraduate	244
Western Australia - Outback (North)	2016	55-64		1746
Western Australia - Outback (North)	2016	55-64	Certificate nfd	180
Western Australia - Outback (North)	2016	55-64	Certificate I and II Level	84
Western Australia - Outback (North)	2016	55-64	Certificate III and IV Level	1865
Western Australia - Outback (North)	2016	55-64	Advanced Diploma and Diploma	705
Western Australia - Outback (North)	2016	55-64	Bachelor	666
Western Australia - Outback (North)	2016	55-64	Graduate Diploma and Graduate Certificate	142
Western Australia - Outback (North)	2016	55-64	Postgraduate	160
Western Australia - Outback (North)	2016	65-74		638
Western Australia - Outback (North)	2016	65-74	Certificate nfd	44
Western Australia - Outback (North)	2016	65-74	Certificate I and II Level	14
Western Australia - Outback (North)	2016	65-74	Certificate III and IV Level	403
Western Australia - Outback (North)	2016	65-74	Advanced Diploma and Diploma	177
Western Australia - Outback (North)	2016	65-74	Bachelor	184
Western Australia - Outback (North)	2016	65-74	Graduate Diploma and Graduate Certificate	25
Western Australia - Outback (North)	2016	65-74	Postgraduate	53
Western Australia - Outback (North)	2016	75-84		182
Western Australia - Outback (North)	2016	75-84	Certificate nfd	3
Western Australia - Outback (North)	2016	75-84	Certificate I and II Level	3
Western Australia - Outback (North)	2016	75-84	Certificate III and IV Level	80
Western Australia - Outback (North)	2016	75-84	Advanced Diploma and Diploma	23
Western Australia - Outback (North)	2016	75-84	Bachelor	23
Western Australia - Outback (North)	2016	75-84	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2016	75-84	Postgraduate	8
Western Australia - Outback (North)	2016	85+		62
Western Australia - Outback (North)	2016	85+	Certificate nfd	0
Western Australia - Outback (North)	2016	85+	Certificate I and II Level	0
Western Australia - Outback (North)	2016	85+	Certificate III and IV Level	8
Western Australia - Outback (North)	2016	85+	Advanced Diploma and Diploma	0
Western Australia - Outback (North)	2016	85+	Bachelor	5
Western Australia - Outback (North)	2016	85+	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (North)	2016	85+	Postgraduate	0
Western Australia - Outback (South)	2006	15-19		1107
Western Australia - Outback (South)	2006	15-19	Certificate nfd	39
Western Australia - Outback (South)	2006	15-19	Certificate I and II Level	177
Western Australia - Outback (South)	2006	15-19	Certificate III and IV Level	293
Western Australia - Outback (South)	2006	15-19	Advanced Diploma and Diploma	25
Western Australia - Outback (South)	2006	15-19	Bachelor	4
Western Australia - Outback (South)	2006	15-19	Graduate Diploma and Graduate Certificate	0
Western Australia - Outback (South)	2006	15-19	Postgraduate	0
Western Australia - Outback (South)	2006	20-24		939
Western Australia - Outback (South)	2006	20-24	Certificate nfd	121
Western Australia - Outback (South)	2006	20-24	Certificate I and II Level	237
Western Australia - Outback (South)	2006	20-24	Certificate III and IV Level	1260
Western Australia - Outback (South)	2006	20-24	Advanced Diploma and Diploma	217
Western Australia - Outback (South)	2006	20-24	Bachelor	470
Western Australia - Outback (South)	2006	20-24	Graduate Diploma and Graduate Certificate	40
Western Australia - Outback (South)	2006	20-24	Postgraduate	12
Western Australia - Outback (South)	2006	25-34		2170
Western Australia - Outback (South)	2006	25-34	Certificate nfd	312
Western Australia - Outback (South)	2006	25-34	Certificate I and II Level	257
Western Australia - Outback (South)	2006	25-34	Certificate III and IV Level	3140
Western Australia - Outback (South)	2006	25-34	Advanced Diploma and Diploma	836
Western Australia - Outback (South)	2006	25-34	Bachelor	1761
Western Australia - Outback (South)	2006	25-34	Graduate Diploma and Graduate Certificate	196
Western Australia - Outback (South)	2006	25-34	Postgraduate	126
Western Australia - Outback (South)	2006	35-44		2560
Western Australia - Outback (South)	2006	35-44	Certificate nfd	341
Western Australia - Outback (South)	2006	35-44	Certificate I and II Level	226
Western Australia - Outback (South)	2006	35-44	Certificate III and IV Level	3378
