SA4_NAME16	Year	EduInstitutionType	Sex	students
Darling Downs - Maranoa	2011	University or other tertiary	M	500
Darling Downs - Maranoa	2016		F	6440
Darling Downs - Maranoa	2016		M	6581
Darling Downs - Maranoa	2016	Infants/Primary	F	5497
Darling Downs - Maranoa	2016	Infants/Primary	M	5889
Darling Downs - Maranoa	2016	Pre-school	F	667
Darling Downs - Maranoa	2016	Pre-school	M	693
Darling Downs - Maranoa	2016	Secondary	F	3809
Darling Downs - Maranoa	2016	Secondary	M	4151
Darling Downs - Maranoa	2016	Technical or Further Educational Institution	F	1024
Darling Downs - Maranoa	2016	Technical or Further Educational Institution	M	586
Darling Downs - Maranoa	2016	University or other tertiary	F	1295
Darling Downs - Maranoa	2016	University or other tertiary	M	558
Central Queensland	2006		F	8001
Central Queensland	2006		M	9804
Central Queensland	2006	Infants/Primary	F	9493
Central Queensland	2006	Infants/Primary	M	9987
Central Queensland	2006	Pre-school	F	1316
Central Queensland	2006	Pre-school	M	1466
Central Queensland	2006	Secondary	F	6406
Central Queensland	2006	Secondary	M	6386
Central Queensland	2006	Technical or Further Educational Institution	F	1825
Central Queensland	2006	Technical or Further Educational Institution	M	1260
Central Queensland	2006	University or other tertiary	F	2663
Central Queensland	2006	University or other tertiary	M	1785
Central Queensland	2011		F	8802
Central Queensland	2011		M	10880
Central Queensland	2011	Infants/Primary	F	9514
Central Queensland	2011	Infants/Primary	M	10370
Central Queensland	2011	Pre-school	F	999
Central Queensland	2011	Pre-school	M	1052
Central Queensland	2011	Secondary	F	6457
Central Queensland	2011	Secondary	M	6536
Central Queensland	2011	Technical or Further Educational Institution	F	2286
Central Queensland	2011	Technical or Further Educational Institution	M	1432
Central Queensland	2011	University or other tertiary	F	2781
Central Queensland	2011	University or other tertiary	M	1602
Central Queensland	2016		F	10210
Central Queensland	2016		M	11773
Central Queensland	2016	Infants/Primary	F	9944
Central Queensland	2016	Infants/Primary	M	10601
Central Queensland	2016	Pre-school	F	1230
Central Queensland	2016	Pre-school	M	1230
Central Queensland	2016	Secondary	F	7251
Central Queensland	2016	Secondary	M	7633
Central Queensland	2016	Technical or Further Educational Institution	F	1935
Central Queensland	2016	Technical or Further Educational Institution	M	1175
Central Queensland	2016	University or other tertiary	F	3696
Central Queensland	2016	University or other tertiary	M	1880
Gold Coast	2006		F	23237
Gold Coast	2006		M	23734
Gold Coast	2006	Infants/Primary	F	17224
Gold Coast	2006	Infants/Primary	M	17998
Gold Coast	2006	Pre-school	F	3184
Gold Coast	2006	Pre-school	M	3422
Gold Coast	2006	Secondary	F	12369
Gold Coast	2006	Secondary	M	12558
Gold Coast	2006	Technical or Further Educational Institution	F	4051
Gold Coast	2006	Technical or Further Educational Institution	M	3463
Gold Coast	2006	University or other tertiary	F	8407
Gold Coast	2006	University or other tertiary	M	5904
Gold Coast	2011		F	21992
Gold Coast	2011		M	21578
Gold Coast	2011	Infants/Primary	F	19938
Gold Coast	2011	Infants/Primary	M	21125
Gold Coast	2011	Pre-school	F	3103
Gold Coast	2011	Pre-school	M	3419
Gold Coast	2011	Secondary	F	14228
Gold Coast	2011	Secondary	M	14746
Gold Coast	2011	Technical or Further Educational Institution	F	5692
Gold Coast	2011	Technical or Further Educational Institution	M	4150
Gold Coast	2011	University or other tertiary	F	12879
Gold Coast	2011	University or other tertiary	M	8598
Gold Coast	2016		F	26367
Gold Coast	2016		M	24077
Gold Coast	2016	Infants/Primary	F	21999
Gold Coast	2016	Infants/Primary	M	22993
Gold Coast	2016	Pre-school	F	3729
Gold Coast	2016	Pre-school	M	3965
Gold Coast	2016	Secondary	F	16956
Gold Coast	2016	Secondary	M	17666
Gold Coast	2016	Technical or Further Educational Institution	F	6029
Gold Coast	2016	Technical or Further Educational Institution	M	4329
Gold Coast	2016	University or other tertiary	F	15159
Gold Coast	2016	University or other tertiary	M	10804
Ipswich	2006		F	10419
Ipswich	2006		M	11927
Ipswich	2006	Infants/Primary	F	11774
Ipswich	2006	Infants/Primary	M	12505
Ipswich	2006	Pre-school	F	1890
Ipswich	2006	Pre-school	M	2141
Ipswich	2006	Secondary	F	7989
Ipswich	2006	Secondary	M	7707
Ipswich	2006	Technical or Further Educational Institution	F	2632
Ipswich	2006	Technical or Further Educational Institution	M	1890
Ipswich	2006	University or other tertiary	F	3513
Ipswich	2006	University or other tertiary	M	2359
Ipswich	2011		F	10929
Ipswich	2011		M	13256
Ipswich	2011	Infants/Primary	F	13101
Ipswich	2011	Infants/Primary	M	14057
Ipswich	2011	Pre-school	F	1759
Ipswich	2011	Pre-school	M	1868
Ipswich	2011	Secondary	F	8845
Ipswich	2011	Secondary	M	9163
Ipswich	2011	Technical or Further Educational Institution	F	3277
Ipswich	2011	Technical or Further Educational Institution	M	2306
Ipswich	2011	University or other tertiary	F	5164
Ipswich	2011	University or other tertiary	M	3151
Ipswich	2016		F	14691
Ipswich	2016		M	16390
Ipswich	2016	Infants/Primary	F	15041
Ipswich	2016	Infants/Primary	M	15737
Ipswich	2016	Pre-school	F	2034
Ipswich	2016	Pre-school	M	2256
Ipswich	2016	Secondary	F	10842
Ipswich	2016	Secondary	M	11411
Ipswich	2016	Technical or Further Educational Institution	F	3935
Ipswich	2016	Technical or Further Educational Institution	M	2323
Ipswich	2016	University or other tertiary	F	6852
Ipswich	2016	University or other tertiary	M	4552
Logan - Beaudesert	2006		F	11617
Logan - Beaudesert	2006		M	11581
Logan - Beaudesert	2006	Infants/Primary	F	13060
Logan - Beaudesert	2006	Infants/Primary	M	13705
Logan - Beaudesert	2006	Pre-school	F	2080
Logan - Beaudesert	2006	Pre-school	M	2286
Logan - Beaudesert	2006	Secondary	F	8956
Logan - Beaudesert	2006	Secondary	M	8939
Logan - Beaudesert	2006	Technical or Further Educational Institution	F	2860
Logan - Beaudesert	2006	Technical or Further Educational Institution	M	2266
Logan - Beaudesert	2006	University or other tertiary	F	3711
Logan - Beaudesert	2006	University or other tertiary	M	2125
Logan - Beaudesert	2011		F	11505
Logan - Beaudesert	2011		M	11483
Logan - Beaudesert	2011	Infants/Primary	F	13505
Logan - Beaudesert	2011	Infants/Primary	M	14297
Logan - Beaudesert	2011	Pre-school	F	1842
Logan - Beaudesert	2011	Pre-school	M	1986
Logan - Beaudesert	2011	Secondary	F	9593
Logan - Beaudesert	2011	Secondary	M	9874
Logan - Beaudesert	2011	Technical or Further Educational Institution	F	3434
Logan - Beaudesert	2011	Technical or Further Educational Institution	M	2444
Logan - Beaudesert	2011	University or other tertiary	F	4616
Logan - Beaudesert	2011	University or other tertiary	M	2710
Logan - Beaudesert	2016		F	13412
Logan - Beaudesert	2016		M	12321
Logan - Beaudesert	2016	Infants/Primary	F	14963
Logan - Beaudesert	2016	Infants/Primary	M	15615
Logan - Beaudesert	2016	Pre-school	F	2110
Logan - Beaudesert	2016	Pre-school	M	2190
Logan - Beaudesert	2016	Secondary	F	11014
Logan - Beaudesert	2016	Secondary	M	11303
Logan - Beaudesert	2016	Technical or Further Educational Institution	F	3729
Logan - Beaudesert	2016	Technical or Further Educational Institution	M	2478
Logan - Beaudesert	2016	University or other tertiary	F	5537
Logan - Beaudesert	2016	University or other tertiary	M	3589
Mackay - Isaac - Whitsunday	2006		F	7050
Mackay - Isaac - Whitsunday	2006		M	9459
Mackay - Isaac - Whitsunday	2006	Infants/Primary	F	6710
Mackay - Isaac - Whitsunday	2006	Infants/Primary	M	7328
Mackay - Isaac - Whitsunday	2006	Pre-school	F	1061
Mackay - Isaac - Whitsunday	2006	Pre-school	M	1199
Mackay - Isaac - Whitsunday	2006	Secondary	F	4477
Mackay - Isaac - Whitsunday	2006	Secondary	M	4352
Mackay - Isaac - Whitsunday	2006	Technical or Further Educational Institution	F	1338
Mackay - Isaac - Whitsunday	2006	Technical or Further Educational Institution	M	978
Mackay - Isaac - Whitsunday	2006	University or other tertiary	F	1494
Mackay - Isaac - Whitsunday	2006	University or other tertiary	M	849
Mackay - Isaac - Whitsunday	2011		F	6170
Mackay - Isaac - Whitsunday	2011		M	9674
Mackay - Isaac - Whitsunday	2011	Infants/Primary	F	7431
Mackay - Isaac - Whitsunday	2011	Infants/Primary	M	7947
Mackay - Isaac - Whitsunday	2011	Pre-school	F	785
Mackay - Isaac - Whitsunday	2011	Pre-school	M	892
Mackay - Isaac - Whitsunday	2011	Secondary	F	4523
Mackay - Isaac - Whitsunday	2011	Secondary	M	4784
Mackay - Isaac - Whitsunday	2011	Technical or Further Educational Institution	F	1663
Mackay - Isaac - Whitsunday	2011	Technical or Further Educational Institution	M	1136
Mackay - Isaac - Whitsunday	2011	University or other tertiary	F	1742
Mackay - Isaac - Whitsunday	2011	University or other tertiary	M	893
Mackay - Isaac - Whitsunday	2016		F	8195
Mackay - Isaac - Whitsunday	2016		M	10506
Mackay - Isaac - Whitsunday	2016	Infants/Primary	F	7388
Mackay - Isaac - Whitsunday	2016	Infants/Primary	M	7821
Mackay - Isaac - Whitsunday	2016	Pre-school	F	937
Mackay - Isaac - Whitsunday	2016	Pre-school	M	1035
Mackay - Isaac - Whitsunday	2016	Secondary	F	5193
Mackay - Isaac - Whitsunday	2016	Secondary	M	5355
Mackay - Isaac - Whitsunday	2016	Technical or Further Educational Institution	F	1396
Mackay - Isaac - Whitsunday	2016	Technical or Further Educational Institution	M	821
Mackay - Isaac - Whitsunday	2016	University or other tertiary	F	2475
Mackay - Isaac - Whitsunday	2016	University or other tertiary	M	1145
Moreton Bay - North	2006		F	7983
Moreton Bay - North	2006		M	8189
Moreton Bay - North	2006	Infants/Primary	F	8640
Moreton Bay - North	2006	Infants/Primary	M	9044
Moreton Bay - North	2006	Pre-school	F	1307
Moreton Bay - North	2006	Pre-school	M	1480
Moreton Bay - North	2006	Secondary	F	5821
Moreton Bay - North	2006	Secondary	M	5816
Moreton Bay - North	2006	Technical or Further Educational Institution	F	1769
Moreton Bay - North	2006	Technical or Further Educational Institution	M	1317
Moreton Bay - North	2006	University or other tertiary	F	1980
Moreton Bay - North	2006	University or other tertiary	M	1133
Moreton Bay - North	2011		F	8648
Moreton Bay - North	2011		M	9084
Moreton Bay - North	2011	Infants/Primary	F	9355
Moreton Bay - North	2011	Infants/Primary	M	9978
Moreton Bay - North	2011	Pre-school	F	1204
Moreton Bay - North	2011	Pre-school	M	1256
Moreton Bay - North	2011	Secondary	F	6484
Moreton Bay - North	2011	Secondary	M	6462
Moreton Bay - North	2011	Technical or Further Educational Institution	F	2302
Moreton Bay - North	2011	Technical or Further Educational Institution	M	1491
Moreton Bay - North	2011	University or other tertiary	F	3016
Moreton Bay - North	2011	University or other tertiary	M	1425
Moreton Bay - North	2016		F	10523
Moreton Bay - North	2016		M	9975
Moreton Bay - North	2016	Infants/Primary	F	9903
Moreton Bay - North	2016	Infants/Primary	M	10602
Moreton Bay - North	2016	Pre-school	F	1234
Moreton Bay - North	2016	Pre-school	M	1351
Moreton Bay - North	2016	Secondary	F	7454
Moreton Bay - North	2016	Secondary	M	7683
Moreton Bay - North	2016	Technical or Further Educational Institution	F	2426
Moreton Bay - North	2016	Technical or Further Educational Institution	M	1303
Moreton Bay - North	2016	University or other tertiary	F	3722
Moreton Bay - North	2016	University or other tertiary	M	1973
Moreton Bay - South	2006		F	4203
Moreton Bay - South	2006		M	4093
Moreton Bay - South	2006	Infants/Primary	F	7342
Moreton Bay - South	2006	Infants/Primary	M	7829
Moreton Bay - South	2006	Pre-school	F	1277
Moreton Bay - South	2006	Pre-school	M	1350
Moreton Bay - South	2006	Secondary	F	5047
Moreton Bay - South	2006	Secondary	M	5073
Moreton Bay - South	2006	Technical or Further Educational Institution	F	1294
Moreton Bay - South	2006	Technical or Further Educational Institution	M	1158
Moreton Bay - South	2006	University or other tertiary	F	2460
Moreton Bay - South	2006	University or other tertiary	M	1783
Moreton Bay - South	2011		F	4376
Moreton Bay - South	2011		M	4252
Moreton Bay - South	2011	Infants/Primary	F	8617
Moreton Bay - South	2011	Infants/Primary	M	9039
Moreton Bay - South	2011	Pre-school	F	1166
Moreton Bay - South	2011	Pre-school	M	1221
Moreton Bay - South	2011	Secondary	F	5782
Moreton Bay - South	2011	Secondary	M	5889
Moreton Bay - South	2011	Technical or Further Educational Institution	F	1631
Moreton Bay - South	2011	Technical or Further Educational Institution	M	1387
Moreton Bay - South	2011	University or other tertiary	F	3529
Moreton Bay - South	2011	University or other tertiary	M	2211
Moreton Bay - South	2016		F	5761
Moreton Bay - South	2016		M	5308
Moreton Bay - South	2016	Infants/Primary	F	9865
Moreton Bay - South	2016	Infants/Primary	M	10452
Moreton Bay - South	2016	Pre-school	F	1421
Moreton Bay - South	2016	Pre-school	M	1584
Moreton Bay - South	2016	Secondary	F	6894
Moreton Bay - South	2016	Secondary	M	7157
Moreton Bay - South	2016	Technical or Further Educational Institution	F	1964
Moreton Bay - South	2016	Technical or Further Educational Institution	M	1359
Moreton Bay - South	2016	University or other tertiary	F	4753
Moreton Bay - South	2016	University or other tertiary	M	3110
Queensland - Outback	2006		F	4158
Queensland - Outback	2006		M	5442
Queensland - Outback	2006	Infants/Primary	F	3978
Queensland - Outback	2006	Infants/Primary	M	4242
Queensland - Outback	2006	Pre-school	F	576
Queensland - Outback	2006	Pre-school	M	667
Queensland - Outback	2006	Secondary	F	1744
Queensland - Outback	2006	Secondary	M	1778
Queensland - Outback	2006	Technical or Further Educational Institution	F	697
Queensland - Outback	2006	Technical or Further Educational Institution	M	488
Queensland - Outback	2006	University or other tertiary	F	547
Queensland - Outback	2006	University or other tertiary	M	282
Queensland - Outback	2011		F	3986
Queensland - Outback	2011		M	6047
Queensland - Outback	2011	Infants/Primary	F	4146
Queensland - Outback	2011	Infants/Primary	M	4256
Queensland - Outback	2011	Pre-school	F	530
Queensland - Outback	2011	Pre-school	M	515
Queensland - Outback	2011	Secondary	F	1831
Queensland - Outback	2011	Secondary	M	1996
Queensland - Outback	2011	Technical or Further Educational Institution	F	707
Queensland - Outback	2011	Technical or Further Educational Institution	M	485
Queensland - Outback	2011	University or other tertiary	F	666
Queensland - Outback	2011	University or other tertiary	M	301
Queensland - Outback	2016		F	4411
Queensland - Outback	2016		M	5746
Queensland - Outback	2016	Infants/Primary	F	3867
Queensland - Outback	2016	Infants/Primary	M	4005
Queensland - Outback	2016	Pre-school	F	527
Queensland - Outback	2016	Pre-school	M	561
Queensland - Outback	2016	Secondary	F	2077
Queensland - Outback	2016	Secondary	M	2061
Queensland - Outback	2016	Technical or Further Educational Institution	F	603
Queensland - Outback	2016	Technical or Further Educational Institution	M	348
Queensland - Outback	2016	University or other tertiary	F	785
Queensland - Outback	2016	University or other tertiary	M	355
Sunshine Coast	2006		F	11358
Sunshine Coast	2006		M	10721
Sunshine Coast	2006	Infants/Primary	F	11777
Sunshine Coast	2006	Infants/Primary	M	12366
Sunshine Coast	2006	Pre-school	F	1941
Sunshine Coast	2006	Pre-school	M	2038
Sunshine Coast	2006	Secondary	F	8405
Sunshine Coast	2006	Secondary	M	8644
Sunshine Coast	2006	Technical or Further Educational Institution	F	2556
Sunshine Coast	2006	Technical or Further Educational Institution	M	2058
Sunshine Coast	2006	University or other tertiary	F	3881
Sunshine Coast	2006	University or other tertiary	M	2123
Sunshine Coast	2011		F	10293
Sunshine Coast	2011		M	10154
Sunshine Coast	2011	Infants/Primary	F	12828
Sunshine Coast	2011	Infants/Primary	M	13753
Sunshine Coast	2011	Pre-school	F	1698
Sunshine Coast	2011	Pre-school	M	1817
Sunshine Coast	2011	Secondary	F	9590
Sunshine Coast	2011	Secondary	M	9593
Sunshine Coast	2011	Technical or Further Educational Institution	F	2788
Sunshine Coast	2011	Technical or Further Educational Institution	M	2026
Sunshine Coast	2011	University or other tertiary	F	6195
Sunshine Coast	2011	University or other tertiary	M	3153
Sunshine Coast	2016		F	13227
Sunshine Coast	2016		M	12070
Sunshine Coast	2016	Infants/Primary	F	13889
Sunshine Coast	2016	Infants/Primary	M	14749
Sunshine Coast	2016	Pre-school	F	1794
Sunshine Coast	2016	Pre-school	M	2014
Sunshine Coast	2016	Secondary	F	10930
Sunshine Coast	2016	Secondary	M	11191
Sunshine Coast	2016	Technical or Further Educational Institution	F	3021
Sunshine Coast	2016	Technical or Further Educational Institution	M	1929
Sunshine Coast	2016	University or other tertiary	F	7991
Sunshine Coast	2016	University or other tertiary	M	4515
Toowoomba	2006		F	4802
Toowoomba	2006		M	4789
Toowoomba	2006	Infants/Primary	F	6149
Toowoomba	2006	Infants/Primary	M	6334
Toowoomba	2006	Pre-school	F	955
Toowoomba	2006	Pre-school	M	1044
Toowoomba	2006	Secondary	F	4846
Toowoomba	2006	Secondary	M	4454
Toowoomba	2006	Technical or Further Educational Institution	F	1334
Toowoomba	2006	Technical or Further Educational Institution	M	999
Toowoomba	2006	University or other tertiary	F	3402
Toowoomba	2006	University or other tertiary	M	2488
Toowoomba	2011		F	5045
Toowoomba	2011		M	4766
Toowoomba	2011	Infants/Primary	F	6493
Toowoomba	2011	Infants/Primary	M	6856
Toowoomba	2011	Pre-school	F	785
Toowoomba	2011	Pre-school	M	786
Toowoomba	2011	Secondary	F	4847
Toowoomba	2011	Secondary	M	4798
Toowoomba	2011	Technical or Further Educational Institution	F	1459
Toowoomba	2011	Technical or Further Educational Institution	M	1019
Toowoomba	2011	University or other tertiary	F	3577
Toowoomba	2011	University or other tertiary	M	2396
Toowoomba	2016		F	6492
Toowoomba	2016		M	5831
Toowoomba	2016	Infants/Primary	F	6707
Toowoomba	2016	Infants/Primary	M	6711
Toowoomba	2016	Pre-school	F	857
Toowoomba	2016	Pre-school	M	887
Toowoomba	2016	Secondary	F	5307
Toowoomba	2016	Secondary	M	5329
Toowoomba	2016	Technical or Further Educational Institution	F	1574
Toowoomba	2016	Technical or Further Educational Institution	M	986
Toowoomba	2016	University or other tertiary	F	3949
Toowoomba	2016	University or other tertiary	M	2756
Townsville	2006		F	7920
Townsville	2006		M	8758
Townsville	2006	Infants/Primary	F	8929
Townsville	2006	Infants/Primary	M	9754
Townsville	2006	Pre-school	F	1386
Townsville	2006	Pre-school	M	1490
Townsville	2006	Secondary	F	6377
Townsville	2006	Secondary	M	6449
Townsville	2006	Technical or Further Educational Institution	F	1997
Townsville	2006	Technical or Further Educational Institution	M	1267
Townsville	2006	University or other tertiary	F	4936
Townsville	2006	University or other tertiary	M	2997
Townsville	2011		F	8430
Townsville	2011		M	9838
Townsville	2011	Infants/Primary	F	9682
Townsville	2011	Infants/Primary	M	10216
Townsville	2011	Pre-school	F	1118
Townsville	2011	Pre-school	M	1190
Townsville	2011	Secondary	F	6771
Townsville	2011	Secondary	M	6955
Townsville	2011	Technical or Further Educational Institution	F	2261
Townsville	2011	Technical or Further Educational Institution	M	1508
Townsville	2011	University or other tertiary	F	5830
Townsville	2011	University or other tertiary	M	3332
Townsville	2016		F	9868
Townsville	2016		M	11036
Townsville	2016	Infants/Primary	F	9834
Townsville	2016	Infants/Primary	M	10086
Townsville	2016	Pre-school	F	1221
Townsville	2016	Pre-school	M	1342
Townsville	2016	Secondary	F	7429
Townsville	2016	Secondary	M	7902
Townsville	2016	Technical or Further Educational Institution	F	2175
Townsville	2016	Technical or Further Educational Institution	M	1366
Townsville	2016	University or other tertiary	F	6869
Townsville	2016	University or other tertiary	M	4135
Wide Bay	2006		F	10141
Wide Bay	2006		M	10325
Wide Bay	2006	Infants/Primary	F	11397
Wide Bay	2006	Infants/Primary	M	12013
Wide Bay	2006	Pre-school	F	1707
Wide Bay	2006	Pre-school	M	1768
Wide Bay	2006	Secondary	F	7484
Wide Bay	2006	Secondary	M	7719
Wide Bay	2006	Technical or Further Educational Institution	F	2650
Wide Bay	2006	Technical or Further Educational Institution	M	1544
Wide Bay	2006	University or other tertiary	F	2252
Wide Bay	2006	University or other tertiary	M	1033
Wide Bay	2011		F	10444
Wide Bay	2011		M	10845
Wide Bay	2011	Infants/Primary	F	11748
Wide Bay	2011	Infants/Primary	M	12448
Wide Bay	2011	Pre-school	F	1254
Wide Bay	2011	Pre-school	M	1444
Wide Bay	2011	Secondary	F	8369
Wide Bay	2011	Secondary	M	8298
Wide Bay	2011	Technical or Further Educational Institution	F	2943
Wide Bay	2011	Technical or Further Educational Institution	M	1649
Wide Bay	2011	University or other tertiary	F	2883
Wide Bay	2011	University or other tertiary	M	1153
Wide Bay	2016		F	13470
Wide Bay	2016		M	13851
Wide Bay	2016	Infants/Primary	F	11050
Wide Bay	2016	Infants/Primary	M	11865
Wide Bay	2016	Pre-school	F	1278
Wide Bay	2016	Pre-school	M	1425
Wide Bay	2016	Secondary	F	8497
Wide Bay	2016	Secondary	M	8988
Wide Bay	2016	Technical or Further Educational Institution	F	2491
Wide Bay	2016	Technical or Further Educational Institution	M	1246
Wide Bay	2016	University or other tertiary	F	3513
Wide Bay	2016	University or other tertiary	M	1453
Migratory - Offshore - Shipping (Qld)	2006		F	0
Migratory - Offshore - Shipping (Qld)	2006		M	4
Migratory - Offshore - Shipping (Qld)	2006	Infants/Primary	F	0
Migratory - Offshore - Shipping (Qld)	2006	Infants/Primary	M	0
Migratory - Offshore - Shipping (Qld)	2006	Pre-school	F	0
Migratory - Offshore - Shipping (Qld)	2006	Pre-school	M	0
Migratory - Offshore - Shipping (Qld)	2006	Secondary	F	0
Migratory - Offshore - Shipping (Qld)	2006	Secondary	M	0
Migratory - Offshore - Shipping (Qld)	2006	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Qld)	2006	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Qld)	2006	University or other tertiary	F	0
Migratory - Offshore - Shipping (Qld)	2006	University or other tertiary	M	0
Migratory - Offshore - Shipping (Qld)	2011		F	35
Migratory - Offshore - Shipping (Qld)	2011		M	55
Migratory - Offshore - Shipping (Qld)	2011	Infants/Primary	F	0
Migratory - Offshore - Shipping (Qld)	2011	Infants/Primary	M	6
Migratory - Offshore - Shipping (Qld)	2011	Pre-school	F	0
Migratory - Offshore - Shipping (Qld)	2011	Pre-school	M	0
Migratory - Offshore - Shipping (Qld)	2011	Secondary	F	8
Migratory - Offshore - Shipping (Qld)	2011	Secondary	M	6
Migratory - Offshore - Shipping (Qld)	2011	Technical or Further Educational Institution	F	4
Migratory - Offshore - Shipping (Qld)	2011	Technical or Further Educational Institution	M	6
Migratory - Offshore - Shipping (Qld)	2011	University or other tertiary	F	3
Migratory - Offshore - Shipping (Qld)	2011	University or other tertiary	M	6
Migratory - Offshore - Shipping (Qld)	2016		F	12
Migratory - Offshore - Shipping (Qld)	2016		M	6
Migratory - Offshore - Shipping (Qld)	2016	Infants/Primary	F	0
Migratory - Offshore - Shipping (Qld)	2016	Infants/Primary	M	0
Migratory - Offshore - Shipping (Qld)	2016	Pre-school	F	0
Migratory - Offshore - Shipping (Qld)	2016	Pre-school	M	0
Migratory - Offshore - Shipping (Qld)	2016	Secondary	F	3
Migratory - Offshore - Shipping (Qld)	2016	Secondary	M	3
Migratory - Offshore - Shipping (Qld)	2016	Technical or Further Educational Institution	F	0
Migratory - Offshore - Shipping (Qld)	2016	Technical or Further Educational Institution	M	0
Migratory - Offshore - Shipping (Qld)	2016	University or other tertiary	F	3
Migratory - Offshore - Shipping (Qld)	2016	University or other tertiary	M	0
No usual address (Qld)	2006		F	709
No usual address (Qld)	2006		M	1152
No usual address (Qld)	2006	Infants/Primary	F	191
No usual address (Qld)	2006	Infants/Primary	M	201
No usual address (Qld)	2006	Pre-school	F	28
No usual address (Qld)	2006	Pre-school	M	41
No usual address (Qld)	2006	Secondary	F	88
No usual address (Qld)	2006	Secondary	M	77
No usual address (Qld)	2006	Technical or Further Educational Institution	F	70
No usual address (Qld)	2006	Technical or Further Educational Institution	M	48
No usual address (Qld)	2006	University or other tertiary	F	175
No usual address (Qld)	2006	University or other tertiary	M	128
No usual address (Qld)	2011		F	697
No usual address (Qld)	2011		M	1336
No usual address (Qld)	2011	Infants/Primary	F	173
No usual address (Qld)	2011	Infants/Primary	M	157
No usual address (Qld)	2011	Pre-school	F	22
No usual address (Qld)	2011	Pre-school	M	15
No usual address (Qld)	2011	Secondary	F	74
No usual address (Qld)	2011	Secondary	M	65
No usual address (Qld)	2011	Technical or Further Educational Institution	F	76
No usual address (Qld)	2011	Technical or Further Educational Institution	M	65
No usual address (Qld)	2011	University or other tertiary	F	165
No usual address (Qld)	2011	University or other tertiary	M	110
No usual address (Qld)	2016		F	1116
No usual address (Qld)	2016		M	1639
No usual address (Qld)	2016	Infants/Primary	F	133
No usual address (Qld)	2016	Infants/Primary	M	129
No usual address (Qld)	2016	Pre-school	F	15
No usual address (Qld)	2016	Pre-school	M	19
No usual address (Qld)	2016	Secondary	F	59
No usual address (Qld)	2016	Secondary	M	70
No usual address (Qld)	2016	Technical or Further Educational Institution	F	80
No usual address (Qld)	2016	Technical or Further Educational Institution	M	53
No usual address (Qld)	2016	University or other tertiary	F	171
No usual address (Qld)	2016	University or other tertiary	M	126
Adelaide - Central and Hills	2006		F	10396
Adelaide - Central and Hills	2006		M	9530
Adelaide - Central and Hills	2006	Infants/Primary	F	10692
Adelaide - Central and Hills	2006	Infants/Primary	M	11149
Adelaide - Central and Hills	2006	Pre-school	F	1509
Adelaide - Central and Hills	2006	Pre-school	M	1661
Adelaide - Central and Hills	2006	Secondary	F	7744
Adelaide - Central and Hills	2006	Secondary	M	7895
Adelaide - Central and Hills	2006	Technical or Further Educational Institution	F	2807
Adelaide - Central and Hills	2006	Technical or Further Educational Institution	M	2473
Adelaide - Central and Hills	2006	University or other tertiary	F	10384
Adelaide - Central and Hills	2006	University or other tertiary	M	8592
Adelaide - Central and Hills	2011		F	8518
Adelaide - Central and Hills	2011		M	8606
Adelaide - Central and Hills	2011	Infants/Primary	F	11124
Adelaide - Central and Hills	2011	Infants/Primary	M	11693
Adelaide - Central and Hills	2011	Pre-school	F	1676
Adelaide - Central and Hills	2011	Pre-school	M	1618
Adelaide - Central and Hills	2011	Secondary	F	7798
Adelaide - Central and Hills	2011	Secondary	M	7926
Adelaide - Central and Hills	2011	Technical or Further Educational Institution	F	2937
Adelaide - Central and Hills	2011	Technical or Further Educational Institution	M	2519
Adelaide - Central and Hills	2011	University or other tertiary	F	12246
Adelaide - Central and Hills	2011	University or other tertiary	M	10090
Adelaide - Central and Hills	2016		F	9001
Adelaide - Central and Hills	2016		M	8773
Adelaide - Central and Hills	2016	Infants/Primary	F	11678
Adelaide - Central and Hills	2016	Infants/Primary	M	12229
Adelaide - Central and Hills	2016	Pre-school	F	1728
Adelaide - Central and Hills	2016	Pre-school	M	1816
Adelaide - Central and Hills	2016	Secondary	F	8286
Adelaide - Central and Hills	2016	Secondary	M	8639
Adelaide - Central and Hills	2016	Technical or Further Educational Institution	F	2782
Adelaide - Central and Hills	2016	Technical or Further Educational Institution	M	2170
Adelaide - Central and Hills	2016	University or other tertiary	F	13129
Adelaide - Central and Hills	2016	University or other tertiary	M	11312
Adelaide - North	2006		F	14922
Adelaide - North	2006		M	14502
Adelaide - North	2006	Infants/Primary	F	17528
Adelaide - North	2006	Infants/Primary	M	18575
Adelaide - North	2006	Pre-school	F	2267
Adelaide - North	2006	Pre-school	M	2433
Adelaide - North	2006	Secondary	F	10739
Adelaide - North	2006	Secondary	M	10833
Adelaide - North	2006	Technical or Further Educational Institution	F	4655
Adelaide - North	2006	Technical or Further Educational Institution	M	3917
Adelaide - North	2006	University or other tertiary	F	5280
Adelaide - North	2006	University or other tertiary	M	4228
Adelaide - North	2011		F	14678
Adelaide - North	2011		M	14465
Adelaide - North	2011	Infants/Primary	F	16989
Adelaide - North	2011	Infants/Primary	M	18122
Adelaide - North	2011	Pre-school	F	2728
Adelaide - North	2011	Pre-school	M	2832
Adelaide - North	2011	Secondary	F	11590
Adelaide - North	2011	Secondary	M	11622
Adelaide - North	2011	Technical or Further Educational Institution	F	5416
