SA4_NAME16	Year	Age	Sex	persons
Mackay - Isaac - Whitsunday	2006	35-44	F	11554
Mackay - Isaac - Whitsunday	2006	35-44	M	12275
Mackay - Isaac - Whitsunday	2006	45-54	F	10519
Mackay - Isaac - Whitsunday	2006	45-54	M	11838
Mackay - Isaac - Whitsunday	2006	55-64	F	7217
Mackay - Isaac - Whitsunday	2006	55-64	M	8552
Mackay - Isaac - Whitsunday	2006	65-74	F	4042
Mackay - Isaac - Whitsunday	2006	65-74	M	4377
Mackay - Isaac - Whitsunday	2006	75-84	F	2586
Mackay - Isaac - Whitsunday	2006	75-84	M	2297
Mackay - Isaac - Whitsunday	2006	85+	F	992
Mackay - Isaac - Whitsunday	2006	85+	M	499
Mackay - Isaac - Whitsunday	2011	0-4	F	6029
Mackay - Isaac - Whitsunday	2011	0-4	M	6402
Mackay - Isaac - Whitsunday	2011	5-14	F	11139
Mackay - Isaac - Whitsunday	2011	5-14	M	11986
Mackay - Isaac - Whitsunday	2011	15-19	F	5044
Mackay - Isaac - Whitsunday	2011	15-19	M	5650
Mackay - Isaac - Whitsunday	2011	20-24	F	5172
Mackay - Isaac - Whitsunday	2011	20-24	M	5758
Mackay - Isaac - Whitsunday	2011	25-34	F	11671
Mackay - Isaac - Whitsunday	2011	25-34	M	12840
Mackay - Isaac - Whitsunday	2011	35-44	F	11828
Mackay - Isaac - Whitsunday	2011	35-44	M	13223
Mackay - Isaac - Whitsunday	2011	45-54	F	11705
Mackay - Isaac - Whitsunday	2011	45-54	M	13293
Mackay - Isaac - Whitsunday	2011	55-64	F	8389
Mackay - Isaac - Whitsunday	2011	55-64	M	9951
Mackay - Isaac - Whitsunday	2011	65-74	F	4658
Mackay - Isaac - Whitsunday	2011	65-74	M	5229
Mackay - Isaac - Whitsunday	2011	75-84	F	2754
Mackay - Isaac - Whitsunday	2011	75-84	M	2399
Mackay - Isaac - Whitsunday	2011	85+	F	1089
Mackay - Isaac - Whitsunday	2011	85+	M	604
Mackay - Isaac - Whitsunday	2016	0-4	F	5746
Mackay - Isaac - Whitsunday	2016	0-4	M	6055
Mackay - Isaac - Whitsunday	2016	5-14	F	11339
Mackay - Isaac - Whitsunday	2016	5-14	M	12039
Mackay - Isaac - Whitsunday	2016	15-19	F	4814
Mackay - Isaac - Whitsunday	2016	15-19	M	5135
Mackay - Isaac - Whitsunday	2016	20-24	F	5033
Mackay - Isaac - Whitsunday	2016	20-24	M	5083
Mackay - Isaac - Whitsunday	2016	25-34	F	12258
Mackay - Isaac - Whitsunday	2016	25-34	M	12448
Mackay - Isaac - Whitsunday	2016	35-44	F	11278
Mackay - Isaac - Whitsunday	2016	35-44	M	11975
Mackay - Isaac - Whitsunday	2016	45-54	F	11667
Mackay - Isaac - Whitsunday	2016	45-54	M	12677
Mackay - Isaac - Whitsunday	2016	55-64	F	9815
Mackay - Isaac - Whitsunday	2016	55-64	M	11145
Mackay - Isaac - Whitsunday	2016	65-74	F	6096
Mackay - Isaac - Whitsunday	2016	65-74	M	6824
Mackay - Isaac - Whitsunday	2016	75-84	F	3130
Mackay - Isaac - Whitsunday	2016	75-84	M	2951
Mackay - Isaac - Whitsunday	2016	85+	F	1336
Mackay - Isaac - Whitsunday	2016	85+	M	830
Moreton Bay - North	2006	0-4	F	5841
Moreton Bay - North	2006	0-4	M	6256
Moreton Bay - North	2006	5-14	F	13528
Moreton Bay - North	2006	5-14	M	14272
Moreton Bay - North	2006	15-19	F	6347
Moreton Bay - North	2006	15-19	M	6712
Moreton Bay - North	2006	20-24	F	5070
Moreton Bay - North	2006	20-24	M	5271
Moreton Bay - North	2006	25-34	F	10621
Moreton Bay - North	2006	25-34	M	10155
Moreton Bay - North	2006	35-44	F	13739
Moreton Bay - North	2006	35-44	M	12566
Moreton Bay - North	2006	45-54	F	12981
Moreton Bay - North	2006	45-54	M	12341
Moreton Bay - North	2006	55-64	F	11884
Moreton Bay - North	2006	55-64	M	11500
Moreton Bay - North	2006	65-74	F	7945
Moreton Bay - North	2006	65-74	M	7549
Moreton Bay - North	2006	75-84	F	5428
Moreton Bay - North	2006	75-84	M	4649
Moreton Bay - North	2006	85+	F	2083
Moreton Bay - North	2006	85+	M	1115
Moreton Bay - North	2011	0-4	F	7329
Moreton Bay - North	2011	0-4	M	7691
Moreton Bay - North	2011	5-14	F	14543
Moreton Bay - North	2011	5-14	M	15338
Moreton Bay - North	2011	15-19	F	7325
Moreton Bay - North	2011	15-19	M	7745
Moreton Bay - North	2011	20-24	F	6115
Moreton Bay - North	2011	20-24	M	6160
Moreton Bay - North	2011	25-34	F	12636
Moreton Bay - North	2011	25-34	M	11704
Moreton Bay - North	2011	35-44	F	15172
Moreton Bay - North	2011	35-44	M	13975
Moreton Bay - North	2011	45-54	F	14612
Moreton Bay - North	2011	45-54	M	13871
Moreton Bay - North	2011	55-64	F	13994
Moreton Bay - North	2011	55-64	M	13036
Moreton Bay - North	2011	65-74	F	10029
Moreton Bay - North	2011	65-74	M	9605
Moreton Bay - North	2011	75-84	F	5832
Moreton Bay - North	2011	75-84	M	5049
Moreton Bay - North	2011	85+	F	2514
Moreton Bay - North	2011	85+	M	1484
Moreton Bay - North	2016	0-4	F	6887
Moreton Bay - North	2016	0-4	M	7201
Moreton Bay - North	2016	5-14	F	15322
Moreton Bay - North	2016	5-14	M	16173
Moreton Bay - North	2016	15-19	F	7305
Moreton Bay - North	2016	15-19	M	7645
Moreton Bay - North	2016	20-24	F	6728
Moreton Bay - North	2016	20-24	M	6910
Moreton Bay - North	2016	25-34	F	13505
Moreton Bay - North	2016	25-34	M	12914
Moreton Bay - North	2016	35-44	F	15017
Moreton Bay - North	2016	35-44	M	13907
Moreton Bay - North	2016	45-54	F	16372
Moreton Bay - North	2016	45-54	M	15283
Moreton Bay - North	2016	55-64	F	15615
Moreton Bay - North	2016	55-64	M	14148
Moreton Bay - North	2016	65-74	F	13753
Moreton Bay - North	2016	65-74	M	12863
Moreton Bay - North	2016	75-84	F	7039
Moreton Bay - North	2016	75-84	M	6225
Moreton Bay - North	2016	85+	F	3226
Moreton Bay - North	2016	85+	M	2054
Moreton Bay - South	2006	0-4	F	5323
Moreton Bay - South	2006	0-4	M	5580
Moreton Bay - South	2006	5-14	F	11183
Moreton Bay - South	2006	5-14	M	11871
Moreton Bay - South	2006	15-19	F	5055
Moreton Bay - South	2006	15-19	M	5346
Moreton Bay - South	2006	20-24	F	4008
Moreton Bay - South	2006	20-24	M	4057
Moreton Bay - South	2006	25-34	F	10094
Moreton Bay - South	2006	25-34	M	9265
Moreton Bay - South	2006	35-44	F	12083
Moreton Bay - South	2006	35-44	M	11273
Moreton Bay - South	2006	45-54	F	10168
Moreton Bay - South	2006	45-54	M	9785
Moreton Bay - South	2006	55-64	F	7625
Moreton Bay - South	2006	55-64	M	7654
Moreton Bay - South	2006	65-74	F	3104
Moreton Bay - South	2006	65-74	M	3178
Moreton Bay - South	2006	75-84	F	1890
Moreton Bay - South	2006	75-84	M	1437
Moreton Bay - South	2006	85+	F	767
Moreton Bay - South	2006	85+	M	378
Moreton Bay - South	2011	0-4	F	6457
Moreton Bay - South	2011	0-4	M	7021
Moreton Bay - South	2011	5-14	F	12547
Moreton Bay - South	2011	5-14	M	13033
Moreton Bay - South	2011	15-19	F	6062
Moreton Bay - South	2011	15-19	M	6170
Moreton Bay - South	2011	20-24	F	5021
Moreton Bay - South	2011	20-24	M	5147
Moreton Bay - South	2011	25-34	F	11377
Moreton Bay - South	2011	25-34	M	10574
Moreton Bay - South	2011	35-44	F	14020
Moreton Bay - South	2011	35-44	M	13312
Moreton Bay - South	2011	45-54	F	11909
Moreton Bay - South	2011	45-54	M	11303
Moreton Bay - South	2011	55-64	F	9208
Moreton Bay - South	2011	55-64	M	8850
Moreton Bay - South	2011	65-74	F	4805
Moreton Bay - South	2011	65-74	M	4889
Moreton Bay - South	2011	75-84	F	2277
Moreton Bay - South	2011	75-84	M	1810
Moreton Bay - South	2011	85+	F	1109
Moreton Bay - South	2011	85+	M	542
Moreton Bay - South	2016	0-4	F	7067
Moreton Bay - South	2016	0-4	M	7575
Moreton Bay - South	2016	5-14	F	14604
Moreton Bay - South	2016	5-14	M	15352
Moreton Bay - South	2016	15-19	F	6354
Moreton Bay - South	2016	15-19	M	6618
Moreton Bay - South	2016	20-24	F	6153
Moreton Bay - South	2016	20-24	M	6161
Moreton Bay - South	2016	25-34	F	13735
Moreton Bay - South	2016	25-34	M	12539
Moreton Bay - South	2016	35-44	F	15181
Moreton Bay - South	2016	35-44	M	14202
Moreton Bay - South	2016	45-54	F	13776
Moreton Bay - South	2016	45-54	M	13166
Moreton Bay - South	2016	55-64	F	10376
Moreton Bay - South	2016	55-64	M	9797
Moreton Bay - South	2016	65-74	F	7544
Moreton Bay - South	2016	65-74	M	7017
Moreton Bay - South	2016	75-84	F	2960
Moreton Bay - South	2016	75-84	M	2621
Moreton Bay - South	2016	85+	F	1407
Moreton Bay - South	2016	85+	M	759
Queensland - Outback	2006	0-4	F	3538
Queensland - Outback	2006	0-4	M	3642
Queensland - Outback	2006	5-14	F	6266
Queensland - Outback	2006	5-14	M	6815
Queensland - Outback	2006	15-19	F	2397
Queensland - Outback	2006	15-19	M	2668
Queensland - Outback	2006	20-24	F	2762
Queensland - Outback	2006	20-24	M	2850
Queensland - Outback	2006	25-34	F	5784
Queensland - Outback	2006	25-34	M	5917
Queensland - Outback	2006	35-44	F	5650
Queensland - Outback	2006	35-44	M	6179
Queensland - Outback	2006	45-54	F	4771
Queensland - Outback	2006	45-54	M	5512
Queensland - Outback	2006	55-64	F	3288
Queensland - Outback	2006	55-64	M	4209
Queensland - Outback	2006	65-74	F	1678
Queensland - Outback	2006	65-74	M	2128
Queensland - Outback	2006	75-84	F	939
Queensland - Outback	2006	75-84	M	1014
Queensland - Outback	2006	85+	F	319
Queensland - Outback	2006	85+	M	186
Queensland - Outback	2011	0-4	F	3523
Queensland - Outback	2011	0-4	M	3781
Queensland - Outback	2011	5-14	F	6313
Queensland - Outback	2011	5-14	M	6540
Queensland - Outback	2011	15-19	F	2396
Queensland - Outback	2011	15-19	M	2845
Queensland - Outback	2011	20-24	F	2816
Queensland - Outback	2011	20-24	M	3118
Queensland - Outback	2011	25-34	F	6086
Queensland - Outback	2011	25-34	M	6456
Queensland - Outback	2011	35-44	F	5589
Queensland - Outback	2011	35-44	M	6266
Queensland - Outback	2011	45-54	F	5275
Queensland - Outback	2011	45-54	M	6079
Queensland - Outback	2011	55-64	F	3753
Queensland - Outback	2011	55-64	M	4798
Queensland - Outback	2011	65-74	F	2014
Queensland - Outback	2011	65-74	M	2643
Queensland - Outback	2011	75-84	F	1010
Queensland - Outback	2011	75-84	M	1068
Queensland - Outback	2011	85+	F	314
Queensland - Outback	2011	85+	M	233
Queensland - Outback	2016	0-4	F	3163
Queensland - Outback	2016	0-4	M	3405
Queensland - Outback	2016	5-14	F	5926
Queensland - Outback	2016	5-14	M	6162
Queensland - Outback	2016	15-19	F	2261
Queensland - Outback	2016	15-19	M	2537
Queensland - Outback	2016	20-24	F	2730
Queensland - Outback	2016	20-24	M	2878
Queensland - Outback	2016	25-34	F	6022
Queensland - Outback	2016	25-34	M	6121
Queensland - Outback	2016	35-44	F	4930
Queensland - Outback	2016	35-44	M	5275
Queensland - Outback	2016	45-54	F	5179
Queensland - Outback	2016	45-54	M	5526
Queensland - Outback	2016	55-64	F	4220
Queensland - Outback	2016	55-64	M	5007
Queensland - Outback	2016	65-74	F	2423
Queensland - Outback	2016	65-74	M	3069
Queensland - Outback	2016	75-84	F	1009
Queensland - Outback	2016	75-84	M	1192
Queensland - Outback	2016	85+	F	372
Queensland - Outback	2016	85+	M	288
Sunshine Coast	2006	0-4	F	7637
Sunshine Coast	2006	0-4	M	8266
Sunshine Coast	2006	5-14	F	18579
Sunshine Coast	2006	5-14	M	19437
Sunshine Coast	2006	15-19	F	8763
Sunshine Coast	2006	15-19	M	9283
Sunshine Coast	2006	20-24	F	6892
Sunshine Coast	2006	20-24	M	7014
Sunshine Coast	2006	25-34	F	15004
Sunshine Coast	2006	25-34	M	14125
Sunshine Coast	2006	35-44	F	21090
Sunshine Coast	2006	35-44	M	18204
Sunshine Coast	2006	45-54	F	21191
Sunshine Coast	2006	45-54	M	19294
Sunshine Coast	2006	55-64	F	18264
Sunshine Coast	2006	55-64	M	17510
Sunshine Coast	2006	65-74	F	12503
Sunshine Coast	2006	65-74	M	12163
Sunshine Coast	2006	75-84	F	8558
Sunshine Coast	2006	75-84	M	7374
Sunshine Coast	2006	85+	F	3231
Sunshine Coast	2006	85+	M	1873
Sunshine Coast	2011	0-4	F	8570
Sunshine Coast	2011	0-4	M	9176
Sunshine Coast	2011	5-14	F	19629
Sunshine Coast	2011	5-14	M	20701
Sunshine Coast	2011	15-19	F	9599
Sunshine Coast	2011	15-19	M	9891
Sunshine Coast	2011	20-24	F	7283
Sunshine Coast	2011	20-24	M	7517
Sunshine Coast	2011	25-34	F	15874
Sunshine Coast	2011	25-34	M	14602
Sunshine Coast	2011	35-44	F	22232
Sunshine Coast	2011	35-44	M	19810
Sunshine Coast	2011	45-54	F	23656
Sunshine Coast	2011	45-54	M	21006
Sunshine Coast	2011	55-64	F	21702
Sunshine Coast	2011	55-64	M	19840
Sunshine Coast	2011	65-74	F	15986
Sunshine Coast	2011	65-74	M	15107
Sunshine Coast	2011	75-84	F	9374
Sunshine Coast	2011	75-84	M	8329
Sunshine Coast	2011	85+	F	4367
Sunshine Coast	2011	85+	M	2659
Sunshine Coast	2016	0-4	F	8747
Sunshine Coast	2016	0-4	M	9077
Sunshine Coast	2016	5-14	F	21349
Sunshine Coast	2016	5-14	M	22650
Sunshine Coast	2016	15-19	F	10156
Sunshine Coast	2016	15-19	M	10386
Sunshine Coast	2016	20-24	F	8567
Sunshine Coast	2016	20-24	M	8587
Sunshine Coast	2016	25-34	F	18208
Sunshine Coast	2016	25-34	M	16875
Sunshine Coast	2016	35-44	F	22537
Sunshine Coast	2016	35-44	M	20690
Sunshine Coast	2016	45-54	F	26210
Sunshine Coast	2016	45-54	M	22871
Sunshine Coast	2016	55-64	F	24913
Sunshine Coast	2016	55-64	M	22209
Sunshine Coast	2016	65-74	F	21438
Sunshine Coast	2016	65-74	M	20076
Sunshine Coast	2016	75-84	F	11502
Sunshine Coast	2016	75-84	M	10388
Sunshine Coast	2016	85+	F	5580
Sunshine Coast	2016	85+	M	3501
Toowoomba	2006	0-4	F	4377
Toowoomba	2006	0-4	M	4529
Toowoomba	2006	5-14	F	9545
Toowoomba	2006	5-14	M	9845
Toowoomba	2006	15-19	F	5266
Toowoomba	2006	15-19	M	5108
Toowoomba	2006	20-24	F	4742
Toowoomba	2006	20-24	M	4757
Toowoomba	2006	25-34	F	7946
Toowoomba	2006	25-34	M	7734
Toowoomba	2006	35-44	F	9210
Toowoomba	2006	35-44	M	8343
Toowoomba	2006	45-54	F	8925
Toowoomba	2006	45-54	M	8289
Toowoomba	2006	55-64	F	7040
Toowoomba	2006	55-64	M	6655
Toowoomba	2006	65-74	F	4750
Toowoomba	2006	65-74	M	4277
Toowoomba	2006	75-84	F	3672
Toowoomba	2006	75-84	M	2666
Toowoomba	2006	85+	F	1538
Toowoomba	2006	85+	M	697
Toowoomba	2011	0-4	F	5015
Toowoomba	2011	0-4	M	5159
Toowoomba	2011	5-14	F	9788
Toowoomba	2011	5-14	M	10170
Toowoomba	2011	15-19	F	5311
Toowoomba	2011	15-19	M	5312
Toowoomba	2011	20-24	F	4739
Toowoomba	2011	20-24	M	4532
Toowoomba	2011	25-34	F	8716
Toowoomba	2011	25-34	M	8501
Toowoomba	2011	35-44	F	9459
Toowoomba	2011	35-44	M	8704
Toowoomba	2011	45-54	F	9602
Toowoomba	2011	45-54	M	8856
Toowoomba	2011	55-64	F	8125
Toowoomba	2011	55-64	M	7558
Toowoomba	2011	65-74	F	5812
Toowoomba	2011	65-74	M	5216
Toowoomba	2011	75-84	F	3973
Toowoomba	2011	75-84	M	2912
Toowoomba	2011	85+	F	1836
Toowoomba	2011	85+	M	921
Toowoomba	2016	0-4	F	4678
Toowoomba	2016	0-4	M	4919
Toowoomba	2016	5-14	F	10298
Toowoomba	2016	5-14	M	10379
Toowoomba	2016	15-19	F	5088
Toowoomba	2016	15-19	M	5152
Toowoomba	2016	20-24	F	5039
Toowoomba	2016	20-24	M	5076
Toowoomba	2016	25-34	F	9842
Toowoomba	2016	25-34	M	9595
Toowoomba	2016	35-44	F	9266
Toowoomba	2016	35-44	M	8649
Toowoomba	2016	45-54	F	9897
Toowoomba	2016	45-54	M	8996
Toowoomba	2016	55-64	F	9142
Toowoomba	2016	55-64	M	8323
Toowoomba	2016	65-74	F	7385
Toowoomba	2016	65-74	M	6490
Toowoomba	2016	75-84	F	4400
Toowoomba	2016	75-84	M	3472
Toowoomba	2016	85+	F	2231
Toowoomba	2016	85+	M	1197
Townsville	2006	0-4	F	6715
Townsville	2006	0-4	M	6879
Townsville	2006	5-14	F	14119
Townsville	2006	5-14	M	15249
Townsville	2006	15-19	F	7299
Townsville	2006	15-19	M	7603
Townsville	2006	20-24	F	7363
Townsville	2006	20-24	M	7738
Townsville	2006	25-34	F	13750
Townsville	2006	25-34	M	13768
Townsville	2006	35-44	F	14467
Townsville	2006	35-44	M	14154
Townsville	2006	45-54	F	13106
Townsville	2006	45-54	M	13418
Townsville	2006	55-64	F	9585
Townsville	2006	55-64	M	10342
Townsville	2006	65-74	F	5802
Townsville	2006	65-74	M	5833
Townsville	2006	75-84	F	4029
Townsville	2006	75-84	M	3162
Townsville	2006	85+	F	1505
Townsville	2006	85+	M	791
Townsville	2011	0-4	F	7718
Townsville	2011	0-4	M	7928
Townsville	2011	5-14	F	14794
Townsville	2011	5-14	M	15542
Townsville	2011	15-19	F	8042
Townsville	2011	15-19	M	8559
Townsville	2011	20-24	F	8191
Townsville	2011	20-24	M	8409
Townsville	2011	25-34	F	15248
Townsville	2011	25-34	M	14888
Townsville	2011	35-44	F	15569
Townsville	2011	35-44	M	15178
Townsville	2011	45-54	F	14772
Townsville	2011	45-54	M	14742
Townsville	2011	55-64	F	11484
Townsville	2011	55-64	M	12177
Townsville	2011	65-74	F	7006
Townsville	2011	65-74	M	7189
Townsville	2011	75-84	F	4222
Townsville	2011	75-84	M	3501
Townsville	2011	85+	F	1816
Townsville	2011	85+	M	939
Townsville	2016	0-4	F	7179
Townsville	2016	0-4	M	7785
Townsville	2016	5-14	F	15072
Townsville	2016	5-14	M	15743
Townsville	2016	15-19	F	7744
Townsville	2016	15-19	M	8305
Townsville	2016	20-24	F	8551
Townsville	2016	20-24	M	9342
Townsville	2016	25-34	F	15963
Townsville	2016	25-34	M	15814
Townsville	2016	35-44	F	15064
Townsville	2016	35-44	M	14466
Townsville	2016	45-54	F	15350
Townsville	2016	45-54	M	14838
Townsville	2016	55-64	F	13232
Townsville	2016	55-64	M	13261
Townsville	2016	65-74	F	9173
Townsville	2016	65-74	M	9509
Townsville	2016	75-84	F	4945
Townsville	2016	75-84	M	4312
Townsville	2016	85+	F	2101
Townsville	2016	85+	M	1295
Wide Bay	2006	0-4	F	7322
Wide Bay	2006	0-4	M	7631
Wide Bay	2006	5-14	F	17791
Wide Bay	2006	5-14	M	18703
Wide Bay	2006	15-19	F	7549
Wide Bay	2006	15-19	M	8099
Wide Bay	2006	20-24	F	5659
Wide Bay	2006	20-24	M	5742
Wide Bay	2006	25-34	F	12461
Wide Bay	2006	25-34	M	11436
Wide Bay	2006	35-44	F	17221
Wide Bay	2006	35-44	M	15379
Wide Bay	2006	45-54	F	18078
Wide Bay	2006	45-54	M	17225
Wide Bay	2006	55-64	F	17688
Wide Bay	2006	55-64	M	17911
Wide Bay	2006	65-74	F	11995
Wide Bay	2006	65-74	M	12930
Wide Bay	2006	75-84	F	7406
Wide Bay	2006	75-84	M	6803
Wide Bay	2006	85+	F	2855
Wide Bay	2006	85+	M	1641
Wide Bay	2011	0-4	F	8048
Wide Bay	2011	0-4	M	8760
Wide Bay	2011	5-14	F	18272
Wide Bay	2011	5-14	M	19017
Wide Bay	2011	15-19	F	8299
Wide Bay	2011	15-19	M	8873
Wide Bay	2011	20-24	F	6058
Wide Bay	2011	20-24	M	5996
Wide Bay	2011	25-34	F	13119
Wide Bay	2011	25-34	M	11883
Wide Bay	2011	35-44	F	17330
Wide Bay	2011	35-44	M	15505
Wide Bay	2011	45-54	F	19723
Wide Bay	2011	45-54	M	18151
Wide Bay	2011	55-64	F	20390
Wide Bay	2011	55-64	M	19711
Wide Bay	2011	65-74	F	15592
Wide Bay	2011	65-74	M	16600
Wide Bay	2011	75-84	F	8280
Wide Bay	2011	75-84	M	8089
Wide Bay	2011	85+	F	3379
Wide Bay	2011	85+	M	2193
Wide Bay	2016	0-4	F	7218
Wide Bay	2016	0-4	M	7648
Wide Bay	2016	5-14	F	17437
Wide Bay	2016	5-14	M	18644
Wide Bay	2016	15-19	F	7987
Wide Bay	2016	15-19	M	8508
Wide Bay	2016	20-24	F	6453
Wide Bay	2016	20-24	M	6743
Wide Bay	2016	25-34	F	13738
Wide Bay	2016	25-34	M	12822
Wide Bay	2016	35-44	F	15933
Wide Bay	2016	35-44	M	14530
Wide Bay	2016	45-54	F	19751
Wide Bay	2016	45-54	M	18236
Wide Bay	2016	55-64	F	22200
Wide Bay	2016	55-64	M	20706
Wide Bay	2016	65-74	F	20550
Wide Bay	2016	65-74	M	21125
Wide Bay	2016	75-84	F	10342
Wide Bay	2016	75-84	M	10357
Wide Bay	2016	85+	F	4111
Wide Bay	2016	85+	M	2842
Migratory - Offshore - Shipping (Qld)	2006	0-4	F	0
Migratory - Offshore - Shipping (Qld)	2006	0-4	M	0
Migratory - Offshore - Shipping (Qld)	2006	5-14	F	0
Migratory - Offshore - Shipping (Qld)	2006	5-14	M	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	F	0
Migratory - Offshore - Shipping (Qld)	2006	15-19	M	4
Migratory - Offshore - Shipping (Qld)	2006	20-24	F	5
Migratory - Offshore - Shipping (Qld)	2006	20-24	M	11
Migratory - Offshore - Shipping (Qld)	2006	25-34	F	0
Migratory - Offshore - Shipping (Qld)	2006	25-34	M	14
Migratory - Offshore - Shipping (Qld)	2006	35-44	F	0
Migratory - Offshore - Shipping (Qld)	2006	35-44	M	18
Migratory - Offshore - Shipping (Qld)	2006	45-54	F	3
Migratory - Offshore - Shipping (Qld)	2006	45-54	M	22
Migratory - Offshore - Shipping (Qld)	2006	55-64	F	3
Migratory - Offshore - Shipping (Qld)	2006	55-64	M	15
Migratory - Offshore - Shipping (Qld)	2006	65-74	F	0
Migratory - Offshore - Shipping (Qld)	2006	65-74	M	8
Migratory - Offshore - Shipping (Qld)	2006	75-84	F	0
Migratory - Offshore - Shipping (Qld)	2006	75-84	M	0
Migratory - Offshore - Shipping (Qld)	2006	85+	F	0
Migratory - Offshore - Shipping (Qld)	2006	85+	M	0
Migratory - Offshore - Shipping (Qld)	2011	0-4	F	3
Migratory - Offshore - Shipping (Qld)	2011	0-4	M	0
Migratory - Offshore - Shipping (Qld)	2011	5-14	F	5
Migratory - Offshore - Shipping (Qld)	2011	5-14	M	13
Migratory - Offshore - Shipping (Qld)	2011	15-19	F	5
Migratory - Offshore - Shipping (Qld)	2011	15-19	M	14
Migratory - Offshore - Shipping (Qld)	2011	20-24	F	18
Migratory - Offshore - Shipping (Qld)	2011	20-24	M	37
Migratory - Offshore - Shipping (Qld)	2011	25-34	F	13
Migratory - Offshore - Shipping (Qld)	2011	25-34	M	50
Migratory - Offshore - Shipping (Qld)	2011	35-44	F	23
Migratory - Offshore - Shipping (Qld)	2011	35-44	M	42
Migratory - Offshore - Shipping (Qld)	2011	45-54	F	31
Migratory - Offshore - Shipping (Qld)	2011	45-54	M	45
Migratory - Offshore - Shipping (Qld)	2011	55-64	F	35
Migratory - Offshore - Shipping (Qld)	2011	55-64	M	41
Migratory - Offshore - Shipping (Qld)	2011	65-74	F	34
Migratory - Offshore - Shipping (Qld)	2011	65-74	M	19
Migratory - Offshore - Shipping (Qld)	2011	75-84	F	27
Migratory - Offshore - Shipping (Qld)	2011	75-84	M	17
Migratory - Offshore - Shipping (Qld)	2011	85+	F	3
Migratory - Offshore - Shipping (Qld)	2011	85+	M	3
Migratory - Offshore - Shipping (Qld)	2016	0-4	F	3
Migratory - Offshore - Shipping (Qld)	2016	0-4	M	0
Migratory - Offshore - Shipping (Qld)	2016	5-14	F	0
Migratory - Offshore - Shipping (Qld)	2016	5-14	M	0
Migratory - Offshore - Shipping (Qld)	2016	15-19	F	5
Migratory - Offshore - Shipping (Qld)	2016	15-19	M	3
Migratory - Offshore - Shipping (Qld)	2016	20-24	F	4
Migratory - Offshore - Shipping (Qld)	2016	20-24	M	3
Migratory - Offshore - Shipping (Qld)	2016	25-34	F	6
Migratory - Offshore - Shipping (Qld)	2016	25-34	M	4
Migratory - Offshore - Shipping (Qld)	2016	35-44	F	3
Migratory - Offshore - Shipping (Qld)	2016	35-44	M	7
Migratory - Offshore - Shipping (Qld)	2016	45-54	F	7
Migratory - Offshore - Shipping (Qld)	2016	45-54	M	10
Migratory - Offshore - Shipping (Qld)	2016	55-64	F	19
Migratory - Offshore - Shipping (Qld)	2016	55-64	M	7
Migratory - Offshore - Shipping (Qld)	2016	65-74	F	16
Migratory - Offshore - Shipping (Qld)	2016	65-74	M	13
Migratory - Offshore - Shipping (Qld)	2016	75-84	F	7
Migratory - Offshore - Shipping (Qld)	2016	75-84	M	7
Migratory - Offshore - Shipping (Qld)	2016	85+	F	0
Migratory - Offshore - Shipping (Qld)	2016	85+	M	0
No usual address (Qld)	2006	0-4	F	233
No usual address (Qld)	2006	0-4	M	273
No usual address (Qld)	2006	5-14	F	329
No usual address (Qld)	2006	5-14	M	381
No usual address (Qld)	2006	15-19	F	283
No usual address (Qld)	2006	15-19	M	253
No usual address (Qld)	2006	20-24	F	548
No usual address (Qld)	2006	20-24	M	750
No usual address (Qld)	2006	25-34	F	926
No usual address (Qld)	2006	25-34	M	1279
No usual address (Qld)	2006	35-44	F	617
No usual address (Qld)	2006	35-44	M	1093
No usual address (Qld)	2006	45-54	F	860
No usual address (Qld)	2006	45-54	M	1059
No usual address (Qld)	2006	55-64	F	1206
No usual address (Qld)	2006	55-64	M	1273
No usual address (Qld)	2006	65-74	F	423
No usual address (Qld)	2006	65-74	M	739
No usual address (Qld)	2006	75-84	F	76
No usual address (Qld)	2006	75-84	M	137
No usual address (Qld)	2006	85+	F	46
No usual address (Qld)	2006	85+	M	28
No usual address (Qld)	2011	0-4	F	231
No usual address (Qld)	2011	0-4	M	260
No usual address (Qld)	2011	5-14	F	284
No usual address (Qld)	2011	5-14	M	285
No usual address (Qld)	2011	15-19	F	252
No usual address (Qld)	2011	15-19	M	269
No usual address (Qld)	2011	20-24	F	543
No usual address (Qld)	2011	20-24	M	572
No usual address (Qld)	2011	25-34	F	882
No usual address (Qld)	2011	25-34	M	1218
No usual address (Qld)	2011	35-44	F	587
No usual address (Qld)	2011	35-44	M	967
No usual address (Qld)	2011	45-54	F	730
No usual address (Qld)	2011	45-54	M	984
No usual address (Qld)	2011	55-64	F	1207
No usual address (Qld)	2011	55-64	M	1440
No usual address (Qld)	2011	65-74	F	551
No usual address (Qld)	2011	65-74	M	929
No usual address (Qld)	2011	75-84	F	94
No usual address (Qld)	2011	75-84	M	201
No usual address (Qld)	2011	85+	F	27
No usual address (Qld)	2011	85+	M	22
No usual address (Qld)	2016	0-4	F	160
No usual address (Qld)	2016	0-4	M	182
No usual address (Qld)	2016	5-14	F	233
No usual address (Qld)	2016	5-14	M	249
No usual address (Qld)	2016	15-19	F	203
No usual address (Qld)	2016	15-19	M	212
No usual address (Qld)	2016	20-24	F	576
