SA4_NAME16	Year	CountryOfBirth	persons
Migratory - Offshore - Shipping (NT)	2011	MLT	0
Migratory - Offshore - Shipping (NT)	2011	MYS	0
Migratory - Offshore - Shipping (NT)	2011	NLD	0
Migratory - Offshore - Shipping (NT)	2011	NZL	0
Migratory - Offshore - Shipping (NT)	2011	PAK	0
Migratory - Offshore - Shipping (NT)	2011	PHL	7
Migratory - Offshore - Shipping (NT)	2011	POL	0
Migratory - Offshore - Shipping (NT)	2011	SGP	0
Migratory - Offshore - Shipping (NT)	2011	THA	0
Migratory - Offshore - Shipping (NT)	2011	TUR	0
Migratory - Offshore - Shipping (NT)	2011	USA	0
Migratory - Offshore - Shipping (NT)	2011	VNM	0
Migratory - Offshore - Shipping (NT)	2011	ZAF	0
Migratory - Offshore - Shipping (NT)	2011	ZWE	0
Migratory - Offshore - Shipping (NT)	2016		4
Migratory - Offshore - Shipping (NT)	2016	AUS	16
Migratory - Offshore - Shipping (NT)	2016	CAN	0
Migratory - Offshore - Shipping (NT)	2016	CHN	0
Migratory - Offshore - Shipping (NT)	2016	DEU	0
Migratory - Offshore - Shipping (NT)	2016	EGY	0
Migratory - Offshore - Shipping (NT)	2016	FJI	0
Migratory - Offshore - Shipping (NT)	2016	GBR	0
Migratory - Offshore - Shipping (NT)	2016	GRC	0
Migratory - Offshore - Shipping (NT)	2016	HKG	0
Migratory - Offshore - Shipping (NT)	2016	HRV	0
Migratory - Offshore - Shipping (NT)	2016	IDN	25
Migratory - Offshore - Shipping (NT)	2016	IND	0
Migratory - Offshore - Shipping (NT)	2016	IRL	0
Migratory - Offshore - Shipping (NT)	2016	IRN	0
Migratory - Offshore - Shipping (NT)	2016	IRQ	0
Migratory - Offshore - Shipping (NT)	2016	ITA	0
Migratory - Offshore - Shipping (NT)	2016	JPN	8
Migratory - Offshore - Shipping (NT)	2016	KOR	0
Migratory - Offshore - Shipping (NT)	2016	LBN	0
Migratory - Offshore - Shipping (NT)	2016	LKA	0
Migratory - Offshore - Shipping (NT)	2016	MKD	0
Migratory - Offshore - Shipping (NT)	2016	MLT	0
Migratory - Offshore - Shipping (NT)	2016	MYS	0
Migratory - Offshore - Shipping (NT)	2016	NLD	0
Migratory - Offshore - Shipping (NT)	2016	NZL	0
Migratory - Offshore - Shipping (NT)	2016	PAK	0
Migratory - Offshore - Shipping (NT)	2016	PHL	8
Migratory - Offshore - Shipping (NT)	2016	POL	0
Migratory - Offshore - Shipping (NT)	2016	SGP	0
Migratory - Offshore - Shipping (NT)	2016	THA	0
Migratory - Offshore - Shipping (NT)	2016	TUR	0
Migratory - Offshore - Shipping (NT)	2016	USA	0
Migratory - Offshore - Shipping (NT)	2016	VNM	0
Migratory - Offshore - Shipping (NT)	2016	ZAF	0
Migratory - Offshore - Shipping (NT)	2016	ZWE	0
No usual address (NT)	2006		305
No usual address (NT)	2006	AUS	1275
No usual address (NT)	2006	CAN	9
No usual address (NT)	2006	CHN	0
No usual address (NT)	2006	DEU	22
No usual address (NT)	2006	EGY	0
No usual address (NT)	2006	FJI	0
No usual address (NT)	2006	GBR	130
No usual address (NT)	2006	GRC	4
No usual address (NT)	2006	HKG	4
No usual address (NT)	2006	HRV	0
No usual address (NT)	2006	IDN	3
No usual address (NT)	2006	IND	3
No usual address (NT)	2006	IRL	6
No usual address (NT)	2006	IRN	0
No usual address (NT)	2006	IRQ	0
No usual address (NT)	2006	ITA	8
No usual address (NT)	2006	JPN	0
No usual address (NT)	2006	KOR	3
No usual address (NT)	2006	LBN	0
No usual address (NT)	2006	LKA	0
No usual address (NT)	2006	MKD	0
No usual address (NT)	2006	MLT	0
No usual address (NT)	2006	MYS	6
No usual address (NT)	2006	NLD	15
No usual address (NT)	2006	NZL	76
No usual address (NT)	2006	PAK	0
No usual address (NT)	2006	PHL	4
No usual address (NT)	2006	POL	0
No usual address (NT)	2006	SGP	0
No usual address (NT)	2006	THA	4
No usual address (NT)	2006	TUR	0
No usual address (NT)	2006	USA	9
No usual address (NT)	2006	VNM	3
No usual address (NT)	2006	ZAF	4
No usual address (NT)	2006	ZWE	0
No usual address (NT)	2011		313
No usual address (NT)	2011	AUS	1167
No usual address (NT)	2011	CAN	9
No usual address (NT)	2011	CHN	4
No usual address (NT)	2011	DEU	14
No usual address (NT)	2011	EGY	0
No usual address (NT)	2011	FJI	6
No usual address (NT)	2011	GBR	144
No usual address (NT)	2011	GRC	3
No usual address (NT)	2011	HKG	4
No usual address (NT)	2011	HRV	0
No usual address (NT)	2011	IDN	4
No usual address (NT)	2011	IND	8
No usual address (NT)	2011	IRL	26
No usual address (NT)	2011	IRN	0
No usual address (NT)	2011	IRQ	0
No usual address (NT)	2011	ITA	11
No usual address (NT)	2011	JPN	3
No usual address (NT)	2011	KOR	5
No usual address (NT)	2011	LBN	3
No usual address (NT)	2011	LKA	0
No usual address (NT)	2011	MKD	0
No usual address (NT)	2011	MLT	0
No usual address (NT)	2011	MYS	7
No usual address (NT)	2011	NLD	21
No usual address (NT)	2011	NZL	81
No usual address (NT)	2011	PAK	0
No usual address (NT)	2011	PHL	6
No usual address (NT)	2011	POL	4
No usual address (NT)	2011	SGP	6
No usual address (NT)	2011	THA	0
No usual address (NT)	2011	TUR	0
No usual address (NT)	2011	USA	3
No usual address (NT)	2011	VNM	3
No usual address (NT)	2011	ZAF	9
No usual address (NT)	2011	ZWE	0
No usual address (NT)	2016		769
No usual address (NT)	2016	AUS	1379
No usual address (NT)	2016	CAN	5
No usual address (NT)	2016	CHN	0
No usual address (NT)	2016	DEU	28
No usual address (NT)	2016	EGY	0
No usual address (NT)	2016	FJI	3
No usual address (NT)	2016	GBR	138
No usual address (NT)	2016	GRC	0
No usual address (NT)	2016	HKG	0
No usual address (NT)	2016	HRV	0
No usual address (NT)	2016	IDN	0
No usual address (NT)	2016	IND	3
No usual address (NT)	2016	IRL	11
No usual address (NT)	2016	IRN	0
No usual address (NT)	2016	IRQ	0
No usual address (NT)	2016	ITA	4
No usual address (NT)	2016	JPN	3
No usual address (NT)	2016	KOR	3
No usual address (NT)	2016	LBN	0
No usual address (NT)	2016	LKA	0
No usual address (NT)	2016	MKD	0
No usual address (NT)	2016	MLT	3
No usual address (NT)	2016	MYS	3
No usual address (NT)	2016	NLD	16
No usual address (NT)	2016	NZL	64
No usual address (NT)	2016	PAK	0
No usual address (NT)	2016	PHL	6
No usual address (NT)	2016	POL	4
No usual address (NT)	2016	SGP	3
No usual address (NT)	2016	THA	3
No usual address (NT)	2016	TUR	0
No usual address (NT)	2016	USA	11
No usual address (NT)	2016	VNM	0
No usual address (NT)	2016	ZAF	5
No usual address (NT)	2016	ZWE	0
Australian Capital Territory	2006		31072
Australian Capital Territory	2006	AUS	235979
Australian Capital Territory	2006	CAN	926
Australian Capital Territory	2006	CHN	3535
Australian Capital Territory	2006	DEU	2358
Australian Capital Territory	2006	EGY	238
Australian Capital Territory	2006	FJI	665
Australian Capital Territory	2006	GBR	16095
Australian Capital Territory	2006	GRC	1189
Australian Capital Territory	2006	HKG	1240
Australian Capital Territory	2006	HRV	1539
Australian Capital Territory	2006	IDN	775
Australian Capital Territory	2006	IND	2731
Australian Capital Territory	2006	IRL	666
Australian Capital Territory	2006	IRN	345
Australian Capital Territory	2006	IRQ	133
Australian Capital Territory	2006	ITA	2198
Australian Capital Territory	2006	JPN	551
Australian Capital Territory	2006	KOR	884
Australian Capital Territory	2006	LBN	365
Australian Capital Territory	2006	LKA	1604
Australian Capital Territory	2006	MKD	373
Australian Capital Territory	2006	MLT	299
Australian Capital Territory	2006	MYS	1814
Australian Capital Territory	2006	NLD	1182
Australian Capital Territory	2006	NZL	3907
Australian Capital Territory	2006	PAK	539
Australian Capital Territory	2006	PHL	1656
Australian Capital Territory	2006	POL	1080
Australian Capital Territory	2006	SGP	717
Australian Capital Territory	2006	THA	769
Australian Capital Territory	2006	TUR	175
Australian Capital Territory	2006	USA	1975
Australian Capital Territory	2006	VNM	2364
Australian Capital Territory	2006	ZAF	1059
Australian Capital Territory	2006	ZWE	327
Australian Capital Territory	2011		32769
Australian Capital Territory	2011	AUS	254624
Australian Capital Territory	2011	CAN	1075
Australian Capital Territory	2011	CHN	6571
Australian Capital Territory	2011	DEU	2331
Australian Capital Territory	2011	EGY	311
Australian Capital Territory	2011	FJI	809
Australian Capital Territory	2011	GBR	16079
Australian Capital Territory	2011	GRC	1059
Australian Capital Territory	2011	HKG	1390
Australian Capital Territory	2011	HRV	1461
Australian Capital Territory	2011	IDN	1012
Australian Capital Territory	2011	IND	5878
Australian Capital Territory	2011	IRL	839
Australian Capital Territory	2011	IRN	540
Australian Capital Territory	2011	IRQ	319
Australian Capital Territory	2011	ITA	2036
Australian Capital Territory	2011	JPN	666
Australian Capital Territory	2011	KOR	1560
Australian Capital Territory	2011	LBN	385
Australian Capital Territory	2011	LKA	2267
Australian Capital Territory	2011	MKD	372
Australian Capital Territory	2011	MLT	305
Australian Capital Territory	2011	MYS	2195
Australian Capital Territory	2011	NLD	1118
Australian Capital Territory	2011	NZL	4369
Australian Capital Territory	2011	PAK	1083
Australian Capital Territory	2011	PHL	2417
Australian Capital Territory	2011	POL	1026
Australian Capital Territory	2011	SGP	921
Australian Capital Territory	2011	THA	1048
Australian Capital Territory	2011	TUR	212
Australian Capital Territory	2011	USA	2402
Australian Capital Territory	2011	VNM	2958
Australian Capital Territory	2011	ZAF	1631
Australian Capital Territory	2011	ZWE	538
Australian Capital Territory	2016		42583
Australian Capital Territory	2016	AUS	269693
Australian Capital Territory	2016	CAN	1154
Australian Capital Territory	2016	CHN	11334
Australian Capital Territory	2016	DEU	2226
Australian Capital Territory	2016	EGY	441
Australian Capital Territory	2016	FJI	902
Australian Capital Territory	2016	GBR	15550
Australian Capital Territory	2016	GRC	978
Australian Capital Territory	2016	HKG	1681
Australian Capital Territory	2016	HRV	1299
Australian Capital Territory	2016	IDN	1296
Australian Capital Territory	2016	IND	10405
Australian Capital Territory	2016	IRL	843
Australian Capital Territory	2016	IRN	841
Australian Capital Territory	2016	IRQ	536
Australian Capital Territory	2016	ITA	1938
Australian Capital Territory	2016	JPN	791
Australian Capital Territory	2016	KOR	2283
Australian Capital Territory	2016	LBN	400
Australian Capital Territory	2016	LKA	2774
Australian Capital Territory	2016	MKD	405
Australian Capital Territory	2016	MLT	285
Australian Capital Territory	2016	MYS	2431
Australian Capital Territory	2016	NLD	1037
Australian Capital Territory	2016	NZL	4722
Australian Capital Territory	2016	PAK	1993
Australian Capital Territory	2016	PHL	3789
Australian Capital Territory	2016	POL	942
Australian Capital Territory	2016	SGP	1026
Australian Capital Territory	2016	THA	1302
Australian Capital Territory	2016	TUR	231
Australian Capital Territory	2016	USA	2775
Australian Capital Territory	2016	VNM	3340
Australian Capital Territory	2016	ZAF	2008
Australian Capital Territory	2016	ZWE	623
Migratory - Offshore - Shipping (ACT)	2006		0
Migratory - Offshore - Shipping (ACT)	2006	AUS	0
Migratory - Offshore - Shipping (ACT)	2006	CAN	0
Migratory - Offshore - Shipping (ACT)	2006	CHN	0
Migratory - Offshore - Shipping (ACT)	2006	DEU	0
Migratory - Offshore - Shipping (ACT)	2006	EGY	0
Migratory - Offshore - Shipping (ACT)	2006	FJI	0
Migratory - Offshore - Shipping (ACT)	2006	GBR	0
Migratory - Offshore - Shipping (ACT)	2006	GRC	0
Migratory - Offshore - Shipping (ACT)	2006	HKG	0
Migratory - Offshore - Shipping (ACT)	2006	HRV	0
Migratory - Offshore - Shipping (ACT)	2006	IDN	0
Migratory - Offshore - Shipping (ACT)	2006	IND	0
Migratory - Offshore - Shipping (ACT)	2006	IRL	0
Migratory - Offshore - Shipping (ACT)	2006	IRN	0
Migratory - Offshore - Shipping (ACT)	2006	IRQ	0
Migratory - Offshore - Shipping (ACT)	2006	ITA	0
Migratory - Offshore - Shipping (ACT)	2006	JPN	0
Migratory - Offshore - Shipping (ACT)	2006	KOR	0
Migratory - Offshore - Shipping (ACT)	2006	LBN	0
Migratory - Offshore - Shipping (ACT)	2006	LKA	0
Migratory - Offshore - Shipping (ACT)	2006	MKD	0
Migratory - Offshore - Shipping (ACT)	2006	MLT	0
Migratory - Offshore - Shipping (ACT)	2006	MYS	0
Migratory - Offshore - Shipping (ACT)	2006	NLD	0
Migratory - Offshore - Shipping (ACT)	2006	NZL	0
Migratory - Offshore - Shipping (ACT)	2006	PAK	0
Migratory - Offshore - Shipping (ACT)	2006	PHL	0
Migratory - Offshore - Shipping (ACT)	2006	POL	0
Migratory - Offshore - Shipping (ACT)	2006	SGP	0
Migratory - Offshore - Shipping (ACT)	2006	THA	0
Migratory - Offshore - Shipping (ACT)	2006	TUR	0
Migratory - Offshore - Shipping (ACT)	2006	USA	0
Migratory - Offshore - Shipping (ACT)	2006	VNM	0
Migratory - Offshore - Shipping (ACT)	2006	ZAF	0
Migratory - Offshore - Shipping (ACT)	2006	ZWE	0
Migratory - Offshore - Shipping (ACT)	2011		0
Migratory - Offshore - Shipping (ACT)	2011	AUS	0
Migratory - Offshore - Shipping (ACT)	2011	CAN	0
Migratory - Offshore - Shipping (ACT)	2011	CHN	0
Migratory - Offshore - Shipping (ACT)	2011	DEU	0
Migratory - Offshore - Shipping (ACT)	2011	EGY	0
Migratory - Offshore - Shipping (ACT)	2011	FJI	0
Migratory - Offshore - Shipping (ACT)	2011	GBR	0
Migratory - Offshore - Shipping (ACT)	2011	GRC	0
Migratory - Offshore - Shipping (ACT)	2011	HKG	0
Migratory - Offshore - Shipping (ACT)	2011	HRV	0
Migratory - Offshore - Shipping (ACT)	2011	IDN	0
Migratory - Offshore - Shipping (ACT)	2011	IND	0
Migratory - Offshore - Shipping (ACT)	2011	IRL	0
Migratory - Offshore - Shipping (ACT)	2011	IRN	0
Migratory - Offshore - Shipping (ACT)	2011	IRQ	0
Migratory - Offshore - Shipping (ACT)	2011	ITA	0
Migratory - Offshore - Shipping (ACT)	2011	JPN	0
Migratory - Offshore - Shipping (ACT)	2011	KOR	0
Migratory - Offshore - Shipping (ACT)	2011	LBN	0
Migratory - Offshore - Shipping (ACT)	2011	LKA	0
Migratory - Offshore - Shipping (ACT)	2011	MKD	0
Migratory - Offshore - Shipping (ACT)	2011	MLT	0
Migratory - Offshore - Shipping (ACT)	2011	MYS	0
Migratory - Offshore - Shipping (ACT)	2011	NLD	0
Migratory - Offshore - Shipping (ACT)	2011	NZL	0
Migratory - Offshore - Shipping (ACT)	2011	PAK	0
Migratory - Offshore - Shipping (ACT)	2011	PHL	0
Migratory - Offshore - Shipping (ACT)	2011	POL	0
Migratory - Offshore - Shipping (ACT)	2011	SGP	0
Migratory - Offshore - Shipping (ACT)	2011	THA	0
Migratory - Offshore - Shipping (ACT)	2011	TUR	0
Migratory - Offshore - Shipping (ACT)	2011	USA	0
Migratory - Offshore - Shipping (ACT)	2011	VNM	0
Migratory - Offshore - Shipping (ACT)	2011	ZAF	0
Migratory - Offshore - Shipping (ACT)	2011	ZWE	0
Migratory - Offshore - Shipping (ACT)	2016		0
Migratory - Offshore - Shipping (ACT)	2016	AUS	0
Migratory - Offshore - Shipping (ACT)	2016	CAN	0
Migratory - Offshore - Shipping (ACT)	2016	CHN	0
Migratory - Offshore - Shipping (ACT)	2016	DEU	0
Migratory - Offshore - Shipping (ACT)	2016	EGY	0
Migratory - Offshore - Shipping (ACT)	2016	FJI	0
Migratory - Offshore - Shipping (ACT)	2016	GBR	0
Migratory - Offshore - Shipping (ACT)	2016	GRC	0
Migratory - Offshore - Shipping (ACT)	2016	HKG	0
Migratory - Offshore - Shipping (ACT)	2016	HRV	0
Migratory - Offshore - Shipping (ACT)	2016	IDN	0
Migratory - Offshore - Shipping (ACT)	2016	IND	0
Migratory - Offshore - Shipping (ACT)	2016	IRL	0
Migratory - Offshore - Shipping (ACT)	2016	IRN	0
Migratory - Offshore - Shipping (ACT)	2016	IRQ	0
Migratory - Offshore - Shipping (ACT)	2016	ITA	0
Migratory - Offshore - Shipping (ACT)	2016	JPN	0
Migratory - Offshore - Shipping (ACT)	2016	KOR	0
Migratory - Offshore - Shipping (ACT)	2016	LBN	0
Migratory - Offshore - Shipping (ACT)	2016	LKA	0
Migratory - Offshore - Shipping (ACT)	2016	MKD	0
Migratory - Offshore - Shipping (ACT)	2016	MLT	0
Migratory - Offshore - Shipping (ACT)	2016	MYS	0
Migratory - Offshore - Shipping (ACT)	2016	NLD	0
Migratory - Offshore - Shipping (ACT)	2016	NZL	0
Migratory - Offshore - Shipping (ACT)	2016	PAK	0
Migratory - Offshore - Shipping (ACT)	2016	PHL	0
Migratory - Offshore - Shipping (ACT)	2016	POL	0
Migratory - Offshore - Shipping (ACT)	2016	SGP	0
Migratory - Offshore - Shipping (ACT)	2016	THA	0
Migratory - Offshore - Shipping (ACT)	2016	TUR	0
Migratory - Offshore - Shipping (ACT)	2016	USA	0
Migratory - Offshore - Shipping (ACT)	2016	VNM	0
Migratory - Offshore - Shipping (ACT)	2016	ZAF	0
Migratory - Offshore - Shipping (ACT)	2016	ZWE	0
No usual address (ACT)	2006		102
No usual address (ACT)	2006	AUS	481
No usual address (ACT)	2006	CAN	3
No usual address (ACT)	2006	CHN	12
No usual address (ACT)	2006	DEU	8
No usual address (ACT)	2006	EGY	0
No usual address (ACT)	2006	FJI	0
No usual address (ACT)	2006	GBR	29
No usual address (ACT)	2006	GRC	0
No usual address (ACT)	2006	HKG	0
No usual address (ACT)	2006	HRV	0
No usual address (ACT)	2006	IDN	3
No usual address (ACT)	2006	IND	4
No usual address (ACT)	2006	IRL	0
No usual address (ACT)	2006	IRN	0
No usual address (ACT)	2006	IRQ	0
No usual address (ACT)	2006	ITA	5
No usual address (ACT)	2006	JPN	0
No usual address (ACT)	2006	KOR	3
No usual address (ACT)	2006	LBN	0
No usual address (ACT)	2006	LKA	0
No usual address (ACT)	2006	MKD	0
No usual address (ACT)	2006	MLT	0
No usual address (ACT)	2006	MYS	6
No usual address (ACT)	2006	NLD	0
No usual address (ACT)	2006	NZL	13
No usual address (ACT)	2006	PAK	0
No usual address (ACT)	2006	PHL	11
No usual address (ACT)	2006	POL	0
No usual address (ACT)	2006	SGP	3
No usual address (ACT)	2006	THA	0
No usual address (ACT)	2006	TUR	0
No usual address (ACT)	2006	USA	13
No usual address (ACT)	2006	VNM	3
No usual address (ACT)	2006	ZAF	0
No usual address (ACT)	2006	ZWE	0
No usual address (ACT)	2011		76
No usual address (ACT)	2011	AUS	435
No usual address (ACT)	2011	CAN	8
No usual address (ACT)	2011	CHN	17
No usual address (ACT)	2011	DEU	0
No usual address (ACT)	2011	EGY	0
No usual address (ACT)	2011	FJI	0
No usual address (ACT)	2011	GBR	29
No usual address (ACT)	2011	GRC	0
No usual address (ACT)	2011	HKG	0
No usual address (ACT)	2011	HRV	3
No usual address (ACT)	2011	IDN	0
No usual address (ACT)	2011	IND	6
No usual address (ACT)	2011	IRL	3
No usual address (ACT)	2011	IRN	8
No usual address (ACT)	2011	IRQ	0
No usual address (ACT)	2011	ITA	0
No usual address (ACT)	2011	JPN	0
No usual address (ACT)	2011	KOR	4
No usual address (ACT)	2011	LBN	0
No usual address (ACT)	2011	LKA	0
No usual address (ACT)	2011	MKD	0
No usual address (ACT)	2011	MLT	0
No usual address (ACT)	2011	MYS	7
No usual address (ACT)	2011	NLD	0
No usual address (ACT)	2011	NZL	17
No usual address (ACT)	2011	PAK	0
No usual address (ACT)	2011	PHL	9
No usual address (ACT)	2011	POL	0
No usual address (ACT)	2011	SGP	0
No usual address (ACT)	2011	THA	0
No usual address (ACT)	2011	TUR	0
No usual address (ACT)	2011	USA	8
No usual address (ACT)	2011	VNM	0
No usual address (ACT)	2011	ZAF	0
No usual address (ACT)	2011	ZWE	0
No usual address (ACT)	2016		96
No usual address (ACT)	2016	AUS	351
No usual address (ACT)	2016	CAN	0
No usual address (ACT)	2016	CHN	14
No usual address (ACT)	2016	DEU	3
No usual address (ACT)	2016	EGY	4
No usual address (ACT)	2016	FJI	0
No usual address (ACT)	2016	GBR	18
No usual address (ACT)	2016	GRC	0
No usual address (ACT)	2016	HKG	4
No usual address (ACT)	2016	HRV	0
No usual address (ACT)	2016	IDN	0
No usual address (ACT)	2016	IND	10
No usual address (ACT)	2016	IRL	0
No usual address (ACT)	2016	IRN	0
No usual address (ACT)	2016	IRQ	0
No usual address (ACT)	2016	ITA	0
No usual address (ACT)	2016	JPN	0
No usual address (ACT)	2016	KOR	0
No usual address (ACT)	2016	LBN	0
No usual address (ACT)	2016	LKA	0
No usual address (ACT)	2016	MKD	0
No usual address (ACT)	2016	MLT	0
No usual address (ACT)	2016	MYS	4
No usual address (ACT)	2016	NLD	0
No usual address (ACT)	2016	NZL	5
No usual address (ACT)	2016	PAK	3
No usual address (ACT)	2016	PHL	3
No usual address (ACT)	2016	POL	0
No usual address (ACT)	2016	SGP	0
