SA4_NAME16	Year	Occupation	workers
Hobart	2006	Professionals	19454
Hobart	2006	Sales workers	9316
Hobart	2006	Technicians and trades workers	12471
Hobart	2011		1433
Hobart	2011	Clerical and administrative workers	15555
Hobart	2011	Community and personal service workers	11127
Hobart	2011	Labourers	8501
Hobart	2011	Machinery operators and drivers	4495
Hobart	2011	Managers	11084
Hobart	2011	Professionals	21709
Hobart	2011	Sales workers	9603
Hobart	2011	Technicians and trades workers	13358
Hobart	2016		1704
Hobart	2016	Clerical and administrative workers	14567
Hobart	2016	Community and personal service workers	12690
Hobart	2016	Labourers	9097
Hobart	2016	Machinery operators and drivers	4487
Hobart	2016	Managers	11212
Hobart	2016	Professionals	22388
Hobart	2016	Sales workers	9641
Hobart	2016	Technicians and trades workers	13110
Launceston and North East	2006		794
Launceston and North East	2006	Clerical and administrative workers	7568
Launceston and North East	2006	Community and personal service workers	5537
Launceston and North East	2006	Labourers	7483
Launceston and North East	2006	Machinery operators and drivers	4656
Launceston and North East	2006	Managers	7613
Launceston and North East	2006	Professionals	9119
Launceston and North East	2006	Sales workers	5892
Launceston and North East	2006	Technicians and trades workers	8330
Launceston and North East	2011		850
Launceston and North East	2011	Clerical and administrative workers	7560
Launceston and North East	2011	Community and personal service workers	6629
Launceston and North East	2011	Labourers	7067
Launceston and North East	2011	Machinery operators and drivers	4649
Launceston and North East	2011	Managers	7720
Launceston and North East	2011	Professionals	10155
Launceston and North East	2011	Sales workers	6138
Launceston and North East	2011	Technicians and trades workers	8995
Launceston and North East	2016		947
Launceston and North East	2016	Clerical and administrative workers	7013
Launceston and North East	2016	Community and personal service workers	7005
Launceston and North East	2016	Labourers	7045
Launceston and North East	2016	Machinery operators and drivers	4373
Launceston and North East	2016	Managers	7504
Launceston and North East	2016	Professionals	10293
Launceston and North East	2016	Sales workers	6108
Launceston and North East	2016	Technicians and trades workers	8171
South East	2006		223
South East	2006	Clerical and administrative workers	1471
South East	2006	Community and personal service workers	1252
South East	2006	Labourers	2524
South East	2006	Machinery operators and drivers	1090
South East	2006	Managers	2369
South East	2006	Professionals	1659
South East	2006	Sales workers	904
South East	2006	Technicians and trades workers	2053
South East	2011		258
South East	2011	Clerical and administrative workers	1651
South East	2011	Community and personal service workers	1464
South East	2011	Labourers	2407
South East	2011	Machinery operators and drivers	1150
South East	2011	Managers	2313
South East	2011	Professionals	1981
South East	2011	Sales workers	1042
South East	2011	Technicians and trades workers	2213
South East	2016		287
South East	2016	Clerical and administrative workers	1630
South East	2016	Community and personal service workers	1701
South East	2016	Labourers	2273
South East	2016	Machinery operators and drivers	1098
South East	2016	Managers	2265
South East	2016	Professionals	1997
South East	2016	Sales workers	1133
South East	2016	Technicians and trades workers	2230
West and North West	2006		686
West and North West	2006	Clerical and administrative workers	5090
West and North West	2006	Community and personal service workers	4128
West and North West	2006	Labourers	6883
West and North West	2006	Machinery operators and drivers	4299
West and North West	2006	Managers	5890
West and North West	2006	Professionals	5594
West and North West	2006	Sales workers	4176
West and North West	2006	Technicians and trades workers	7022
West and North West	2011		725
West and North West	2011	Clerical and administrative workers	5254
West and North West	2011	Community and personal service workers	4963
West and North West	2011	Labourers	6579
West and North West	2011	Machinery operators and drivers	4259
West and North West	2011	Managers	5837
West and North West	2011	Professionals	6229
West and North West	2011	Sales workers	4359
West and North West	2011	Technicians and trades workers	7609
West and North West	2016		823
West and North West	2016	Clerical and administrative workers	4958
West and North West	2016	Community and personal service workers	5333
West and North West	2016	Labourers	6701
West and North West	2016	Machinery operators and drivers	3817
West and North West	2016	Managers	5471
West and North West	2016	Professionals	6040
West and North West	2016	Sales workers	4512
West and North West	2016	Technicians and trades workers	6686
Migratory - Offshore - Shipping (Tas.)	2006		4
Migratory - Offshore - Shipping (Tas.)	2006	Clerical and administrative workers	3
Migratory - Offshore - Shipping (Tas.)	2006	Community and personal service workers	7
Migratory - Offshore - Shipping (Tas.)	2006	Labourers	11
Migratory - Offshore - Shipping (Tas.)	2006	Machinery operators and drivers	4
Migratory - Offshore - Shipping (Tas.)	2006	Managers	3
Migratory - Offshore - Shipping (Tas.)	2006	Professionals	10
Migratory - Offshore - Shipping (Tas.)	2006	Sales workers	0
Migratory - Offshore - Shipping (Tas.)	2006	Technicians and trades workers	35
Migratory - Offshore - Shipping (Tas.)	2011		0
Migratory - Offshore - Shipping (Tas.)	2011	Clerical and administrative workers	0
Migratory - Offshore - Shipping (Tas.)	2011	Community and personal service workers	9
Migratory - Offshore - Shipping (Tas.)	2011	Labourers	19
Migratory - Offshore - Shipping (Tas.)	2011	Machinery operators and drivers	0
Migratory - Offshore - Shipping (Tas.)	2011	Managers	5
Migratory - Offshore - Shipping (Tas.)	2011	Professionals	11
Migratory - Offshore - Shipping (Tas.)	2011	Sales workers	3
Migratory - Offshore - Shipping (Tas.)	2011	Technicians and trades workers	27
Migratory - Offshore - Shipping (Tas.)	2016		0
Migratory - Offshore - Shipping (Tas.)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (Tas.)	2016	Community and personal service workers	9
Migratory - Offshore - Shipping (Tas.)	2016	Labourers	15
Migratory - Offshore - Shipping (Tas.)	2016	Machinery operators and drivers	3
Migratory - Offshore - Shipping (Tas.)	2016	Managers	3
Migratory - Offshore - Shipping (Tas.)	2016	Professionals	14
Migratory - Offshore - Shipping (Tas.)	2016	Sales workers	0
Migratory - Offshore - Shipping (Tas.)	2016	Technicians and trades workers	9
No usual address (Tas.)	2006		5
No usual address (Tas.)	2006	Clerical and administrative workers	21
No usual address (Tas.)	2006	Community and personal service workers	35
No usual address (Tas.)	2006	Labourers	46
No usual address (Tas.)	2006	Machinery operators and drivers	24
No usual address (Tas.)	2006	Managers	17
No usual address (Tas.)	2006	Professionals	63
No usual address (Tas.)	2006	Sales workers	26
No usual address (Tas.)	2006	Technicians and trades workers	44
No usual address (Tas.)	2011		5
No usual address (Tas.)	2011	Clerical and administrative workers	25
No usual address (Tas.)	2011	Community and personal service workers	30
No usual address (Tas.)	2011	Labourers	75
No usual address (Tas.)	2011	Machinery operators and drivers	27
No usual address (Tas.)	2011	Managers	13
No usual address (Tas.)	2011	Professionals	61
No usual address (Tas.)	2011	Sales workers	13
No usual address (Tas.)	2011	Technicians and trades workers	50
No usual address (Tas.)	2016		3
No usual address (Tas.)	2016	Clerical and administrative workers	27
No usual address (Tas.)	2016	Community and personal service workers	33
No usual address (Tas.)	2016	Labourers	54
No usual address (Tas.)	2016	Machinery operators and drivers	20
No usual address (Tas.)	2016	Managers	17
No usual address (Tas.)	2016	Professionals	49
No usual address (Tas.)	2016	Sales workers	14
No usual address (Tas.)	2016	Technicians and trades workers	38
Darwin	2006		971
Darwin	2006	Clerical and administrative workers	8849
Darwin	2006	Community and personal service workers	6434
Darwin	2006	Labourers	4503
Darwin	2006	Machinery operators and drivers	3237
Darwin	2006	Managers	7055
Darwin	2006	Professionals	10238
Darwin	2006	Sales workers	4447
Darwin	2006	Technicians and trades workers	8509
Darwin	2011		1080
Darwin	2011	Clerical and administrative workers	10266
Darwin	2011	Community and personal service workers	8094
Darwin	2011	Labourers	4602
Darwin	2011	Machinery operators and drivers	3886
Darwin	2011	Managers	7944
Darwin	2011	Professionals	12312
Darwin	2011	Sales workers	4684
Darwin	2011	Technicians and trades workers	10183
Darwin	2016		1475
Darwin	2016	Clerical and administrative workers	10396
Darwin	2016	Community and personal service workers	8862
Darwin	2016	Labourers	6290
Darwin	2016	Machinery operators and drivers	4239
Darwin	2016	Managers	8798
Darwin	2016	Professionals	13762
Darwin	2016	Sales workers	5201
Darwin	2016	Technicians and trades workers	12336
Northern Territory - Outback	2006		1451
Northern Territory - Outback	2006	Clerical and administrative workers	3769
Northern Territory - Outback	2006	Community and personal service workers	4413
Northern Territory - Outback	2006	Labourers	5670
Northern Territory - Outback	2006	Machinery operators and drivers	1822
Northern Territory - Outback	2006	Managers	3455
Northern Territory - Outback	2006	Professionals	5494
Northern Territory - Outback	2006	Sales workers	1962
Northern Territory - Outback	2006	Technicians and trades workers	4233
Northern Territory - Outback	2011		1282
Northern Territory - Outback	2011	Clerical and administrative workers	4147
Northern Territory - Outback	2011	Community and personal service workers	4988
Northern Territory - Outback	2011	Labourers	4696
Northern Territory - Outback	2011	Machinery operators and drivers	2031
Northern Territory - Outback	2011	Managers	3846
Northern Territory - Outback	2011	Professionals	7206
Northern Territory - Outback	2011	Sales workers	1966
Northern Territory - Outback	2011	Technicians and trades workers	4614
Northern Territory - Outback	2016		1050
Northern Territory - Outback	2016	Clerical and administrative workers	3673
Northern Territory - Outback	2016	Community and personal service workers	5232
Northern Territory - Outback	2016	Labourers	3230
Northern Territory - Outback	2016	Machinery operators and drivers	1578
Northern Territory - Outback	2016	Managers	3682
Northern Territory - Outback	2016	Professionals	6777
Northern Territory - Outback	2016	Sales workers	1783
Northern Territory - Outback	2016	Technicians and trades workers	3740
Migratory - Offshore - Shipping (NT)	2006		0
Migratory - Offshore - Shipping (NT)	2006	Clerical and administrative workers	0
Migratory - Offshore - Shipping (NT)	2006	Community and personal service workers	0
Migratory - Offshore - Shipping (NT)	2006	Labourers	47
Migratory - Offshore - Shipping (NT)	2006	Machinery operators and drivers	0
Migratory - Offshore - Shipping (NT)	2006	Managers	6
Migratory - Offshore - Shipping (NT)	2006	Professionals	11
Migratory - Offshore - Shipping (NT)	2006	Sales workers	0
Migratory - Offshore - Shipping (NT)	2006	Technicians and trades workers	15
Migratory - Offshore - Shipping (NT)	2011		3
Migratory - Offshore - Shipping (NT)	2011	Clerical and administrative workers	17
Migratory - Offshore - Shipping (NT)	2011	Community and personal service workers	7
Migratory - Offshore - Shipping (NT)	2011	Labourers	20
Migratory - Offshore - Shipping (NT)	2011	Machinery operators and drivers	0
Migratory - Offshore - Shipping (NT)	2011	Managers	3
Migratory - Offshore - Shipping (NT)	2011	Professionals	21
Migratory - Offshore - Shipping (NT)	2011	Sales workers	0
Migratory - Offshore - Shipping (NT)	2011	Technicians and trades workers	8
Migratory - Offshore - Shipping (NT)	2016		0
Migratory - Offshore - Shipping (NT)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (NT)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (NT)	2016	Labourers	13
Migratory - Offshore - Shipping (NT)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (NT)	2016	Managers	0
Migratory - Offshore - Shipping (NT)	2016	Professionals	4
Migratory - Offshore - Shipping (NT)	2016	Sales workers	0
Migratory - Offshore - Shipping (NT)	2016	Technicians and trades workers	8
No usual address (NT)	2006		5
No usual address (NT)	2006	Clerical and administrative workers	51
No usual address (NT)	2006	Community and personal service workers	57
No usual address (NT)	2006	Labourers	144
No usual address (NT)	2006	Machinery operators and drivers	44
No usual address (NT)	2006	Managers	32
No usual address (NT)	2006	Professionals	101
No usual address (NT)	2006	Sales workers	31
No usual address (NT)	2006	Technicians and trades workers	117
No usual address (NT)	2011		9
No usual address (NT)	2011	Clerical and administrative workers	45
No usual address (NT)	2011	Community and personal service workers	97
No usual address (NT)	2011	Labourers	103
No usual address (NT)	2011	Machinery operators and drivers	52
No usual address (NT)	2011	Managers	41
No usual address (NT)	2011	Professionals	105
No usual address (NT)	2011	Sales workers	28
No usual address (NT)	2011	Technicians and trades workers	98
No usual address (NT)	2016		15
No usual address (NT)	2016	Clerical and administrative workers	34
No usual address (NT)	2016	Community and personal service workers	84
No usual address (NT)	2016	Labourers	104
No usual address (NT)	2016	Machinery operators and drivers	63
No usual address (NT)	2016	Managers	41
No usual address (NT)	2016	Professionals	108
No usual address (NT)	2016	Sales workers	32
No usual address (NT)	2016	Technicians and trades workers	104
Australian Capital Territory	2006		2573
Australian Capital Territory	2006	Clerical and administrative workers	33526
Australian Capital Territory	2006	Community and personal service workers	15903
Australian Capital Territory	2006	Labourers	9149
Australian Capital Territory	2006	Machinery operators and drivers	4370
Australian Capital Territory	2006	Managers	27134
Australian Capital Territory	2006	Professionals	51491
Australian Capital Territory	2006	Sales workers	13184
Australian Capital Territory	2006	Technicians and trades workers	18632
Australian Capital Territory	2011		3819
Australian Capital Territory	2011	Clerical and administrative workers	37480
Australian Capital Territory	2011	Community and personal service workers	18183
Australian Capital Territory	2011	Labourers	9250
Australian Capital Territory	2011	Machinery operators and drivers	4670
Australian Capital Territory	2011	Managers	31002
Australian Capital Territory	2011	Professionals	57997
Australian Capital Territory	2011	Sales workers	13340
Australian Capital Territory	2011	Technicians and trades workers	19883
Australian Capital Territory	2016		5123
Australian Capital Territory	2016	Clerical and administrative workers	34637
Australian Capital Territory	2016	Community and personal service workers	21657
Australian Capital Territory	2016	Labourers	10337
Australian Capital Territory	2016	Machinery operators and drivers	4684
Australian Capital Territory	2016	Managers	32758
Australian Capital Territory	2016	Professionals	62658
Australian Capital Territory	2016	Sales workers	13941
Australian Capital Territory	2016	Technicians and trades workers	19620
Migratory - Offshore - Shipping (ACT)	2006		0
Migratory - Offshore - Shipping (ACT)	2006	Clerical and administrative workers	0
Migratory - Offshore - Shipping (ACT)	2006	Community and personal service workers	0
Migratory - Offshore - Shipping (ACT)	2006	Labourers	0
Migratory - Offshore - Shipping (ACT)	2006	Machinery operators and drivers	0
Migratory - Offshore - Shipping (ACT)	2006	Managers	0
Migratory - Offshore - Shipping (ACT)	2006	Professionals	0
Migratory - Offshore - Shipping (ACT)	2006	Sales workers	0
Migratory - Offshore - Shipping (ACT)	2006	Technicians and trades workers	0
Migratory - Offshore - Shipping (ACT)	2011		0
Migratory - Offshore - Shipping (ACT)	2011	Clerical and administrative workers	0
Migratory - Offshore - Shipping (ACT)	2011	Community and personal service workers	0
Migratory - Offshore - Shipping (ACT)	2011	Labourers	0
Migratory - Offshore - Shipping (ACT)	2011	Machinery operators and drivers	0
Migratory - Offshore - Shipping (ACT)	2011	Managers	0
Migratory - Offshore - Shipping (ACT)	2011	Professionals	0
Migratory - Offshore - Shipping (ACT)	2011	Sales workers	0
Migratory - Offshore - Shipping (ACT)	2011	Technicians and trades workers	0
Migratory - Offshore - Shipping (ACT)	2016		0
Migratory - Offshore - Shipping (ACT)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (ACT)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (ACT)	2016	Labourers	0
Migratory - Offshore - Shipping (ACT)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (ACT)	2016	Managers	0
Migratory - Offshore - Shipping (ACT)	2016	Professionals	0
Migratory - Offshore - Shipping (ACT)	2016	Sales workers	0
Migratory - Offshore - Shipping (ACT)	2016	Technicians and trades workers	0
No usual address (ACT)	2006		11
No usual address (ACT)	2006	Clerical and administrative workers	53
No usual address (ACT)	2006	Community and personal service workers	37
No usual address (ACT)	2006	Labourers	30
No usual address (ACT)	2006	Machinery operators and drivers	7
No usual address (ACT)	2006	Managers	36
No usual address (ACT)	2006	Professionals	77
No usual address (ACT)	2006	Sales workers	25
No usual address (ACT)	2006	Technicians and trades workers	35
No usual address (ACT)	2011		5
No usual address (ACT)	2011	Clerical and administrative workers	35
No usual address (ACT)	2011	Community and personal service workers	47
No usual address (ACT)	2011	Labourers	17
No usual address (ACT)	2011	Machinery operators and drivers	8
No usual address (ACT)	2011	Managers	30
No usual address (ACT)	2011	Professionals	83
No usual address (ACT)	2011	Sales workers	15
No usual address (ACT)	2011	Technicians and trades workers	26
No usual address (ACT)	2016		6
No usual address (ACT)	2016	Clerical and administrative workers	28
No usual address (ACT)	2016	Community and personal service workers	34
No usual address (ACT)	2016	Labourers	20
No usual address (ACT)	2016	Machinery operators and drivers	8
No usual address (ACT)	2016	Managers	21
No usual address (ACT)	2016	Professionals	57
No usual address (ACT)	2016	Sales workers	12
No usual address (ACT)	2016	Technicians and trades workers	14
Other Territories	2006		35
Other Territories	2006	Clerical and administrative workers	109
Other Territories	2006	Community and personal service workers	117
Other Territories	2006	Labourers	153
Other Territories	2006	Machinery operators and drivers	99
Other Territories	2006	Managers	166
Other Territories	2006	Professionals	148
Other Territories	2006	Sales workers	29
Other Territories	2006	Technicians and trades workers	199
Other Territories	2011		36
Other Territories	2011	Clerical and administrative workers	146
Other Territories	2011	Community and personal service workers	142
Other Territories	2011	Labourers	168
Other Territories	2011	Machinery operators and drivers	96
Other Territories	2011	Managers	164
Other Territories	2011	Professionals	182
Other Territories	2011	Sales workers	20
Other Territories	2011	Technicians and trades workers	196
Other Territories	2016		51
Other Territories	2016	Clerical and administrative workers	249
Other Territories	2016	Community and personal service workers	298
Other Territories	2016	Labourers	295
Other Territories	2016	Machinery operators and drivers	160
Other Territories	2016	Managers	340
Other Territories	2016	Professionals	236
Other Territories	2016	Sales workers	130
Other Territories	2016	Technicians and trades workers	379
Migratory - Offshore - Shipping (OT)	2006		0
Migratory - Offshore - Shipping (OT)	2006	Clerical and administrative workers	0
Migratory - Offshore - Shipping (OT)	2006	Community and personal service workers	0
Migratory - Offshore - Shipping (OT)	2006	Labourers	0
Migratory - Offshore - Shipping (OT)	2006	Machinery operators and drivers	0
Migratory - Offshore - Shipping (OT)	2006	Managers	0
Migratory - Offshore - Shipping (OT)	2006	Professionals	0
Migratory - Offshore - Shipping (OT)	2006	Sales workers	0
Migratory - Offshore - Shipping (OT)	2006	Technicians and trades workers	0
Migratory - Offshore - Shipping (OT)	2011		0
Migratory - Offshore - Shipping (OT)	2011	Clerical and administrative workers	0
Migratory - Offshore - Shipping (OT)	2011	Community and personal service workers	0
Migratory - Offshore - Shipping (OT)	2011	Labourers	0
Migratory - Offshore - Shipping (OT)	2011	Machinery operators and drivers	0
Migratory - Offshore - Shipping (OT)	2011	Managers	0
Migratory - Offshore - Shipping (OT)	2011	Professionals	0
Migratory - Offshore - Shipping (OT)	2011	Sales workers	0
Migratory - Offshore - Shipping (OT)	2011	Technicians and trades workers	0
Migratory - Offshore - Shipping (OT)	2016		0
Migratory - Offshore - Shipping (OT)	2016	Clerical and administrative workers	0
Migratory - Offshore - Shipping (OT)	2016	Community and personal service workers	0
Migratory - Offshore - Shipping (OT)	2016	Labourers	4
Migratory - Offshore - Shipping (OT)	2016	Machinery operators and drivers	0
Migratory - Offshore - Shipping (OT)	2016	Managers	0
Migratory - Offshore - Shipping (OT)	2016	Professionals	3
Migratory - Offshore - Shipping (OT)	2016	Sales workers	0
Migratory - Offshore - Shipping (OT)	2016	Technicians and trades workers	0
No usual address (OT)	2006		0
No usual address (OT)	2006	Clerical and administrative workers	0
No usual address (OT)	2006	Community and personal service workers	0
No usual address (OT)	2006	Labourers	0
No usual address (OT)	2006	Machinery operators and drivers	0
No usual address (OT)	2006	Managers	5
No usual address (OT)	2006	Professionals	3
No usual address (OT)	2006	Sales workers	0
No usual address (OT)	2006	Technicians and trades workers	4
No usual address (OT)	2011		0
No usual address (OT)	2011	Clerical and administrative workers	11
No usual address (OT)	2011	Community and personal service workers	0
No usual address (OT)	2011	Labourers	3
No usual address (OT)	2011	Machinery operators and drivers	0
No usual address (OT)	2011	Managers	0
No usual address (OT)	2011	Professionals	4
No usual address (OT)	2011	Sales workers	0
No usual address (OT)	2011	Technicians and trades workers	0
No usual address (OT)	2016		0
No usual address (OT)	2016	Clerical and administrative workers	0
No usual address (OT)	2016	Community and personal service workers	4
No usual address (OT)	2016	Labourers	0
No usual address (OT)	2016	Machinery operators and drivers	3
No usual address (OT)	2016	Managers	0
No usual address (OT)	2016	Professionals	3
No usual address (OT)	2016	Sales workers	0
No usual address (OT)	2016	Technicians and trades workers	0
