SA4_NAME16	Year	LanguageSpoken	Sex	persons
Perth - North West	2011	Hindi	F	462
Perth - North West	2011	Hindi	M	569
Perth - North West	2011	Indonesian	F	592
Perth - North West	2011	Indonesian	M	388
Perth - North West	2011	Italian	F	4920
Perth - North West	2011	Italian	M	4452
Perth - North West	2011	Japanese	F	634
Perth - North West	2011	Japanese	M	407
Perth - North West	2011	Korean	F	218
Perth - North West	2011	Korean	M	163
Perth - North West	2011	Macedonian	F	2243
Perth - North West	2011	Macedonian	M	2219
Perth - North West	2011	Persian_includes_Dari	F	651
Perth - North West	2011	Persian_includes_Dari	M	653
Perth - North West	2011	Polish	F	1114
Perth - North West	2011	Polish	M	889
Perth - North West	2011	Punjabi	F	441
Perth - North West	2011	Punjabi	M	713
Perth - North West	2011	Russian	F	356
Perth - North West	2011	Russian	M	251
Perth - North West	2011	Samoan	F	42
Perth - North West	2011	Samoan	M	31
Perth - North West	2011	Serbian	F	832
Perth - North West	2011	Serbian	M	873
Perth - North West	2011	Sinhalese	F	155
Perth - North West	2011	Sinhalese	M	160
Perth - North West	2011	Spanish	F	1229
Perth - North West	2011	Spanish	M	1077
Perth - North West	2011	Tagalog	F	751
Perth - North West	2011	Tagalog	M	604
Perth - North West	2011	Tamil	F	279
Perth - North West	2011	Tamil	M	304
Perth - North West	2011	Thai	F	616
Perth - North West	2011	Thai	M	264
Perth - North West	2011	Turkish	F	113
Perth - North West	2011	Turkish	M	141
Perth - North West	2011	Urdu	F	214
Perth - North West	2011	Urdu	M	251
Perth - North West	2011	Vietnamese	F	4113
Perth - North West	2011	Vietnamese	M	3888
Perth - North West	2016		F	14110
Perth - North West	2016		M	14591
Perth - North West	2016	(Other)	F	14345
Perth - North West	2016	(Other)	M	14186
Perth - North West	2016	Afrikaans	F	2759
Perth - North West	2016	Afrikaans	M	2581
Perth - North West	2016	Arabic	F	2378
Perth - North West	2016	Arabic	M	2565
Perth - North West	2016	Australian_Indigenous_Languages	F	72
Perth - North West	2016	Australian_Indigenous_Languages	M	55
Perth - North West	2016	Chinese_languages_Bengali	F	169
Perth - North West	2016	Chinese_languages_Bengali	M	193
Perth - North West	2016	Chinese_languages_Cantonese	F	2082
Perth - North West	2016	Chinese_languages_Cantonese	M	1866
Perth - North West	2016	Chinese_languages_Mandarin	F	3894
Perth - North West	2016	Chinese_languages_Mandarin	M	3187
Perth - North West	2016	Chinese_languages_Other	F	391
Perth - North West	2016	Chinese_languages_Other	M	310
Perth - North West	2016	Croatian	F	782
Perth - North West	2016	Croatian	M	687
Perth - North West	2016	Dutch	F	552
Perth - North West	2016	Dutch	M	426
Perth - North West	2016	English	F	201297
Perth - North West	2016	English	M	197012
Perth - North West	2016	Filipino	F	778
Perth - North West	2016	Filipino	M	590
Perth - North West	2016	French	F	1227
Perth - North West	2016	French	M	1073
Perth - North West	2016	German	F	1236
Perth - North West	2016	German	M	1076
Perth - North West	2016	Greek	F	1057
Perth - North West	2016	Greek	M	968
Perth - North West	2016	Hindi	F	1086
Perth - North West	2016	Hindi	M	1243
Perth - North West	2016	Indonesian	F	704
Perth - North West	2016	Indonesian	M	472
Perth - North West	2016	Italian	F	4639
Perth - North West	2016	Italian	M	4271
Perth - North West	2016	Japanese	F	845
Perth - North West	2016	Japanese	M	557
Perth - North West	2016	Korean	F	392
Perth - North West	2016	Korean	M	323
Perth - North West	2016	Macedonian	F	2219
Perth - North West	2016	Macedonian	M	2167
Perth - North West	2016	Persian_includes_Dari	F	985
Perth - North West	2016	Persian_includes_Dari	M	995
Perth - North West	2016	Polish	F	1147
Perth - North West	2016	Polish	M	911
Perth - North West	2016	Punjabi	F	1071
Perth - North West	2016	Punjabi	M	1408
Perth - North West	2016	Russian	F	558
Perth - North West	2016	Russian	M	349
Perth - North West	2016	Samoan	F	67
Perth - North West	2016	Samoan	M	67
Perth - North West	2016	Serbian	F	813
Perth - North West	2016	Serbian	M	820
Perth - North West	2016	Sinhalese	F	234
Perth - North West	2016	Sinhalese	M	263
Perth - North West	2016	Spanish	F	1512
Perth - North West	2016	Spanish	M	1249
Perth - North West	2016	Tagalog	F	1218
Perth - North West	2016	Tagalog	M	926
Perth - North West	2016	Tamil	F	351
Perth - North West	2016	Tamil	M	361
Perth - North West	2016	Thai	F	923
Perth - North West	2016	Thai	M	411
Perth - North West	2016	Turkish	F	152
Perth - North West	2016	Turkish	M	172
Perth - North West	2016	Urdu	F	423
Perth - North West	2016	Urdu	M	632
Perth - North West	2016	Vietnamese	F	5043
Perth - North West	2016	Vietnamese	M	4638
Perth - South East	2006		F	10552
Perth - South East	2006		M	12813
Perth - South East	2006	(Other)	F	5234
Perth - South East	2006	(Other)	M	5177
Perth - South East	2006	Afrikaans	F	301
Perth - South East	2006	Afrikaans	M	347
Perth - South East	2006	Arabic	F	1176
Perth - South East	2006	Arabic	M	1342
Perth - South East	2006	Australian_Indigenous_Languages	F	118
Perth - South East	2006	Australian_Indigenous_Languages	M	83
Perth - South East	2006	Chinese_languages_Bengali	F	150
Perth - South East	2006	Chinese_languages_Bengali	M	157
Perth - South East	2006	Chinese_languages_Cantonese	F	2909
Perth - South East	2006	Chinese_languages_Cantonese	M	2785
Perth - South East	2006	Chinese_languages_Mandarin	F	3706
Perth - South East	2006	Chinese_languages_Mandarin	M	3303
Perth - South East	2006	Chinese_languages_Other	F	655
Perth - South East	2006	Chinese_languages_Other	M	545
Perth - South East	2006	Croatian	F	260
Perth - South East	2006	Croatian	M	255
Perth - South East	2006	Dutch	F	840
Perth - South East	2006	Dutch	M	652
Perth - South East	2006	English	F	152678
Perth - South East	2006	English	M	149510
Perth - South East	2006	Filipino	F	312
Perth - South East	2006	Filipino	M	160
Perth - South East	2006	French	F	517
Perth - South East	2006	French	M	527
Perth - South East	2006	German	F	741
Perth - South East	2006	German	M	662
Perth - South East	2006	Greek	F	249
Perth - South East	2006	Greek	M	243
Perth - South East	2006	Hindi	F	251
Perth - South East	2006	Hindi	M	320
Perth - South East	2006	Indonesian	F	1501
Perth - South East	2006	Indonesian	M	1338
Perth - South East	2006	Italian	F	2766
Perth - South East	2006	Italian	M	2515
Perth - South East	2006	Japanese	F	455
Perth - South East	2006	Japanese	M	288
Perth - South East	2006	Korean	F	403
Perth - South East	2006	Korean	M	385
Perth - South East	2006	Macedonian	F	59
Perth - South East	2006	Macedonian	M	67
Perth - South East	2006	Persian_includes_Dari	F	349
Perth - South East	2006	Persian_includes_Dari	M	360
Perth - South East	2006	Polish	F	614
Perth - South East	2006	Polish	M	520
Perth - South East	2006	Punjabi	F	165
Perth - South East	2006	Punjabi	M	174
Perth - South East	2006	Russian	F	179
Perth - South East	2006	Russian	M	100
Perth - South East	2006	Samoan	F	46
Perth - South East	2006	Samoan	M	53
Perth - South East	2006	Serbian	F	218
Perth - South East	2006	Serbian	M	210
Perth - South East	2006	Sinhalese	F	345
Perth - South East	2006	Sinhalese	M	333
Perth - South East	2006	Spanish	F	642
Perth - South East	2006	Spanish	M	614
Perth - South East	2006	Tagalog	F	351
Perth - South East	2006	Tagalog	M	170
Perth - South East	2006	Tamil	F	359
Perth - South East	2006	Tamil	M	369
Perth - South East	2006	Thai	F	523
Perth - South East	2006	Thai	M	266
Perth - South East	2006	Turkish	F	314
Perth - South East	2006	Turkish	M	349
Perth - South East	2006	Urdu	F	164
Perth - South East	2006	Urdu	M	189
Perth - South East	2006	Vietnamese	F	572
Perth - South East	2006	Vietnamese	M	535
Perth - South East	2011		F	11201
Perth - South East	2011		M	14520
Perth - South East	2011	(Other)	F	9714
Perth - South East	2011	(Other)	M	9935
Perth - South East	2011	Afrikaans	F	740
Perth - South East	2011	Afrikaans	M	779
Perth - South East	2011	Arabic	F	1927
Perth - South East	2011	Arabic	M	2188
Perth - South East	2011	Australian_Indigenous_Languages	F	130
Perth - South East	2011	Australian_Indigenous_Languages	M	127
Perth - South East	2011	Chinese_languages_Bengali	F	433
Perth - South East	2011	Chinese_languages_Bengali	M	467
Perth - South East	2011	Chinese_languages_Cantonese	F	3513
Perth - South East	2011	Chinese_languages_Cantonese	M	3220
Perth - South East	2011	Chinese_languages_Mandarin	F	6675
Perth - South East	2011	Chinese_languages_Mandarin	M	6024
Perth - South East	2011	Chinese_languages_Other	F	923
Perth - South East	2011	Chinese_languages_Other	M	907
Perth - South East	2011	Croatian	F	265
Perth - South East	2011	Croatian	M	240
Perth - South East	2011	Dutch	F	800
Perth - South East	2011	Dutch	M	596
Perth - South East	2011	English	F	161772
Perth - South East	2011	English	M	159922
Perth - South East	2011	Filipino	F	777
Perth - South East	2011	Filipino	M	619
Perth - South East	2011	French	F	848
Perth - South East	2011	French	M	869
Perth - South East	2011	German	F	750
Perth - South East	2011	German	M	706
Perth - South East	2011	Greek	F	270
Perth - South East	2011	Greek	M	270
Perth - South East	2011	Hindi	F	769
Perth - South East	2011	Hindi	M	1013
Perth - South East	2011	Indonesian	F	2176
Perth - South East	2011	Indonesian	M	1988
Perth - South East	2011	Italian	F	2593
Perth - South East	2011	Italian	M	2338
Perth - South East	2011	Japanese	F	581
Perth - South East	2011	Japanese	M	378
Perth - South East	2011	Korean	F	781
Perth - South East	2011	Korean	M	785
Perth - South East	2011	Macedonian	F	53
Perth - South East	2011	Macedonian	M	62
Perth - South East	2011	Persian_includes_Dari	F	640
Perth - South East	2011	Persian_includes_Dari	M	706
Perth - South East	2011	Polish	F	592
Perth - South East	2011	Polish	M	470
Perth - South East	2011	Punjabi	F	849
Perth - South East	2011	Punjabi	M	1389
Perth - South East	2011	Russian	F	281
Perth - South East	2011	Russian	M	174
Perth - South East	2011	Samoan	F	98
Perth - South East	2011	Samoan	M	111
Perth - South East	2011	Serbian	F	223
Perth - South East	2011	Serbian	M	234
Perth - South East	2011	Sinhalese	F	724
Perth - South East	2011	Sinhalese	M	801
Perth - South East	2011	Spanish	F	847
Perth - South East	2011	Spanish	M	802
Perth - South East	2011	Tagalog	F	1165
Perth - South East	2011	Tagalog	M	1027
Perth - South East	2011	Tamil	F	925
Perth - South East	2011	Tamil	M	1041
Perth - South East	2011	Thai	F	809
Perth - South East	2011	Thai	M	411
Perth - South East	2011	Turkish	F	417
Perth - South East	2011	Turkish	M	503
Perth - South East	2011	Urdu	F	411
Perth - South East	2011	Urdu	M	675
Perth - South East	2011	Vietnamese	F	896
Perth - South East	2011	Vietnamese	M	783
Perth - South East	2016		F	14482
Perth - South East	2016		M	16786
Perth - South East	2016	(Other)	F	15378
Perth - South East	2016	(Other)	M	15914
Perth - South East	2016	Afrikaans	F	970
Perth - South East	2016	Afrikaans	M	981
Perth - South East	2016	Arabic	F	2301
Perth - South East	2016	Arabic	M	2620
Perth - South East	2016	Australian_Indigenous_Languages	F	144
Perth - South East	2016	Australian_Indigenous_Languages	M	143
Perth - South East	2016	Chinese_languages_Bengali	F	832
Perth - South East	2016	Chinese_languages_Bengali	M	878
Perth - South East	2016	Chinese_languages_Cantonese	F	3818
Perth - South East	2016	Chinese_languages_Cantonese	M	3470
Perth - South East	2016	Chinese_languages_Mandarin	F	11199
Perth - South East	2016	Chinese_languages_Mandarin	M	10294
Perth - South East	2016	Chinese_languages_Other	F	957
Perth - South East	2016	Chinese_languages_Other	M	891
Perth - South East	2016	Croatian	F	240
Perth - South East	2016	Croatian	M	210
Perth - South East	2016	Dutch	F	687
Perth - South East	2016	Dutch	M	528
Perth - South East	2016	English	F	164239
Perth - South East	2016	English	M	164786
Perth - South East	2016	Filipino	F	1563
Perth - South East	2016	Filipino	M	1367
Perth - South East	2016	French	F	1038
Perth - South East	2016	French	M	1007
Perth - South East	2016	German	F	758
Perth - South East	2016	German	M	659
Perth - South East	2016	Greek	F	252
Perth - South East	2016	Greek	M	256
Perth - South East	2016	Hindi	F	1823
Perth - South East	2016	Hindi	M	2164
Perth - South East	2016	Indonesian	F	2788
Perth - South East	2016	Indonesian	M	2306
Perth - South East	2016	Italian	F	2401
Perth - South East	2016	Italian	M	2139
Perth - South East	2016	Japanese	F	734
Perth - South East	2016	Japanese	M	449
Perth - South East	2016	Korean	F	1516
Perth - South East	2016	Korean	M	1594
Perth - South East	2016	Macedonian	F	56
Perth - South East	2016	Macedonian	M	68
Perth - South East	2016	Persian_includes_Dari	F	925
Perth - South East	2016	Persian_includes_Dari	M	1068
Perth - South East	2016	Polish	F	583
Perth - South East	2016	Polish	M	455
Perth - South East	2016	Punjabi	F	2510
Perth - South East	2016	Punjabi	M	3228
Perth - South East	2016	Russian	F	405
Perth - South East	2016	Russian	M	245
Perth - South East	2016	Samoan	F	167
Perth - South East	2016	Samoan	M	201
Perth - South East	2016	Serbian	F	231
Perth - South East	2016	Serbian	M	227
Perth - South East	2016	Sinhalese	F	1301
Perth - South East	2016	Sinhalese	M	1308
Perth - South East	2016	Spanish	F	1048
Perth - South East	2016	Spanish	M	1037
Perth - South East	2016	Tagalog	F	2318
Perth - South East	2016	Tagalog	M	2015
Perth - South East	2016	Tamil	F	1771
Perth - South East	2016	Tamil	M	2032
Perth - South East	2016	Thai	F	1088
Perth - South East	2016	Thai	M	529
Perth - South East	2016	Turkish	F	470
Perth - South East	2016	Turkish	M	503
Perth - South East	2016	Urdu	F	1174
Perth - South East	2016	Urdu	M	1583
Perth - South East	2016	Vietnamese	F	1220
Perth - South East	2016	Vietnamese	M	1011
Perth - South West	2006		F	8511
Perth - South West	2006		M	10377
Perth - South West	2006	(Other)	F	3197
Perth - South West	2006	(Other)	M	3057
Perth - South West	2006	Afrikaans	F	206
Perth - South West	2006	Afrikaans	M	219
Perth - South West	2006	Arabic	F	235
Perth - South West	2006	Arabic	M	274
Perth - South West	2006	Australian_Indigenous_Languages	F	64
Perth - South West	2006	Australian_Indigenous_Languages	M	59
Perth - South West	2006	Chinese_languages_Bengali	F	36
Perth - South West	2006	Chinese_languages_Bengali	M	36
Perth - South West	2006	Chinese_languages_Cantonese	F	1527
Perth - South West	2006	Chinese_languages_Cantonese	M	1247
Perth - South West	2006	Chinese_languages_Mandarin	F	1870
Perth - South West	2006	Chinese_languages_Mandarin	M	1731
Perth - South West	2006	Chinese_languages_Other	F	261
Perth - South West	2006	Chinese_languages_Other	M	231
Perth - South West	2006	Croatian	F	1236
Perth - South West	2006	Croatian	M	1164
Perth - South West	2006	Dutch	F	400
Perth - South West	2006	Dutch	M	324
Perth - South West	2006	English	F	128597
Perth - South West	2006	English	M	123423
Perth - South West	2006	Filipino	F	163
Perth - South West	2006	Filipino	M	142
Perth - South West	2006	French	F	369
Perth - South West	2006	French	M	341
Perth - South West	2006	German	F	638
Perth - South West	2006	German	M	518
Perth - South West	2006	Greek	F	197
Perth - South West	2006	Greek	M	175
Perth - South West	2006	Hindi	F	156
Perth - South West	2006	Hindi	M	173
Perth - South West	2006	Indonesian	F	966
Perth - South West	2006	Indonesian	M	831
Perth - South West	2006	Italian	F	3376
Perth - South West	2006	Italian	M	3191
Perth - South West	2006	Japanese	F	306
Perth - South West	2006	Japanese	M	212
Perth - South West	2006	Korean	F	255
Perth - South West	2006	Korean	M	210
Perth - South West	2006	Macedonian	F	70
Perth - South West	2006	Macedonian	M	69
Perth - South West	2006	Persian_includes_Dari	F	187
Perth - South West	2006	Persian_includes_Dari	M	183
Perth - South West	2006	Polish	F	395
Perth - South West	2006	Polish	M	322
Perth - South West	2006	Punjabi	F	105
Perth - South West	2006	Punjabi	M	111
Perth - South West	2006	Russian	F	114
Perth - South West	2006	Russian	M	71
Perth - South West	2006	Samoan	F	13
Perth - South West	2006	Samoan	M	22
Perth - South West	2006	Serbian	F	603
Perth - South West	2006	Serbian	M	673
Perth - South West	2006	Sinhalese	F	137
Perth - South West	2006	Sinhalese	M	127
Perth - South West	2006	Spanish	F	744
Perth - South West	2006	Spanish	M	703
Perth - South West	2006	Tagalog	F	185
Perth - South West	2006	Tagalog	M	147
Perth - South West	2006	Tamil	F	215
Perth - South West	2006	Tamil	M	172
Perth - South West	2006	Thai	F	288
Perth - South West	2006	Thai	M	139
Perth - South West	2006	Turkish	F	43
Perth - South West	2006	Turkish	M	40
Perth - South West	2006	Urdu	F	26
Perth - South West	2006	Urdu	M	40
Perth - South West	2006	Vietnamese	F	178
Perth - South West	2006	Vietnamese	M	170
Perth - South West	2011		F	7653
Perth - South West	2011		M	9883
Perth - South West	2011	(Other)	F	4611
Perth - South West	2011	(Other)	M	4195
Perth - South West	2011	Afrikaans	F	766
Perth - South West	2011	Afrikaans	M	747
Perth - South West	2011	Arabic	F	394
Perth - South West	2011	Arabic	M	475
Perth - South West	2011	Australian_Indigenous_Languages	F	50
Perth - South West	2011	Australian_Indigenous_Languages	M	43
Perth - South West	2011	Chinese_languages_Bengali	F	101
Perth - South West	2011	Chinese_languages_Bengali	M	108
Perth - South West	2011	Chinese_languages_Cantonese	F	1636
Perth - South West	2011	Chinese_languages_Cantonese	M	1314
Perth - South West	2011	Chinese_languages_Mandarin	F	2701
Perth - South West	2011	Chinese_languages_Mandarin	M	2345
Perth - South West	2011	Chinese_languages_Other	F	356
Perth - South West	2011	Chinese_languages_Other	M	315
Perth - South West	2011	Croatian	F	1247
Perth - South West	2011	Croatian	M	1149
Perth - South West	2011	Dutch	F	495
Perth - South West	2011	Dutch	M	415
Perth - South West	2011	English	F	145860
Perth - South West	2011	English	M	141453
Perth - South West	2011	Filipino	F	492
Perth - South West	2011	Filipino	M	464
Perth - South West	2011	French	F	586
Perth - South West	2011	French	M	553
Perth - South West	2011	German	F	819
Perth - South West	2011	German	M	666
Perth - South West	2011	Greek	F	201
Perth - South West	2011	Greek	M	189
Perth - South West	2011	Hindi	F	288
Perth - South West	2011	Hindi	M	336
Perth - South West	2011	Indonesian	F	1165
Perth - South West	2011	Indonesian	M	975
Perth - South West	2011	Italian	F	3293
Perth - South West	2011	Italian	M	3050
Perth - South West	2011	Japanese	F	440
Perth - South West	2011	Japanese	M	315
Perth - South West	2011	Korean	F	391
Perth - South West	2011	Korean	M	376
Perth - South West	2011	Macedonian	F	78
Perth - South West	2011	Macedonian	M	75
Perth - South West	2011	Persian_includes_Dari	F	317
Perth - South West	2011	Persian_includes_Dari	M	334
Perth - South West	2011	Polish	F	425
Perth - South West	2011	Polish	M	337
Perth - South West	2011	Punjabi	F	179
Perth - South West	2011	Punjabi	M	247
Perth - South West	2011	Russian	F	224
Perth - South West	2011	Russian	M	118
Perth - South West	2011	Samoan	F	45
Perth - South West	2011	Samoan	M	65
Perth - South West	2011	Serbian	F	694
Perth - South West	2011	Serbian	M	759
Perth - South West	2011	Sinhalese	F	225
Perth - South West	2011	Sinhalese	M	218
Perth - South West	2011	Spanish	F	997
Perth - South West	2011	Spanish	M	923
Perth - South West	2011	Tagalog	F	714
Perth - South West	2011	Tagalog	M	727
Perth - South West	2011	Tamil	F	281
Perth - South West	2011	Tamil	M	304
Perth - South West	2011	Thai	F	507
Perth - South West	2011	Thai	M	196
Perth - South West	2011	Turkish	F	52
Perth - South West	2011	Turkish	M	58
Perth - South West	2011	Urdu	F	58
Perth - South West	2011	Urdu	M	79
Perth - South West	2011	Vietnamese	F	320
Perth - South West	2011	Vietnamese	M	294
Perth - South West	2016		F	12462
Perth - South West	2016		M	14190
Perth - South West	2016	(Other)	F	6633
Perth - South West	2016	(Other)	M	6178
Perth - South West	2016	Afrikaans	F	993
Perth - South West	2016	Afrikaans	M	1020
Perth - South West	2016	Arabic	F	550
Perth - South West	2016	Arabic	M	613
Perth - South West	2016	Australian_Indigenous_Languages	F	55
Perth - South West	2016	Australian_Indigenous_Languages	M	53
Perth - South West	2016	Chinese_languages_Bengali	F	227
Perth - South West	2016	Chinese_languages_Bengali	M	221
Perth - South West	2016	Chinese_languages_Cantonese	F	1762
Perth - South West	2016	Chinese_languages_Cantonese	M	1464
Perth - South West	2016	Chinese_languages_Mandarin	F	4343
Perth - South West	2016	Chinese_languages_Mandarin	M	3668
Perth - South West	2016	Chinese_languages_Other	F	370
Perth - South West	2016	Chinese_languages_Other	M	342
Perth - South West	2016	Croatian	F	1144
Perth - South West	2016	Croatian	M	1053
Perth - South West	2016	Dutch	F	495
Perth - South West	2016	Dutch	M	360
Perth - South West	2016	English	F	158488
Perth - South West	2016	English	M	154175
Perth - South West	2016	Filipino	F	1012
Perth - South West	2016	Filipino	M	917
Perth - South West	2016	French	F	794
Perth - South West	2016	French	M	753
Perth - South West	2016	German	F	922
Perth - South West	2016	German	M	737
Perth - South West	2016	Greek	F	209
Perth - South West	2016	Greek	M	205
Perth - South West	2016	Hindi	F	609
Perth - South West	2016	Hindi	M	656
Perth - South West	2016	Indonesian	F	1331
Perth - South West	2016	Indonesian	M	1043
Perth - South West	2016	Italian	F	3152
Perth - South West	2016	Italian	M	2838
Perth - South West	2016	Japanese	F	583
Perth - South West	2016	Japanese	M	420
Perth - South West	2016	Korean	F	630
Perth - South West	2016	Korean	M	645
Perth - South West	2016	Macedonian	F	88
Perth - South West	2016	Macedonian	M	73
Perth - South West	2016	Persian_includes_Dari	F	538
Perth - South West	2016	Persian_includes_Dari	M	536
Perth - South West	2016	Polish	F	434
Perth - South West	2016	Polish	M	339
Perth - South West	2016	Punjabi	F	585
Perth - South West	2016	Punjabi	M	731
Perth - South West	2016	Russian	F	392
Perth - South West	2016	Russian	M	224
Perth - South West	2016	Samoan	F	76
Perth - South West	2016	Samoan	M	94
Perth - South West	2016	Serbian	F	719
Perth - South West	2016	Serbian	M	714
Perth - South West	2016	Sinhalese	F	344
Perth - South West	2016	Sinhalese	M	344
Perth - South West	2016	Spanish	F	1243
Perth - South West	2016	Spanish	M	1120
Perth - South West	2016	Tagalog	F	1602
Perth - South West	2016	Tagalog	M	1509
Perth - South West	2016	Tamil	F	432
Perth - South West	2016	Tamil	M	425
Perth - South West	2016	Thai	F	719
Perth - South West	2016	Thai	M	260
Perth - South West	2016	Turkish	F	79
Perth - South West	2016	Turkish	M	74
Perth - South West	2016	Urdu	F	172
Perth - South West	2016	Urdu	M	218
Perth - South West	2016	Vietnamese	F	535
Perth - South West	2016	Vietnamese	M	388
Western Australia - Wheat Belt	2006		F	2980
Western Australia - Wheat Belt	2006		M	3674
Western Australia - Wheat Belt	2006	(Other)	F	489
Western Australia - Wheat Belt	2006	(Other)	M	553
Western Australia - Wheat Belt	2006	Afrikaans	F	128
Western Australia - Wheat Belt	2006	Afrikaans	M	136
Western Australia - Wheat Belt	2006	Arabic	F	0
Western Australia - Wheat Belt	2006	Arabic	M	11
Western Australia - Wheat Belt	2006	Australian_Indigenous_Languages	F	40
Western Australia - Wheat Belt	2006	Australian_Indigenous_Languages	M	38
Western Australia - Wheat Belt	2006	Chinese_languages_Bengali	F	14
Western Australia - Wheat Belt	2006	Chinese_languages_Bengali	M	10
Western Australia - Wheat Belt	2006	Chinese_languages_Cantonese	F	27
Western Australia - Wheat Belt	2006	Chinese_languages_Cantonese	M	27
Western Australia - Wheat Belt	2006	Chinese_languages_Mandarin	F	63
Western Australia - Wheat Belt	2006	Chinese_languages_Mandarin	M	66
Western Australia - Wheat Belt	2006	Chinese_languages_Other	F	4
Western Australia - Wheat Belt	2006	Chinese_languages_Other	M	0
Western Australia - Wheat Belt	2006	Croatian	F	13
Western Australia - Wheat Belt	2006	Croatian	M	18
Western Australia - Wheat Belt	2006	Dutch	F	169
Western Australia - Wheat Belt	2006	Dutch	M	124
Western Australia - Wheat Belt	2006	English	F	55560
Western Australia - Wheat Belt	2006	English	M	56676
Western Australia - Wheat Belt	2006	Filipino	F	52
Western Australia - Wheat Belt	2006	Filipino	M	51
Western Australia - Wheat Belt	2006	French	F	50
Western Australia - Wheat Belt	2006	French	M	38
Western Australia - Wheat Belt	2006	German	F	217
Western Australia - Wheat Belt	2006	German	M	175
Western Australia - Wheat Belt	2006	Greek	F	18
Western Australia - Wheat Belt	2006	Greek	M	20
Western Australia - Wheat Belt	2006	Hindi	F	5
Western Australia - Wheat Belt	2006	Hindi	M	3
Western Australia - Wheat Belt	2006	Indonesian	F	44
Western Australia - Wheat Belt	2006	Indonesian	M	33
Western Australia - Wheat Belt	2006	Italian	F	298
Western Australia - Wheat Belt	2006	Italian	M	326
Western Australia - Wheat Belt	2006	Japanese	F	21
Western Australia - Wheat Belt	2006	Japanese	M	19
Western Australia - Wheat Belt	2006	Korean	F	13
Western Australia - Wheat Belt	2006	Korean	M	6
Western Australia - Wheat Belt	2006	Macedonian	F	10
Western Australia - Wheat Belt	2006	Macedonian	M	3
Western Australia - Wheat Belt	2006	Persian_includes_Dari	F	13
Western Australia - Wheat Belt	2006	Persian_includes_Dari	M	13
Western Australia - Wheat Belt	2006	Polish	F	130
Western Australia - Wheat Belt	2006	Polish	M	90
Western Australia - Wheat Belt	2006	Punjabi	F	0
Western Australia - Wheat Belt	2006	Punjabi	M	0
Western Australia - Wheat Belt	2006	Russian	F	28
Western Australia - Wheat Belt	2006	Russian	M	12
Western Australia - Wheat Belt	2006	Samoan	F	0
Western Australia - Wheat Belt	2006	Samoan	M	0
Western Australia - Wheat Belt	2006	Serbian	F	17
Western Australia - Wheat Belt	2006	Serbian	M	12
Western Australia - Wheat Belt	2006	Sinhalese	F	5
Western Australia - Wheat Belt	2006	Sinhalese	M	6
Western Australia - Wheat Belt	2006	Spanish	F	27
Western Australia - Wheat Belt	2006	Spanish	M	28
Western Australia - Wheat Belt	2006	Tagalog	F	38
Western Australia - Wheat Belt	2006	Tagalog	M	105
Western Australia - Wheat Belt	2006	Tamil	F	4
Western Australia - Wheat Belt	2006	Tamil	M	3
Western Australia - Wheat Belt	2006	Thai	F	38
Western Australia - Wheat Belt	2006	Thai	M	19
Western Australia - Wheat Belt	2006	Turkish	F	0
Western Australia - Wheat Belt	2006	Turkish	M	0
Western Australia - Wheat Belt	2006	Urdu	F	3
Western Australia - Wheat Belt	2006	Urdu	M	0
Western Australia - Wheat Belt	2006	Vietnamese	F	18
Western Australia - Wheat Belt	2006	Vietnamese	M	32
Western Australia - Wheat Belt	2011		F	2663
Western Australia - Wheat Belt	2011		M	4108
Western Australia - Wheat Belt	2011	(Other)	F	752
Western Australia - Wheat Belt	2011	(Other)	M	730
Western Australia - Wheat Belt	2011	Afrikaans	F	243
Western Australia - Wheat Belt	2011	Afrikaans	M	246
Western Australia - Wheat Belt	2011	Arabic	F	14
Western Australia - Wheat Belt	2011	Arabic	M	28
Western Australia - Wheat Belt	2011	Australian_Indigenous_Languages	F	60
Western Australia - Wheat Belt	2011	Australian_Indigenous_Languages	M	62
Western Australia - Wheat Belt	2011	Chinese_languages_Bengali	F	9
Western Australia - Wheat Belt	2011	Chinese_languages_Bengali	M	5
Western Australia - Wheat Belt	2011	Chinese_languages_Cantonese	F	42
Western Australia - Wheat Belt	2011	Chinese_languages_Cantonese	M	38
Western Australia - Wheat Belt	2011	Chinese_languages_Mandarin	F	134
Western Australia - Wheat Belt	2011	Chinese_languages_Mandarin	M	123
Western Australia - Wheat Belt	2011	Chinese_languages_Other	F	11
Western Australia - Wheat Belt	2011	Chinese_languages_Other	M	76
Western Australia - Wheat Belt	2011	Croatian	F	21
Western Australia - Wheat Belt	2011	Croatian	M	24
Western Australia - Wheat Belt	2011	Dutch	F	179
Western Australia - Wheat Belt	2011	Dutch	M	156
Western Australia - Wheat Belt	2011	English	F	57806
Western Australia - Wheat Belt	2011	English	M	58897
Western Australia - Wheat Belt	2011	Filipino	F	193
Western Australia - Wheat Belt	2011	Filipino	M	170
Western Australia - Wheat Belt	2011	French	F	80
Western Australia - Wheat Belt	2011	French	M	58
Western Australia - Wheat Belt	2011	German	F	252
Western Australia - Wheat Belt	2011	German	M	192
Western Australia - Wheat Belt	2011	Greek	F	26
Western Australia - Wheat Belt	2011	Greek	M	34
Western Australia - Wheat Belt	2011	Hindi	F	6
Western Australia - Wheat Belt	2011	Hindi	M	14
Western Australia - Wheat Belt	2011	Indonesian	F	59
