SA4_NAME16	Year	LanguageSpoken	persons
Brisbane - West	2016	Urdu	182
Brisbane - West	2016	Vietnamese	1698
Brisbane Inner City	2006		19722
Brisbane Inner City	2006	(Other)	3489
Brisbane Inner City	2006	Afrikaans	152
Brisbane Inner City	2006	Arabic	605
Brisbane Inner City	2006	Australian_Indigenous_Languages	93
Brisbane Inner City	2006	Chinese_languages_Bengali	117
Brisbane Inner City	2006	Chinese_languages_Cantonese	1937
Brisbane Inner City	2006	Chinese_languages_Mandarin	2653
Brisbane Inner City	2006	Chinese_languages_Other	236
Brisbane Inner City	2006	Croatian	160
Brisbane Inner City	2006	Dutch	345
Brisbane Inner City	2006	English	162294
Brisbane Inner City	2006	Filipino	238
Brisbane Inner City	2006	French	884
Brisbane Inner City	2006	German	870
Brisbane Inner City	2006	Greek	1728
Brisbane Inner City	2006	Hindi	435
Brisbane Inner City	2006	Indonesian	383
Brisbane Inner City	2006	Italian	2436
Brisbane Inner City	2006	Japanese	959
Brisbane Inner City	2006	Korean	1197
Brisbane Inner City	2006	Macedonian	64
Brisbane Inner City	2006	Persian_includes_Dari	221
Brisbane Inner City	2006	Polish	383
Brisbane Inner City	2006	Punjabi	76
Brisbane Inner City	2006	Russian	306
Brisbane Inner City	2006	Samoan	70
Brisbane Inner City	2006	Serbian	188
Brisbane Inner City	2006	Sinhalese	124
Brisbane Inner City	2006	Spanish	971
Brisbane Inner City	2006	Tagalog	294
Brisbane Inner City	2006	Tamil	158
Brisbane Inner City	2006	Thai	433
Brisbane Inner City	2006	Turkish	111
Brisbane Inner City	2006	Urdu	65
Brisbane Inner City	2006	Vietnamese	634
Brisbane Inner City	2011		14437
Brisbane Inner City	2011	(Other)	6115
Brisbane Inner City	2011	Afrikaans	352
Brisbane Inner City	2011	Arabic	1100
Brisbane Inner City	2011	Australian_Indigenous_Languages	62
Brisbane Inner City	2011	Chinese_languages_Bengali	217
Brisbane Inner City	2011	Chinese_languages_Cantonese	2083
Brisbane Inner City	2011	Chinese_languages_Mandarin	3808
Brisbane Inner City	2011	Chinese_languages_Other	447
Brisbane Inner City	2011	Croatian	157
Brisbane Inner City	2011	Dutch	379
Brisbane Inner City	2011	English	176126
Brisbane Inner City	2011	Filipino	355
Brisbane Inner City	2011	French	1238
Brisbane Inner City	2011	German	1141
Brisbane Inner City	2011	Greek	1781
Brisbane Inner City	2011	Hindi	978
Brisbane Inner City	2011	Indonesian	465
Brisbane Inner City	2011	Italian	2489
Brisbane Inner City	2011	Japanese	1084
Brisbane Inner City	2011	Korean	1734
Brisbane Inner City	2011	Macedonian	60
Brisbane Inner City	2011	Persian_includes_Dari	507
Brisbane Inner City	2011	Polish	393
Brisbane Inner City	2011	Punjabi	639
Brisbane Inner City	2011	Russian	442
Brisbane Inner City	2011	Samoan	91
Brisbane Inner City	2011	Serbian	229
Brisbane Inner City	2011	Sinhalese	273
Brisbane Inner City	2011	Spanish	2074
Brisbane Inner City	2011	Tagalog	597
Brisbane Inner City	2011	Tamil	301
Brisbane Inner City	2011	Thai	572
Brisbane Inner City	2011	Turkish	146
Brisbane Inner City	2011	Urdu	162
Brisbane Inner City	2011	Vietnamese	935
Brisbane Inner City	2016		19598
Brisbane Inner City	2016	(Other)	8571
Brisbane Inner City	2016	Afrikaans	427
Brisbane Inner City	2016	Arabic	1458
Brisbane Inner City	2016	Australian_Indigenous_Languages	68
Brisbane Inner City	2016	Chinese_languages_Bengali	366
Brisbane Inner City	2016	Chinese_languages_Cantonese	2609
Brisbane Inner City	2016	Chinese_languages_Mandarin	7023
Brisbane Inner City	2016	Chinese_languages_Other	553
Brisbane Inner City	2016	Croatian	174
Brisbane Inner City	2016	Dutch	423
Brisbane Inner City	2016	English	184859
Brisbane Inner City	2016	Filipino	424
Brisbane Inner City	2016	French	1610
Brisbane Inner City	2016	German	1230
Brisbane Inner City	2016	Greek	1529
Brisbane Inner City	2016	Hindi	1533
Brisbane Inner City	2016	Indonesian	501
Brisbane Inner City	2016	Italian	2447
Brisbane Inner City	2016	Japanese	1511
Brisbane Inner City	2016	Korean	2432
Brisbane Inner City	2016	Macedonian	88
Brisbane Inner City	2016	Persian_includes_Dari	956
Brisbane Inner City	2016	Polish	418
Brisbane Inner City	2016	Punjabi	889
Brisbane Inner City	2016	Russian	592
Brisbane Inner City	2016	Samoan	116
Brisbane Inner City	2016	Serbian	266
Brisbane Inner City	2016	Sinhalese	446
Brisbane Inner City	2016	Spanish	3518
Brisbane Inner City	2016	Tagalog	627
Brisbane Inner City	2016	Tamil	431
Brisbane Inner City	2016	Thai	865
Brisbane Inner City	2016	Turkish	167
Brisbane Inner City	2016	Urdu	317
Brisbane Inner City	2016	Vietnamese	1187
Cairns	2006		15951
Cairns	2006	(Other)	3972
Cairns	2006	Afrikaans	84
Cairns	2006	Arabic	117
Cairns	2006	Australian_Indigenous_Languages	1302
Cairns	2006	Chinese_languages_Bengali	16
Cairns	2006	Chinese_languages_Cantonese	435
Cairns	2006	Chinese_languages_Mandarin	283
Cairns	2006	Chinese_languages_Other	92
Cairns	2006	Croatian	235
Cairns	2006	Dutch	556
Cairns	2006	English	170191
Cairns	2006	Filipino	304
Cairns	2006	French	481
Cairns	2006	German	1329
Cairns	2006	Greek	367
Cairns	2006	Hindi	81
Cairns	2006	Indonesian	125
Cairns	2006	Italian	3106
Cairns	2006	Japanese	1670
Cairns	2006	Korean	233
Cairns	2006	Macedonian	15
Cairns	2006	Persian_includes_Dari	35
Cairns	2006	Polish	151
Cairns	2006	Punjabi	328
Cairns	2006	Russian	88
Cairns	2006	Samoan	168
Cairns	2006	Serbian	74
Cairns	2006	Sinhalese	51
Cairns	2006	Spanish	354
Cairns	2006	Tagalog	439
Cairns	2006	Tamil	44
Cairns	2006	Thai	249
Cairns	2006	Turkish	40
Cairns	2006	Urdu	36
Cairns	2006	Vietnamese	111
Cairns	2011		15153
Cairns	2011	(Other)	5977
Cairns	2011	Afrikaans	253
Cairns	2011	Arabic	127
Cairns	2011	Australian_Indigenous_Languages	1938
Cairns	2011	Chinese_languages_Bengali	15
Cairns	2011	Chinese_languages_Cantonese	508
Cairns	2011	Chinese_languages_Mandarin	490
Cairns	2011	Chinese_languages_Other	150
Cairns	2011	Croatian	205
Cairns	2011	Dutch	562
Cairns	2011	English	186663
Cairns	2011	Filipino	511
Cairns	2011	French	605
Cairns	2011	German	1530
Cairns	2011	Greek	307
Cairns	2011	Hindi	188
Cairns	2011	Indonesian	223
Cairns	2011	Italian	2921
Cairns	2011	Japanese	2143
Cairns	2011	Korean	543
Cairns	2011	Macedonian	8
Cairns	2011	Persian_includes_Dari	43
Cairns	2011	Polish	162
Cairns	2011	Punjabi	708
Cairns	2011	Russian	147
Cairns	2011	Samoan	237
Cairns	2011	Serbian	49
Cairns	2011	Sinhalese	93
Cairns	2011	Spanish	400
Cairns	2011	Tagalog	712
Cairns	2011	Tamil	79
Cairns	2011	Thai	382
Cairns	2011	Turkish	42
Cairns	2011	Urdu	52
Cairns	2011	Vietnamese	269
Cairns	2016		22154
Cairns	2016	(Other)	7579
Cairns	2016	Afrikaans	332
Cairns	2016	Arabic	154
Cairns	2016	Australian_Indigenous_Languages	1836
Cairns	2016	Chinese_languages_Bengali	56
Cairns	2016	Chinese_languages_Cantonese	585
Cairns	2016	Chinese_languages_Mandarin	1419
Cairns	2016	Chinese_languages_Other	111
Cairns	2016	Croatian	178
Cairns	2016	Dutch	540
Cairns	2016	English	190417
Cairns	2016	Filipino	561
Cairns	2016	French	735
Cairns	2016	German	1451
Cairns	2016	Greek	312
Cairns	2016	Hindi	300
Cairns	2016	Indonesian	244
Cairns	2016	Italian	2597
Cairns	2016	Japanese	2593
Cairns	2016	Korean	1086
Cairns	2016	Macedonian	11
Cairns	2016	Persian_includes_Dari	91
Cairns	2016	Polish	176
Cairns	2016	Punjabi	1546
Cairns	2016	Russian	160
Cairns	2016	Samoan	172
Cairns	2016	Serbian	75
Cairns	2016	Sinhalese	140
Cairns	2016	Spanish	507
Cairns	2016	Tagalog	962
Cairns	2016	Tamil	92
Cairns	2016	Thai	559
Cairns	2016	Turkish	46
Cairns	2016	Urdu	77
Cairns	2016	Vietnamese	331
Darling Downs - Maranoa	2006		5076
Darling Downs - Maranoa	2006	(Other)	503
Darling Downs - Maranoa	2006	Afrikaans	129
Darling Downs - Maranoa	2006	Arabic	32
Darling Downs - Maranoa	2006	Australian_Indigenous_Languages	34
Darling Downs - Maranoa	2006	Chinese_languages_Bengali	9
Darling Downs - Maranoa	2006	Chinese_languages_Cantonese	58
Darling Downs - Maranoa	2006	Chinese_languages_Mandarin	70
Darling Downs - Maranoa	2006	Chinese_languages_Other	0
Darling Downs - Maranoa	2006	Croatian	74
Darling Downs - Maranoa	2006	Dutch	102
Darling Downs - Maranoa	2006	English	107401
Darling Downs - Maranoa	2006	Filipino	59
Darling Downs - Maranoa	2006	French	63
Darling Downs - Maranoa	2006	German	223
Darling Downs - Maranoa	2006	Greek	41
Darling Downs - Maranoa	2006	Hindi	40
Darling Downs - Maranoa	2006	Indonesian	13
Darling Downs - Maranoa	2006	Italian	581
Darling Downs - Maranoa	2006	Japanese	59
Darling Downs - Maranoa	2006	Korean	12
Darling Downs - Maranoa	2006	Macedonian	10
Darling Downs - Maranoa	2006	Persian_includes_Dari	10
Darling Downs - Maranoa	2006	Polish	31
Darling Downs - Maranoa	2006	Punjabi	3
Darling Downs - Maranoa	2006	Russian	18
Darling Downs - Maranoa	2006	Samoan	10
Darling Downs - Maranoa	2006	Serbian	17
Darling Downs - Maranoa	2006	Sinhalese	16
Darling Downs - Maranoa	2006	Spanish	70
Darling Downs - Maranoa	2006	Tagalog	56
Darling Downs - Maranoa	2006	Tamil	3
Darling Downs - Maranoa	2006	Thai	13
Darling Downs - Maranoa	2006	Turkish	3
Darling Downs - Maranoa	2006	Urdu	21
Darling Downs - Maranoa	2006	Vietnamese	18
Darling Downs - Maranoa	2011		6913
Darling Downs - Maranoa	2011	(Other)	668
Darling Downs - Maranoa	2011	Afrikaans	307
Darling Downs - Maranoa	2011	Arabic	45
Darling Downs - Maranoa	2011	Australian_Indigenous_Languages	32
Darling Downs - Maranoa	2011	Chinese_languages_Bengali	9
Darling Downs - Maranoa	2011	Chinese_languages_Cantonese	75
Darling Downs - Maranoa	2011	Chinese_languages_Mandarin	170
Darling Downs - Maranoa	2011	Chinese_languages_Other	26
Darling Downs - Maranoa	2011	Croatian	51
Darling Downs - Maranoa	2011	Dutch	95
Darling Downs - Maranoa	2011	English	111864
Darling Downs - Maranoa	2011	Filipino	300
Darling Downs - Maranoa	2011	French	66
Darling Downs - Maranoa	2011	German	236
Darling Downs - Maranoa	2011	Greek	37
Darling Downs - Maranoa	2011	Hindi	71
Darling Downs - Maranoa	2011	Indonesian	19
Darling Downs - Maranoa	2011	Italian	545
Darling Downs - Maranoa	2011	Japanese	38
Darling Downs - Maranoa	2011	Korean	50
Darling Downs - Maranoa	2011	Macedonian	9
Darling Downs - Maranoa	2011	Persian_includes_Dari	5
Darling Downs - Maranoa	2011	Polish	29
Darling Downs - Maranoa	2011	Punjabi	3
Darling Downs - Maranoa	2011	Russian	27
Darling Downs - Maranoa	2011	Samoan	19
Darling Downs - Maranoa	2011	Serbian	23
Darling Downs - Maranoa	2011	Sinhalese	16
Darling Downs - Maranoa	2011	Spanish	102
Darling Downs - Maranoa	2011	Tagalog	304
Darling Downs - Maranoa	2011	Tamil	19
Darling Downs - Maranoa	2011	Thai	45
Darling Downs - Maranoa	2011	Turkish	12
Darling Downs - Maranoa	2011	Urdu	6
Darling Downs - Maranoa	2011	Vietnamese	24
Darling Downs - Maranoa	2016		10678
Darling Downs - Maranoa	2016	(Other)	1046
Darling Downs - Maranoa	2016	Afrikaans	298
Darling Downs - Maranoa	2016	Arabic	38
Darling Downs - Maranoa	2016	Australian_Indigenous_Languages	41
Darling Downs - Maranoa	2016	Chinese_languages_Bengali	15
Darling Downs - Maranoa	2016	Chinese_languages_Cantonese	78
Darling Downs - Maranoa	2016	Chinese_languages_Mandarin	303
Darling Downs - Maranoa	2016	Chinese_languages_Other	15
Darling Downs - Maranoa	2016	Croatian	46
Darling Downs - Maranoa	2016	Dutch	91
Darling Downs - Maranoa	2016	English	110994
Darling Downs - Maranoa	2016	Filipino	437
Darling Downs - Maranoa	2016	French	77
Darling Downs - Maranoa	2016	German	227
Darling Downs - Maranoa	2016	Greek	33
Darling Downs - Maranoa	2016	Hindi	99
Darling Downs - Maranoa	2016	Indonesian	16
Darling Downs - Maranoa	2016	Italian	410
Darling Downs - Maranoa	2016	Japanese	40
Darling Downs - Maranoa	2016	Korean	111
Darling Downs - Maranoa	2016	Macedonian	4
Darling Downs - Maranoa	2016	Persian_includes_Dari	19
Darling Downs - Maranoa	2016	Polish	44
Darling Downs - Maranoa	2016	Punjabi	174
Darling Downs - Maranoa	2016	Russian	38
Darling Downs - Maranoa	2016	Samoan	15
Darling Downs - Maranoa	2016	Serbian	26
Darling Downs - Maranoa	2016	Sinhalese	41
Darling Downs - Maranoa	2016	Spanish	130
Darling Downs - Maranoa	2016	Tagalog	532
Darling Downs - Maranoa	2016	Tamil	28
Darling Downs - Maranoa	2016	Thai	53
Darling Downs - Maranoa	2016	Turkish	9
Darling Downs - Maranoa	2016	Urdu	20
Darling Downs - Maranoa	2016	Vietnamese	57
Central Queensland	2006		12043
Central Queensland	2006	(Other)	1338
Central Queensland	2006	Afrikaans	304
Central Queensland	2006	Arabic	31
Central Queensland	2006	Australian_Indigenous_Languages	115
Central Queensland	2006	Chinese_languages_Bengali	69
Central Queensland	2006	Chinese_languages_Cantonese	142
Central Queensland	2006	Chinese_languages_Mandarin	166
Central Queensland	2006	Chinese_languages_Other	36
Central Queensland	2006	Croatian	39
Central Queensland	2006	Dutch	138
Central Queensland	2006	English	177004
Central Queensland	2006	Filipino	200
Central Queensland	2006	French	135
Central Queensland	2006	German	378
Central Queensland	2006	Greek	132
Central Queensland	2006	Hindi	161
Central Queensland	2006	Indonesian	61
Central Queensland	2006	Italian	180
Central Queensland	2006	Japanese	121
Central Queensland	2006	Korean	34
Central Queensland	2006	Macedonian	11
Central Queensland	2006	Persian_includes_Dari	52
Central Queensland	2006	Polish	69
Central Queensland	2006	Punjabi	36
Central Queensland	2006	Russian	125
Central Queensland	2006	Samoan	23
Central Queensland	2006	Serbian	32
Central Queensland	2006	Sinhalese	41
Central Queensland	2006	Spanish	149
Central Queensland	2006	Tagalog	210
Central Queensland	2006	Tamil	48
Central Queensland	2006	Thai	112
Central Queensland	2006	Turkish	5
Central Queensland	2006	Urdu	17
Central Queensland	2006	Vietnamese	140
Central Queensland	2011		14507
Central Queensland	2011	(Other)	2428
Central Queensland	2011	Afrikaans	732
Central Queensland	2011	Arabic	97
Central Queensland	2011	Australian_Indigenous_Languages	111
Central Queensland	2011	Chinese_languages_Bengali	173
Central Queensland	2011	Chinese_languages_Cantonese	156
Central Queensland	2011	Chinese_languages_Mandarin	300
Central Queensland	2011	Chinese_languages_Other	45
Central Queensland	2011	Croatian	48
Central Queensland	2011	Dutch	152
Central Queensland	2011	English	188337
Central Queensland	2011	Filipino	394
Central Queensland	2011	French	169
Central Queensland	2011	German	397
Central Queensland	2011	Greek	138
Central Queensland	2011	Hindi	269
Central Queensland	2011	Indonesian	79
Central Queensland	2011	Italian	193
Central Queensland	2011	Japanese	141
Central Queensland	2011	Korean	146
Central Queensland	2011	Macedonian	18
Central Queensland	2011	Persian_includes_Dari	80
Central Queensland	2011	Polish	59
Central Queensland	2011	Punjabi	69
Central Queensland	2011	Russian	136
Central Queensland	2011	Samoan	35
Central Queensland	2011	Serbian	39
Central Queensland	2011	Sinhalese	139
Central Queensland	2011	Spanish	232
Central Queensland	2011	Tagalog	583
Central Queensland	2011	Tamil	153
Central Queensland	2011	Thai	187
Central Queensland	2011	Turkish	23
Central Queensland	2011	Urdu	67
Central Queensland	2011	Vietnamese	515
Central Queensland	2016		18145
Central Queensland	2016	(Other)	3145
Central Queensland	2016	Afrikaans	850
Central Queensland	2016	Arabic	149
Central Queensland	2016	Australian_Indigenous_Languages	245
Central Queensland	2016	Chinese_languages_Bengali	199
Central Queensland	2016	Chinese_languages_Cantonese	194
Central Queensland	2016	Chinese_languages_Mandarin	558
Central Queensland	2016	Chinese_languages_Other	42
Central Queensland	2016	Croatian	45
Central Queensland	2016	Dutch	136
Central Queensland	2016	English	191286
Central Queensland	2016	Filipino	726
Central Queensland	2016	French	168
Central Queensland	2016	German	370
Central Queensland	2016	Greek	108
Central Queensland	2016	Hindi	323
Central Queensland	2016	Indonesian	116
Central Queensland	2016	Italian	195
Central Queensland	2016	Japanese	137
Central Queensland	2016	Korean	170
Central Queensland	2016	Macedonian	11
Central Queensland	2016	Persian_includes_Dari	82
Central Queensland	2016	Polish	73
Central Queensland	2016	Punjabi	348
Central Queensland	2016	Russian	125
Central Queensland	2016	Samoan	66
Central Queensland	2016	Serbian	31
Central Queensland	2016	Sinhalese	177
Central Queensland	2016	Spanish	271
Central Queensland	2016	Tagalog	1036
Central Queensland	2016	Tamil	386
Central Queensland	2016	Thai	260
Central Queensland	2016	Turkish	19
Central Queensland	2016	Urdu	108
Central Queensland	2016	Vietnamese	607
Gold Coast	2006		33551
Gold Coast	2006	(Other)	6863
Gold Coast	2006	Afrikaans	641
Gold Coast	2006	Arabic	997
Gold Coast	2006	Australian_Indigenous_Languages	73
Gold Coast	2006	Chinese_languages_Bengali	119
Gold Coast	2006	Chinese_languages_Cantonese	2292
Gold Coast	2006	Chinese_languages_Mandarin	2789
Gold Coast	2006	Chinese_languages_Other	300
Gold Coast	2006	Croatian	1065
Gold Coast	2006	Dutch	1100
Gold Coast	2006	English	374518
Gold Coast	2006	Filipino	588
Gold Coast	2006	French	1482
Gold Coast	2006	German	2348
Gold Coast	2006	Greek	1328
Gold Coast	2006	Hindi	542
Gold Coast	2006	Indonesian	463
Gold Coast	2006	Italian	2403
Gold Coast	2006	Japanese	3832
Gold Coast	2006	Korean	1904
Gold Coast	2006	Macedonian	250
Gold Coast	2006	Persian_includes_Dari	266
Gold Coast	2006	Polish	888
Gold Coast	2006	Punjabi	108
Gold Coast	2006	Russian	569
Gold Coast	2006	Samoan	151
Gold Coast	2006	Serbian	802
Gold Coast	2006	Sinhalese	94
Gold Coast	2006	Spanish	1510
Gold Coast	2006	Tagalog	816
Gold Coast	2006	Tamil	118
Gold Coast	2006	Thai	578
Gold Coast	2006	Turkish	437
Gold Coast	2006	Urdu	108
Gold Coast	2006	Vietnamese	283
Gold Coast	2011		31606
Gold Coast	2011	(Other)	9860
Gold Coast	2011	Afrikaans	1246
Gold Coast	2011	Arabic	1556
Gold Coast	2011	Australian_Indigenous_Languages	36
Gold Coast	2011	Chinese_languages_Bengali	216
Gold Coast	2011	Chinese_languages_Cantonese	2454
Gold Coast	2011	Chinese_languages_Mandarin	4273
Gold Coast	2011	Chinese_languages_Other	580
Gold Coast	2011	Croatian	1156
Gold Coast	2011	Dutch	1064
Gold Coast	2011	English	424784
Gold Coast	2011	Filipino	787
Gold Coast	2011	French	1825
Gold Coast	2011	German	2436
Gold Coast	2011	Greek	1496
Gold Coast	2011	Hindi	979
Gold Coast	2011	Indonesian	577
Gold Coast	2011	Italian	2459
Gold Coast	2011	Japanese	4771
Gold Coast	2011	Korean	2786
Gold Coast	2011	Macedonian	284
Gold Coast	2011	Persian_includes_Dari	559
Gold Coast	2011	Polish	924
Gold Coast	2011	Punjabi	597
Gold Coast	2011	Russian	912
Gold Coast	2011	Samoan	402
Gold Coast	2011	Serbian	1029
Gold Coast	2011	Sinhalese	195
Gold Coast	2011	Spanish	2161
Gold Coast	2011	Tagalog	1189
Gold Coast	2011	Tamil	202
Gold Coast	2011	Thai	988
Gold Coast	2011	Turkish	492
Gold Coast	2011	Urdu	201
Gold Coast	2011	Vietnamese	536
Gold Coast	2016		41884
Gold Coast	2016	(Other)	13676
Gold Coast	2016	Afrikaans	1594
Gold Coast	2016	Arabic	1735
Gold Coast	2016	Australian_Indigenous_Languages	75
Gold Coast	2016	Chinese_languages_Bengali	385
Gold Coast	2016	Chinese_languages_Cantonese	2996
Gold Coast	2016	Chinese_languages_Mandarin	9300
Gold Coast	2016	Chinese_languages_Other	591
Gold Coast	2016	Croatian	1083
Gold Coast	2016	Dutch	990
Gold Coast	2016	English	459299
Gold Coast	2016	Filipino	1091
Gold Coast	2016	French	2205
