SA4_NAME16	Year	Age.min	persons
South Australia - South East	2006	43	2574
South Australia - South East	2006	44	2570
South Australia - South East	2006	45	2605
South Australia - South East	2006	46	2576
South Australia - South East	2006	47	2535
South Australia - South East	2006	48	2536
South Australia - South East	2006	49	2472
South Australia - South East	2006	50	2447
South Australia - South East	2006	51	2436
South Australia - South East	2006	52	2381
South Australia - South East	2006	53	2369
South Australia - South East	2006	54	2441
South Australia - South East	2006	55	2443
South Australia - South East	2006	56	2407
South Australia - South East	2006	57	2417
South Australia - South East	2006	58	2266
South Australia - South East	2006	59	2593
South Australia - South East	2006	60	2205
South Australia - South East	2006	61	2123
South Australia - South East	2006	62	2123
South Australia - South East	2006	63	1888
South Australia - South East	2006	64	1873
South Australia - South East	2006	65	1811
South Australia - South East	2006	66	1757
South Australia - South East	2006	67	1809
South Australia - South East	2006	68	1567
South Australia - South East	2006	69	1618
South Australia - South East	2006	70	1444
South Australia - South East	2006	71	1340
South Australia - South East	2006	72	1407
South Australia - South East	2006	73	1362
South Australia - South East	2006	74	1268
South Australia - South East	2006	75	1312
South Australia - South East	2006	76	1288
South Australia - South East	2006	77	1232
South Australia - South East	2006	78	1151
South Australia - South East	2006	79	1116
South Australia - South East	2011		9247
South Australia - South East	2011	0	1923
South Australia - South East	2011	1	2032
South Australia - South East	2011	2	2113
South Australia - South East	2011	3	2150
South Australia - South East	2011	4	2154
South Australia - South East	2011	5	2181
South Australia - South East	2011	6	2189
South Australia - South East	2011	7	2135
South Australia - South East	2011	8	2155
South Australia - South East	2011	9	2196
South Australia - South East	2011	10	2203
South Australia - South East	2011	11	2303
South Australia - South East	2011	12	2304
South Australia - South East	2011	13	2359
South Australia - South East	2011	14	2396
South Australia - South East	2011	15	2318
South Australia - South East	2011	16	2294
South Australia - South East	2011	17	2365
South Australia - South East	2011	18	2106
South Australia - South East	2011	19	1867
South Australia - South East	2011	20	1734
South Australia - South East	2011	21	1661
South Australia - South East	2011	22	1542
South Australia - South East	2011	23	1633
South Australia - South East	2011	24	1635
South Australia - South East	2011	25	1720
South Australia - South East	2011	26	1661
South Australia - South East	2011	27	1788
South Australia - South East	2011	28	1737
South Australia - South East	2011	29	1721
South Australia - South East	2011	30	1814
South Australia - South East	2011	31	1792
South Australia - South East	2011	32	1696
South Australia - South East	2011	33	1765
South Australia - South East	2011	34	1822
South Australia - South East	2011	35	1922
South Australia - South East	2011	36	1925
South Australia - South East	2011	37	1998
South Australia - South East	2011	38	2166
South Australia - South East	2011	39	2191
South Australia - South East	2011	40	2541
South Australia - South East	2011	41	2384
South Australia - South East	2011	42	2465
South Australia - South East	2011	43	2321
South Australia - South East	2011	44	2359
South Australia - South East	2011	45	2318
South Australia - South East	2011	46	2409
South Australia - South East	2011	47	2520
South Australia - South East	2011	48	2597
South Australia - South East	2011	49	2604
South Australia - South East	2011	50	2684
South Australia - South East	2011	51	2588
South Australia - South East	2011	52	2555
South Australia - South East	2011	53	2539
South Australia - South East	2011	54	2487
South Australia - South East	2011	55	2525
South Australia - South East	2011	56	2543
South Australia - South East	2011	57	2457
South Australia - South East	2011	58	2485
South Australia - South East	2011	59	2511
South Australia - South East	2011	60	2621
South Australia - South East	2011	61	2624
South Australia - South East	2011	62	2642
South Australia - South East	2011	63	2491
South Australia - South East	2011	64	2796
South Australia - South East	2011	65	2350
South Australia - South East	2011	66	2276
South Australia - South East	2011	67	2125
South Australia - South East	2011	68	1950
South Australia - South East	2011	69	1917
South Australia - South East	2011	70	1815
South Australia - South East	2011	71	1737
South Australia - South East	2011	72	1735
South Australia - South East	2011	73	1524
South Australia - South East	2011	74	1558
South Australia - South East	2011	75	1378
South Australia - South East	2011	76	1263
South Australia - South East	2011	77	1243
South Australia - South East	2011	78	1213
South Australia - South East	2011	79	1088
South Australia - South East	2016		10673
South Australia - South East	2016	0	1751
South Australia - South East	2016	1	1892
South Australia - South East	2016	2	1965
South Australia - South East	2016	3	2049
South Australia - South East	2016	4	2009
South Australia - South East	2016	5	2077
South Australia - South East	2016	6	2159
South Australia - South East	2016	7	2254
South Australia - South East	2016	8	2189
South Australia - South East	2016	9	2257
South Australia - South East	2016	10	2215
South Australia - South East	2016	11	2285
South Australia - South East	2016	12	2112
South Australia - South East	2016	13	2179
South Australia - South East	2016	14	2184
South Australia - South East	2016	15	2146
South Australia - South East	2016	16	2189
South Australia - South East	2016	17	2208
South Australia - South East	2016	18	2005
South Australia - South East	2016	19	1775
South Australia - South East	2016	20	1670
South Australia - South East	2016	21	1700
South Australia - South East	2016	22	1708
South Australia - South East	2016	23	1807
South Australia - South East	2016	24	1847
South Australia - South East	2016	25	1809
South Australia - South East	2016	26	1839
South Australia - South East	2016	27	1733
South Australia - South East	2016	28	1751
South Australia - South East	2016	29	1785
South Australia - South East	2016	30	1861
South Australia - South East	2016	31	1845
South Australia - South East	2016	32	1914
South Australia - South East	2016	33	1831
South Australia - South East	2016	34	1829
South Australia - South East	2016	35	1897
South Australia - South East	2016	36	1869
South Australia - South East	2016	37	1855
South Australia - South East	2016	38	1872
South Australia - South East	2016	39	1869
South Australia - South East	2016	40	2049
South Australia - South East	2016	41	2051
South Australia - South East	2016	42	2089
South Australia - South East	2016	43	2241
South Australia - South East	2016	44	2338
South Australia - South East	2016	45	2623
South Australia - South East	2016	46	2457
South Australia - South East	2016	47	2427
South Australia - South East	2016	48	2395
South Australia - South East	2016	49	2364
South Australia - South East	2016	50	2411
South Australia - South East	2016	51	2548
South Australia - South East	2016	52	2582
South Australia - South East	2016	53	2673
South Australia - South East	2016	54	2680
South Australia - South East	2016	55	2821
South Australia - South East	2016	56	2708
South Australia - South East	2016	57	2701
South Australia - South East	2016	58	2718
South Australia - South East	2016	59	2606
South Australia - South East	2016	60	2779
South Australia - South East	2016	61	2697
South Australia - South East	2016	62	2687
South Australia - South East	2016	63	2769
South Australia - South East	2016	64	2720
South Australia - South East	2016	65	2834
South Australia - South East	2016	66	2783
South Australia - South East	2016	67	2795
South Australia - South East	2016	68	2705
South Australia - South East	2016	69	2989
South Australia - South East	2016	70	2421
South Australia - South East	2016	71	2326
South Australia - South East	2016	72	2197
South Australia - South East	2016	73	1923
South Australia - South East	2016	74	1948
South Australia - South East	2016	75	1792
South Australia - South East	2016	76	1631
South Australia - South East	2016	77	1600
South Australia - South East	2016	78	1384
South Australia - South East	2016	79	1416
Migratory - Offshore - Shipping (SA)	2006		6
Migratory - Offshore - Shipping (SA)	2006	0	0
Migratory - Offshore - Shipping (SA)	2006	1	0
Migratory - Offshore - Shipping (SA)	2006	2	0
Migratory - Offshore - Shipping (SA)	2006	3	0
Migratory - Offshore - Shipping (SA)	2006	4	0
Migratory - Offshore - Shipping (SA)	2006	5	0
Migratory - Offshore - Shipping (SA)	2006	6	0
Migratory - Offshore - Shipping (SA)	2006	7	0
Migratory - Offshore - Shipping (SA)	2006	8	0
Migratory - Offshore - Shipping (SA)	2006	9	0
Migratory - Offshore - Shipping (SA)	2006	10	0
Migratory - Offshore - Shipping (SA)	2006	11	0
Migratory - Offshore - Shipping (SA)	2006	12	0
Migratory - Offshore - Shipping (SA)	2006	13	0
Migratory - Offshore - Shipping (SA)	2006	14	0
Migratory - Offshore - Shipping (SA)	2006	15	0
Migratory - Offshore - Shipping (SA)	2006	16	0
Migratory - Offshore - Shipping (SA)	2006	17	0
Migratory - Offshore - Shipping (SA)	2006	18	0
Migratory - Offshore - Shipping (SA)	2006	19	0
Migratory - Offshore - Shipping (SA)	2006	20	0
Migratory - Offshore - Shipping (SA)	2006	21	0
Migratory - Offshore - Shipping (SA)	2006	22	0
Migratory - Offshore - Shipping (SA)	2006	23	0
Migratory - Offshore - Shipping (SA)	2006	24	0
Migratory - Offshore - Shipping (SA)	2006	25	0
Migratory - Offshore - Shipping (SA)	2006	26	0
Migratory - Offshore - Shipping (SA)	2006	27	0
Migratory - Offshore - Shipping (SA)	2006	28	0
Migratory - Offshore - Shipping (SA)	2006	29	0
Migratory - Offshore - Shipping (SA)	2006	30	0
Migratory - Offshore - Shipping (SA)	2006	31	0
Migratory - Offshore - Shipping (SA)	2006	32	0
Migratory - Offshore - Shipping (SA)	2006	33	0
Migratory - Offshore - Shipping (SA)	2006	34	0
Migratory - Offshore - Shipping (SA)	2006	35	0
Migratory - Offshore - Shipping (SA)	2006	36	0
Migratory - Offshore - Shipping (SA)	2006	37	0
Migratory - Offshore - Shipping (SA)	2006	38	0
Migratory - Offshore - Shipping (SA)	2006	39	0
Migratory - Offshore - Shipping (SA)	2006	40	0
Migratory - Offshore - Shipping (SA)	2006	41	0
Migratory - Offshore - Shipping (SA)	2006	42	0
Migratory - Offshore - Shipping (SA)	2006	43	0
Migratory - Offshore - Shipping (SA)	2006	44	0
Migratory - Offshore - Shipping (SA)	2006	45	0
Migratory - Offshore - Shipping (SA)	2006	46	0
Migratory - Offshore - Shipping (SA)	2006	47	0
Migratory - Offshore - Shipping (SA)	2006	48	0
Migratory - Offshore - Shipping (SA)	2006	49	0
Migratory - Offshore - Shipping (SA)	2006	50	0
Migratory - Offshore - Shipping (SA)	2006	51	0
Migratory - Offshore - Shipping (SA)	2006	52	0
Migratory - Offshore - Shipping (SA)	2006	53	0
Migratory - Offshore - Shipping (SA)	2006	54	0
Migratory - Offshore - Shipping (SA)	2006	55	0
Migratory - Offshore - Shipping (SA)	2006	56	0
Migratory - Offshore - Shipping (SA)	2006	57	0
Migratory - Offshore - Shipping (SA)	2006	58	0
Migratory - Offshore - Shipping (SA)	2006	59	0
Migratory - Offshore - Shipping (SA)	2006	60	0
Migratory - Offshore - Shipping (SA)	2006	61	0
Migratory - Offshore - Shipping (SA)	2006	62	0
Migratory - Offshore - Shipping (SA)	2006	63	0
Migratory - Offshore - Shipping (SA)	2006	64	0
Migratory - Offshore - Shipping (SA)	2006	65	0
Migratory - Offshore - Shipping (SA)	2006	66	0
Migratory - Offshore - Shipping (SA)	2006	67	0
Migratory - Offshore - Shipping (SA)	2006	68	0
Migratory - Offshore - Shipping (SA)	2006	69	0
Migratory - Offshore - Shipping (SA)	2006	70	0
Migratory - Offshore - Shipping (SA)	2006	71	0
Migratory - Offshore - Shipping (SA)	2006	72	0
Migratory - Offshore - Shipping (SA)	2006	73	0
Migratory - Offshore - Shipping (SA)	2006	74	0
Migratory - Offshore - Shipping (SA)	2006	75	0
Migratory - Offshore - Shipping (SA)	2006	76	0
Migratory - Offshore - Shipping (SA)	2006	77	0
Migratory - Offshore - Shipping (SA)	2006	78	0
Migratory - Offshore - Shipping (SA)	2006	79	0
Migratory - Offshore - Shipping (SA)	2011		5
Migratory - Offshore - Shipping (SA)	2011	0	0
Migratory - Offshore - Shipping (SA)	2011	1	0
Migratory - Offshore - Shipping (SA)	2011	2	0
Migratory - Offshore - Shipping (SA)	2011	3	0
Migratory - Offshore - Shipping (SA)	2011	4	0
Migratory - Offshore - Shipping (SA)	2011	5	0
Migratory - Offshore - Shipping (SA)	2011	6	0
Migratory - Offshore - Shipping (SA)	2011	7	0
Migratory - Offshore - Shipping (SA)	2011	8	0
Migratory - Offshore - Shipping (SA)	2011	9	0
Migratory - Offshore - Shipping (SA)	2011	10	0
Migratory - Offshore - Shipping (SA)	2011	11	0
Migratory - Offshore - Shipping (SA)	2011	12	0
Migratory - Offshore - Shipping (SA)	2011	13	0
Migratory - Offshore - Shipping (SA)	2011	14	0
Migratory - Offshore - Shipping (SA)	2011	15	0
Migratory - Offshore - Shipping (SA)	2011	16	0
Migratory - Offshore - Shipping (SA)	2011	17	0
Migratory - Offshore - Shipping (SA)	2011	18	0
Migratory - Offshore - Shipping (SA)	2011	19	0
Migratory - Offshore - Shipping (SA)	2011	20	0
Migratory - Offshore - Shipping (SA)	2011	21	0
Migratory - Offshore - Shipping (SA)	2011	22	0
Migratory - Offshore - Shipping (SA)	2011	23	0
Migratory - Offshore - Shipping (SA)	2011	24	0
Migratory - Offshore - Shipping (SA)	2011	25	0
Migratory - Offshore - Shipping (SA)	2011	26	0
Migratory - Offshore - Shipping (SA)	2011	27	0
Migratory - Offshore - Shipping (SA)	2011	28	0
Migratory - Offshore - Shipping (SA)	2011	29	0
Migratory - Offshore - Shipping (SA)	2011	30	0
Migratory - Offshore - Shipping (SA)	2011	31	0
Migratory - Offshore - Shipping (SA)	2011	32	0
Migratory - Offshore - Shipping (SA)	2011	33	0
Migratory - Offshore - Shipping (SA)	2011	34	0
Migratory - Offshore - Shipping (SA)	2011	35	0
Migratory - Offshore - Shipping (SA)	2011	36	0
Migratory - Offshore - Shipping (SA)	2011	37	0
Migratory - Offshore - Shipping (SA)	2011	38	0
Migratory - Offshore - Shipping (SA)	2011	39	0
Migratory - Offshore - Shipping (SA)	2011	40	0
Migratory - Offshore - Shipping (SA)	2011	41	0
Migratory - Offshore - Shipping (SA)	2011	42	0
Migratory - Offshore - Shipping (SA)	2011	43	0
Migratory - Offshore - Shipping (SA)	2011	44	0
Migratory - Offshore - Shipping (SA)	2011	45	0
Migratory - Offshore - Shipping (SA)	2011	46	0
Migratory - Offshore - Shipping (SA)	2011	47	0
Migratory - Offshore - Shipping (SA)	2011	48	0
Migratory - Offshore - Shipping (SA)	2011	49	0
Migratory - Offshore - Shipping (SA)	2011	50	0
Migratory - Offshore - Shipping (SA)	2011	51	0
Migratory - Offshore - Shipping (SA)	2011	52	0
Migratory - Offshore - Shipping (SA)	2011	53	0
Migratory - Offshore - Shipping (SA)	2011	54	0
Migratory - Offshore - Shipping (SA)	2011	55	0
Migratory - Offshore - Shipping (SA)	2011	56	0
Migratory - Offshore - Shipping (SA)	2011	57	0
Migratory - Offshore - Shipping (SA)	2011	58	0
Migratory - Offshore - Shipping (SA)	2011	59	0
Migratory - Offshore - Shipping (SA)	2011	60	0
Migratory - Offshore - Shipping (SA)	2011	61	0
Migratory - Offshore - Shipping (SA)	2011	62	0
Migratory - Offshore - Shipping (SA)	2011	63	0
Migratory - Offshore - Shipping (SA)	2011	64	0
Migratory - Offshore - Shipping (SA)	2011	65	0
Migratory - Offshore - Shipping (SA)	2011	66	0
Migratory - Offshore - Shipping (SA)	2011	67	0
Migratory - Offshore - Shipping (SA)	2011	68	0
Migratory - Offshore - Shipping (SA)	2011	69	0
Migratory - Offshore - Shipping (SA)	2011	70	0
Migratory - Offshore - Shipping (SA)	2011	71	0
Migratory - Offshore - Shipping (SA)	2011	72	0
Migratory - Offshore - Shipping (SA)	2011	73	0
Migratory - Offshore - Shipping (SA)	2011	74	0
Migratory - Offshore - Shipping (SA)	2011	75	0
Migratory - Offshore - Shipping (SA)	2011	76	0
Migratory - Offshore - Shipping (SA)	2011	77	0
Migratory - Offshore - Shipping (SA)	2011	78	0
Migratory - Offshore - Shipping (SA)	2011	79	0
Migratory - Offshore - Shipping (SA)	2016		0
Migratory - Offshore - Shipping (SA)	2016	0	0
Migratory - Offshore - Shipping (SA)	2016	1	0
Migratory - Offshore - Shipping (SA)	2016	2	0
Migratory - Offshore - Shipping (SA)	2016	3	0
Migratory - Offshore - Shipping (SA)	2016	4	0
Migratory - Offshore - Shipping (SA)	2016	5	0
Migratory - Offshore - Shipping (SA)	2016	6	0
Migratory - Offshore - Shipping (SA)	2016	7	0
Migratory - Offshore - Shipping (SA)	2016	8	0
Migratory - Offshore - Shipping (SA)	2016	9	0
Migratory - Offshore - Shipping (SA)	2016	10	0
Migratory - Offshore - Shipping (SA)	2016	11	0
Migratory - Offshore - Shipping (SA)	2016	12	0
Migratory - Offshore - Shipping (SA)	2016	13	0
Migratory - Offshore - Shipping (SA)	2016	14	0
Migratory - Offshore - Shipping (SA)	2016	15	0
Migratory - Offshore - Shipping (SA)	2016	16	0
Migratory - Offshore - Shipping (SA)	2016	17	0
Migratory - Offshore - Shipping (SA)	2016	18	0
Migratory - Offshore - Shipping (SA)	2016	19	0
Migratory - Offshore - Shipping (SA)	2016	20	0
Migratory - Offshore - Shipping (SA)	2016	21	0
Migratory - Offshore - Shipping (SA)	2016	22	0
Migratory - Offshore - Shipping (SA)	2016	23	0
Migratory - Offshore - Shipping (SA)	2016	24	0
Migratory - Offshore - Shipping (SA)	2016	25	0
Migratory - Offshore - Shipping (SA)	2016	26	0
Migratory - Offshore - Shipping (SA)	2016	27	0
Migratory - Offshore - Shipping (SA)	2016	28	0
Migratory - Offshore - Shipping (SA)	2016	29	0
Migratory - Offshore - Shipping (SA)	2016	30	0
Migratory - Offshore - Shipping (SA)	2016	31	0
Migratory - Offshore - Shipping (SA)	2016	32	0
Migratory - Offshore - Shipping (SA)	2016	33	0
Migratory - Offshore - Shipping (SA)	2016	34	0
Migratory - Offshore - Shipping (SA)	2016	35	0
Migratory - Offshore - Shipping (SA)	2016	36	0
Migratory - Offshore - Shipping (SA)	2016	37	0
Migratory - Offshore - Shipping (SA)	2016	38	0
Migratory - Offshore - Shipping (SA)	2016	39	0
Migratory - Offshore - Shipping (SA)	2016	40	0
Migratory - Offshore - Shipping (SA)	2016	41	0
Migratory - Offshore - Shipping (SA)	2016	42	0
Migratory - Offshore - Shipping (SA)	2016	43	0
Migratory - Offshore - Shipping (SA)	2016	44	0
Migratory - Offshore - Shipping (SA)	2016	45	0
Migratory - Offshore - Shipping (SA)	2016	46	0
Migratory - Offshore - Shipping (SA)	2016	47	0
Migratory - Offshore - Shipping (SA)	2016	48	0
Migratory - Offshore - Shipping (SA)	2016	49	0
Migratory - Offshore - Shipping (SA)	2016	50	0
Migratory - Offshore - Shipping (SA)	2016	51	0
Migratory - Offshore - Shipping (SA)	2016	52	0
Migratory - Offshore - Shipping (SA)	2016	53	0
Migratory - Offshore - Shipping (SA)	2016	54	0
Migratory - Offshore - Shipping (SA)	2016	55	0
Migratory - Offshore - Shipping (SA)	2016	56	3
Migratory - Offshore - Shipping (SA)	2016	57	0
Migratory - Offshore - Shipping (SA)	2016	58	0
Migratory - Offshore - Shipping (SA)	2016	59	0
Migratory - Offshore - Shipping (SA)	2016	60	0
Migratory - Offshore - Shipping (SA)	2016	61	0
Migratory - Offshore - Shipping (SA)	2016	62	0
Migratory - Offshore - Shipping (SA)	2016	63	0
Migratory - Offshore - Shipping (SA)	2016	64	0
Migratory - Offshore - Shipping (SA)	2016	65	0
Migratory - Offshore - Shipping (SA)	2016	66	0
Migratory - Offshore - Shipping (SA)	2016	67	0
Migratory - Offshore - Shipping (SA)	2016	68	0
Migratory - Offshore - Shipping (SA)	2016	69	0
Migratory - Offshore - Shipping (SA)	2016	70	0
Migratory - Offshore - Shipping (SA)	2016	71	0
Migratory - Offshore - Shipping (SA)	2016	72	0
Migratory - Offshore - Shipping (SA)	2016	73	0
Migratory - Offshore - Shipping (SA)	2016	74	0
Migratory - Offshore - Shipping (SA)	2016	75	0
Migratory - Offshore - Shipping (SA)	2016	76	0
Migratory - Offshore - Shipping (SA)	2016	77	0
Migratory - Offshore - Shipping (SA)	2016	78	0
Migratory - Offshore - Shipping (SA)	2016	79	0
No usual address (SA)	2006		40
No usual address (SA)	2006	0	28
No usual address (SA)	2006	1	25
No usual address (SA)	2006	2	34
No usual address (SA)	2006	3	11
No usual address (SA)	2006	4	27
No usual address (SA)	2006	5	18
No usual address (SA)	2006	6	11
No usual address (SA)	2006	7	15
No usual address (SA)	2006	8	10
No usual address (SA)	2006	9	10
No usual address (SA)	2006	10	17
No usual address (SA)	2006	11	17
No usual address (SA)	2006	12	15
No usual address (SA)	2006	13	11
No usual address (SA)	2006	14	15
No usual address (SA)	2006	15	18
No usual address (SA)	2006	16	20
No usual address (SA)	2006	17	27
No usual address (SA)	2006	18	43
No usual address (SA)	2006	19	56
No usual address (SA)	2006	20	65
No usual address (SA)	2006	21	61
No usual address (SA)	2006	22	53
No usual address (SA)	2006	23	68
No usual address (SA)	2006	24	59
No usual address (SA)	2006	25	54
No usual address (SA)	2006	26	59
No usual address (SA)	2006	27	61
No usual address (SA)	2006	28	41
No usual address (SA)	2006	29	52
No usual address (SA)	2006	30	73
No usual address (SA)	2006	31	42
No usual address (SA)	2006	32	42
No usual address (SA)	2006	33	47
No usual address (SA)	2006	34	48
No usual address (SA)	2006	35	44
No usual address (SA)	2006	36	37
No usual address (SA)	2006	37	42
No usual address (SA)	2006	38	41
No usual address (SA)	2006	39	42
No usual address (SA)	2006	40	57
No usual address (SA)	2006	41	44
No usual address (SA)	2006	42	44
No usual address (SA)	2006	43	36
No usual address (SA)	2006	44	45
No usual address (SA)	2006	45	33
No usual address (SA)	2006	46	21
No usual address (SA)	2006	47	24
No usual address (SA)	2006	48	32
No usual address (SA)	2006	49	31
No usual address (SA)	2006	50	37
No usual address (SA)	2006	51	31
No usual address (SA)	2006	52	30
No usual address (SA)	2006	53	46
No usual address (SA)	2006	54	58
No usual address (SA)	2006	55	32
No usual address (SA)	2006	56	34
No usual address (SA)	2006	57	41
No usual address (SA)	2006	58	33
No usual address (SA)	2006	59	38
No usual address (SA)	2006	60	46
No usual address (SA)	2006	61	40
No usual address (SA)	2006	62	32
No usual address (SA)	2006	63	36
No usual address (SA)	2006	64	32
No usual address (SA)	2006	65	18
No usual address (SA)	2006	66	25
No usual address (SA)	2006	67	24
No usual address (SA)	2006	68	23
No usual address (SA)	2006	69	22
No usual address (SA)	2006	70	10
No usual address (SA)	2006	71	20
No usual address (SA)	2006	72	9
No usual address (SA)	2006	73	7
No usual address (SA)	2006	74	3
No usual address (SA)	2006	75	12
No usual address (SA)	2006	76	4
No usual address (SA)	2006	77	3
No usual address (SA)	2006	78	0
No usual address (SA)	2006	79	6
No usual address (SA)	2011		132
No usual address (SA)	2011	0	31
No usual address (SA)	2011	1	35
No usual address (SA)	2011	2	30
No usual address (SA)	2011	3	19
No usual address (SA)	2011	4	14
No usual address (SA)	2011	5	27
No usual address (SA)	2011	6	22
No usual address (SA)	2011	7	18
No usual address (SA)	2011	8	22
No usual address (SA)	2011	9	21
No usual address (SA)	2011	10	10
No usual address (SA)	2011	11	15
No usual address (SA)	2011	12	12
No usual address (SA)	2011	13	12
No usual address (SA)	2011	14	13
No usual address (SA)	2011	15	12
No usual address (SA)	2011	16	29
No usual address (SA)	2011	17	18
No usual address (SA)	2011	18	32
No usual address (SA)	2011	19	57
No usual address (SA)	2011	20	49
No usual address (SA)	2011	21	55
No usual address (SA)	2011	22	68
No usual address (SA)	2011	23	61
No usual address (SA)	2011	24	57
No usual address (SA)	2011	25	57
No usual address (SA)	2011	26	59
No usual address (SA)	2011	27	58
No usual address (SA)	2011	28	67
No usual address (SA)	2011	29	55
No usual address (SA)	2011	30	60
No usual address (SA)	2011	31	52
No usual address (SA)	2011	32	55
No usual address (SA)	2011	33	56
No usual address (SA)	2011	34	56
No usual address (SA)	2011	35	48
No usual address (SA)	2011	36	40
No usual address (SA)	2011	37	48
No usual address (SA)	2011	38	45
No usual address (SA)	2011	39	72
No usual address (SA)	2011	40	57
No usual address (SA)	2011	41	57
No usual address (SA)	2011	42	39
No usual address (SA)	2011	43	31
No usual address (SA)	2011	44	38
No usual address (SA)	2011	45	50
No usual address (SA)	2011	46	44
No usual address (SA)	2011	47	40
No usual address (SA)	2011	48	30
No usual address (SA)	2011	49	44
No usual address (SA)	2011	50	55
No usual address (SA)	2011	51	42
No usual address (SA)	2011	52	61
No usual address (SA)	2011	53	38
No usual address (SA)	2011	54	49
No usual address (SA)	2011	55	53
No usual address (SA)	2011	56	46
No usual address (SA)	2011	57	43
No usual address (SA)	2011	58	43
No usual address (SA)	2011	59	34
No usual address (SA)	2011	60	39
No usual address (SA)	2011	61	54
No usual address (SA)	2011	62	43
No usual address (SA)	2011	63	44
No usual address (SA)	2011	64	29
No usual address (SA)	2011	65	35
No usual address (SA)	2011	66	35
No usual address (SA)	2011	67	28
No usual address (SA)	2011	68	15
No usual address (SA)	2011	69	16
No usual address (SA)	2011	70	26
No usual address (SA)	2011	71	20
No usual address (SA)	2011	72	21
No usual address (SA)	2011	73	12
No usual address (SA)	2011	74	14
No usual address (SA)	2011	75	10
No usual address (SA)	2011	76	10
No usual address (SA)	2011	77	7
No usual address (SA)	2011	78	10
No usual address (SA)	2011	79	8
No usual address (SA)	2016		25
No usual address (SA)	2016	0	16
No usual address (SA)	2016	1	18
No usual address (SA)	2016	2	22
No usual address (SA)	2016	3	17
No usual address (SA)	2016	4	15
No usual address (SA)	2016	5	13
No usual address (SA)	2016	6	14
No usual address (SA)	2016	7	14
No usual address (SA)	2016	8	15
No usual address (SA)	2016	9	20
No usual address (SA)	2016	10	16
No usual address (SA)	2016	11	11
No usual address (SA)	2016	12	18
No usual address (SA)	2016	13	8
No usual address (SA)	2016	14	11
No usual address (SA)	2016	15	23
No usual address (SA)	2016	16	36
No usual address (SA)	2016	17	38
No usual address (SA)	2016	18	34
No usual address (SA)	2016	19	49
No usual address (SA)	2016	20	43
No usual address (SA)	2016	21	50
No usual address (SA)	2016	22	55
No usual address (SA)	2016	23	49
No usual address (SA)	2016	24	69
No usual address (SA)	2016	25	56
No usual address (SA)	2016	26	76
No usual address (SA)	2016	27	54
No usual address (SA)	2016	28	55
No usual address (SA)	2016	29	61
No usual address (SA)	2016	30	60
No usual address (SA)	2016	31	40
No usual address (SA)	2016	32	50
No usual address (SA)	2016	33	49
No usual address (SA)	2016	34	54
No usual address (SA)	2016	35	55
No usual address (SA)	2016	36	38
No usual address (SA)	2016	37	44
No usual address (SA)	2016	38	45
No usual address (SA)	2016	39	32
No usual address (SA)	2016	40	34
No usual address (SA)	2016	41	47
No usual address (SA)	2016	42	45
No usual address (SA)	2016	43	38
No usual address (SA)	2016	44	40
No usual address (SA)	2016	45	59
No usual address (SA)	2016	46	57
No usual address (SA)	2016	47	24
No usual address (SA)	2016	48	52
No usual address (SA)	2016	49	47
No usual address (SA)	2016	50	64
No usual address (SA)	2016	51	41
No usual address (SA)	2016	52	55
No usual address (SA)	2016	53	33
No usual address (SA)	2016	54	44
No usual address (SA)	2016	55	38
No usual address (SA)	2016	56	60
No usual address (SA)	2016	57	38
No usual address (SA)	2016	58	31
No usual address (SA)	2016	59	37
No usual address (SA)	2016	60	41
No usual address (SA)	2016	61	46
No usual address (SA)	2016	62	38
No usual address (SA)	2016	63	41
No usual address (SA)	2016	64	37
No usual address (SA)	2016	65	56
No usual address (SA)	2016	66	34
No usual address (SA)	2016	67	27
No usual address (SA)	2016	68	23
No usual address (SA)	2016	69	36
No usual address (SA)	2016	70	21
No usual address (SA)	2016	71	22
No usual address (SA)	2016	72	17
No usual address (SA)	2016	73	17
No usual address (SA)	2016	74	16
No usual address (SA)	2016	75	10
No usual address (SA)	2016	76	3
No usual address (SA)	2016	77	15
No usual address (SA)	2016	78	6
No usual address (SA)	2016	79	5
Bunbury	2006		4329
Bunbury	2006	0	1804
Bunbury	2006	1	1809
Bunbury	2006	2	1741
Bunbury	2006	3	1784
Bunbury	2006	4	1864
Bunbury	2006	5	1978
Bunbury	2006	6	2022
Bunbury	2006	7	2115
Bunbury	2006	8	1996
Bunbury	2006	9	2085
Bunbury	2006	10	2184
Bunbury	2006	11	2151
Bunbury	2006	12	2242
Bunbury	2006	13	2336
Bunbury	2006	14	2207
Bunbury	2006	15	2336
Bunbury	2006	16	2212
Bunbury	2006	17	2031
Bunbury	2006	18	1695
Bunbury	2006	19	1449
Bunbury	2006	20	1482
Bunbury	2006	21	1370
Bunbury	2006	22	1355
Bunbury	2006	23	1362
Bunbury	2006	24	1385
Bunbury	2006	25	1350
Bunbury	2006	26	1368
Bunbury	2006	27	1425
Bunbury	2006	28	1438
Bunbury	2006	29	1592
Bunbury	2006	30	1573
Bunbury	2006	31	1635
Bunbury	2006	32	1688
Bunbury	2006	33	1879
Bunbury	2006	34	2028
Bunbury	2006	35	2156
Bunbury	2006	36	2028
Bunbury	2006	37	2054
Bunbury	2006	38	1997
Bunbury	2006	39	2079
Bunbury	2006	40	2073
Bunbury	2006	41	2112
