SA4_NAME16	Year	Occupation	Sex	workers
No usual address (SA)	2006	Clerical and administrative workers	F	53
No usual address (SA)	2006	Clerical and administrative workers	M	15
No usual address (SA)	2006	Community and personal service workers	F	57
No usual address (SA)	2006	Community and personal service workers	M	39
No usual address (SA)	2006	Labourers	F	84
No usual address (SA)	2006	Labourers	M	155
No usual address (SA)	2006	Machinery operators and drivers	F	7
No usual address (SA)	2006	Machinery operators and drivers	M	89
No usual address (SA)	2006	Managers	F	23
No usual address (SA)	2006	Managers	M	33
No usual address (SA)	2006	Professionals	F	79
No usual address (SA)	2006	Professionals	M	65
No usual address (SA)	2006	Sales workers	F	39
No usual address (SA)	2006	Sales workers	M	29
No usual address (SA)	2006	Technicians and trades workers	F	19
No usual address (SA)	2006	Technicians and trades workers	M	125
No usual address (SA)	2011		F	5
No usual address (SA)	2011		M	28
No usual address (SA)	2011	Clerical and administrative workers	F	53
No usual address (SA)	2011	Clerical and administrative workers	M	39
No usual address (SA)	2011	Community and personal service workers	F	62
No usual address (SA)	2011	Community and personal service workers	M	29
No usual address (SA)	2011	Labourers	F	76
No usual address (SA)	2011	Labourers	M	163
No usual address (SA)	2011	Machinery operators and drivers	F	0
No usual address (SA)	2011	Machinery operators and drivers	M	81
No usual address (SA)	2011	Managers	F	20
No usual address (SA)	2011	Managers	M	46
No usual address (SA)	2011	Professionals	F	57
No usual address (SA)	2011	Professionals	M	65
No usual address (SA)	2011	Sales workers	F	33
No usual address (SA)	2011	Sales workers	M	21
No usual address (SA)	2011	Technicians and trades workers	F	8
No usual address (SA)	2011	Technicians and trades workers	M	116
No usual address (SA)	2016		F	0
No usual address (SA)	2016		M	11
No usual address (SA)	2016	Clerical and administrative workers	F	40
No usual address (SA)	2016	Clerical and administrative workers	M	18
No usual address (SA)	2016	Community and personal service workers	F	32
No usual address (SA)	2016	Community and personal service workers	M	19
No usual address (SA)	2016	Labourers	F	75
No usual address (SA)	2016	Labourers	M	132
No usual address (SA)	2016	Machinery operators and drivers	F	6
No usual address (SA)	2016	Machinery operators and drivers	M	82
No usual address (SA)	2016	Managers	F	20
No usual address (SA)	2016	Managers	M	35
No usual address (SA)	2016	Professionals	F	54
No usual address (SA)	2016	Professionals	M	52
No usual address (SA)	2016	Sales workers	F	23
No usual address (SA)	2016	Sales workers	M	27
No usual address (SA)	2016	Technicians and trades workers	F	20
No usual address (SA)	2016	Technicians and trades workers	M	94
Bunbury	2006		F	366
Bunbury	2006		M	641
Bunbury	2006	Clerical and administrative workers	F	6116
Bunbury	2006	Clerical and administrative workers	M	1139
Bunbury	2006	Community and personal service workers	F	4095
Bunbury	2006	Community and personal service workers	M	995
Bunbury	2006	Labourers	F	3882
Bunbury	2006	Labourers	M	5911
Bunbury	2006	Machinery operators and drivers	F	456
Bunbury	2006	Machinery operators and drivers	M	5447
Bunbury	2006	Managers	F	3249
Bunbury	2006	Managers	M	5761
Bunbury	2006	Professionals	F	4614
Bunbury	2006	Professionals	M	3665
Bunbury	2006	Sales workers	F	4165
Bunbury	2006	Sales workers	M	1901
Bunbury	2006	Technicians and trades workers	F	1648
Bunbury	2006	Technicians and trades workers	M	10390
Bunbury	2011		F	375
Bunbury	2011		M	645
Bunbury	2011	Clerical and administrative workers	F	7204
Bunbury	2011	Clerical and administrative workers	M	1322
Bunbury	2011	Community and personal service workers	F	5294
Bunbury	2011	Community and personal service workers	M	1235
Bunbury	2011	Labourers	F	3984
Bunbury	2011	Labourers	M	6402
Bunbury	2011	Machinery operators and drivers	F	624
Bunbury	2011	Machinery operators and drivers	M	6310
Bunbury	2011	Managers	F	3397
Bunbury	2011	Managers	M	6152
Bunbury	2011	Professionals	F	5740
Bunbury	2011	Professionals	M	4279
Bunbury	2011	Sales workers	F	4714
Bunbury	2011	Sales workers	M	1999
Bunbury	2011	Technicians and trades workers	F	1952
Bunbury	2011	Technicians and trades workers	M	12227
Bunbury	2016		F	419
Bunbury	2016		M	790
Bunbury	2016	Clerical and administrative workers	F	7177
Bunbury	2016	Clerical and administrative workers	M	1264
Bunbury	2016	Community and personal service workers	F	6481
Bunbury	2016	Community and personal service workers	M	1525
Bunbury	2016	Labourers	F	4254
Bunbury	2016	Labourers	M	6248
Bunbury	2016	Machinery operators and drivers	F	593
Bunbury	2016	Machinery operators and drivers	M	6538
Bunbury	2016	Managers	F	3700
Bunbury	2016	Managers	M	5929
Bunbury	2016	Professionals	F	6810
Bunbury	2016	Professionals	M	4306
Bunbury	2016	Sales workers	F	5110
Bunbury	2016	Sales workers	M	2233
Bunbury	2016	Technicians and trades workers	F	2111
Bunbury	2016	Technicians and trades workers	M	12165
Mandurah	2006		F	165
Mandurah	2006		M	328
Mandurah	2006	Clerical and administrative workers	F	2456
Mandurah	2006	Clerical and administrative workers	M	509
Mandurah	2006	Community and personal service workers	F	1741
Mandurah	2006	Community and personal service workers	M	465
Mandurah	2006	Labourers	F	1262
Mandurah	2006	Labourers	M	2080
Mandurah	2006	Machinery operators and drivers	F	203
Mandurah	2006	Machinery operators and drivers	M	2387
Mandurah	2006	Managers	F	888
Mandurah	2006	Managers	M	1622
Mandurah	2006	Professionals	F	1643
Mandurah	2006	Professionals	M	1330
Mandurah	2006	Sales workers	F	2047
Mandurah	2006	Sales workers	M	835
Mandurah	2006	Technicians and trades workers	F	696
Mandurah	2006	Technicians and trades workers	M	4712
Mandurah	2011		F	166
Mandurah	2011		M	346
Mandurah	2011	Clerical and administrative workers	F	3366
Mandurah	2011	Clerical and administrative workers	M	636
Mandurah	2011	Community and personal service workers	F	2787
Mandurah	2011	Community and personal service workers	M	732
Mandurah	2011	Labourers	F	1369
Mandurah	2011	Labourers	M	2587
Mandurah	2011	Machinery operators and drivers	F	328
Mandurah	2011	Machinery operators and drivers	M	3214
Mandurah	2011	Managers	F	1129
Mandurah	2011	Managers	M	2042
Mandurah	2011	Professionals	F	2480
Mandurah	2011	Professionals	M	1761
Mandurah	2011	Sales workers	F	2463
Mandurah	2011	Sales workers	M	961
Mandurah	2011	Technicians and trades workers	F	930
Mandurah	2011	Technicians and trades workers	M	5902
Mandurah	2016		F	243
Mandurah	2016		M	418
Mandurah	2016	Clerical and administrative workers	F	3485
Mandurah	2016	Clerical and administrative workers	M	718
Mandurah	2016	Community and personal service workers	F	3446
Mandurah	2016	Community and personal service workers	M	928
Mandurah	2016	Labourers	F	1631
Mandurah	2016	Labourers	M	2614
Mandurah	2016	Machinery operators and drivers	F	449
Mandurah	2016	Machinery operators and drivers	M	3573
Mandurah	2016	Managers	F	1362
Mandurah	2016	Managers	M	2088
Mandurah	2016	Professionals	F	3181
Mandurah	2016	Professionals	M	1814
Mandurah	2016	Sales workers	F	2676
Mandurah	2016	Sales workers	M	1141
Mandurah	2016	Technicians and trades workers	F	1016
Mandurah	2016	Technicians and trades workers	M	6351
Perth - Inner	2006		F	370
Perth - Inner	2006		M	590
Perth - Inner	2006	Clerical and administrative workers	F	6674
Perth - Inner	2006	Clerical and administrative workers	M	2266
Perth - Inner	2006	Community and personal service workers	F	3709
Perth - Inner	2006	Community and personal service workers	M	2036
Perth - Inner	2006	Labourers	F	1155
Perth - Inner	2006	Labourers	M	2826
Perth - Inner	2006	Machinery operators and drivers	F	147
Perth - Inner	2006	Machinery operators and drivers	M	1351
Perth - Inner	2006	Managers	F	3593
Perth - Inner	2006	Managers	M	7054
Perth - Inner	2006	Professionals	F	12797
Perth - Inner	2006	Professionals	M	14475
Perth - Inner	2006	Sales workers	F	3460
Perth - Inner	2006	Sales workers	M	2569
Perth - Inner	2006	Technicians and trades workers	F	1170
Perth - Inner	2006	Technicians and trades workers	M	4409
Perth - Inner	2011		F	384
Perth - Inner	2011		M	638
Perth - Inner	2011	Clerical and administrative workers	F	7514
Perth - Inner	2011	Clerical and administrative workers	M	2773
Perth - Inner	2011	Community and personal service workers	F	4208
Perth - Inner	2011	Community and personal service workers	M	2521
Perth - Inner	2011	Labourers	F	1259
Perth - Inner	2011	Labourers	M	2778
Perth - Inner	2011	Machinery operators and drivers	F	156
Perth - Inner	2011	Machinery operators and drivers	M	1538
Perth - Inner	2011	Managers	F	4320
Perth - Inner	2011	Managers	M	8408
Perth - Inner	2011	Professionals	F	15183
Perth - Inner	2011	Professionals	M	17095
Perth - Inner	2011	Sales workers	F	3372
Perth - Inner	2011	Sales workers	M	2687
Perth - Inner	2011	Technicians and trades workers	F	1417
Perth - Inner	2011	Technicians and trades workers	M	5477
Perth - Inner	2016		F	524
Perth - Inner	2016		M	729
Perth - Inner	2016	Clerical and administrative workers	F	6848
Perth - Inner	2016	Clerical and administrative workers	M	2692
Perth - Inner	2016	Community and personal service workers	F	4826
Perth - Inner	2016	Community and personal service workers	M	2865
Perth - Inner	2016	Labourers	F	1586
Perth - Inner	2016	Labourers	M	2880
Perth - Inner	2016	Machinery operators and drivers	F	165
Perth - Inner	2016	Machinery operators and drivers	M	1474
Perth - Inner	2016	Managers	F	4825
Perth - Inner	2016	Managers	M	8910
Perth - Inner	2016	Professionals	F	16637
Perth - Inner	2016	Professionals	M	17191
Perth - Inner	2016	Sales workers	F	3490
Perth - Inner	2016	Sales workers	M	2645
Perth - Inner	2016	Technicians and trades workers	F	1498
Perth - Inner	2016	Technicians and trades workers	M	5233
Perth - North East	2006		F	592
Perth - North East	2006		M	931
Perth - North East	2006	Clerical and administrative workers	F	11701
Perth - North East	2006	Clerical and administrative workers	M	3645
Perth - North East	2006	Community and personal service workers	F	6420
Perth - North East	2006	Community and personal service workers	M	2683
Perth - North East	2006	Labourers	F	3918
Perth - North East	2006	Labourers	M	6388
Perth - North East	2006	Machinery operators and drivers	F	817
Perth - North East	2006	Machinery operators and drivers	M	6749
Perth - North East	2006	Managers	F	3455
Perth - North East	2006	Managers	M	6433
Perth - North East	2006	Professionals	F	8297
Perth - North East	2006	Professionals	M	7443
Perth - North East	2006	Sales workers	F	5871
Perth - North East	2006	Sales workers	M	3595
Perth - North East	2006	Technicians and trades workers	F	2334
Perth - North East	2006	Technicians and trades workers	M	14025
Perth - North East	2011		F	638
Perth - North East	2011		M	1034
Perth - North East	2011	Clerical and administrative workers	F	13584
Perth - North East	2011	Clerical and administrative workers	M	4076
Perth - North East	2011	Community and personal service workers	F	7663
Perth - North East	2011	Community and personal service workers	M	3275
Perth - North East	2011	Labourers	F	3838
Perth - North East	2011	Labourers	M	6629
Perth - North East	2011	Machinery operators and drivers	F	1000
Perth - North East	2011	Machinery operators and drivers	M	7908
Perth - North East	2011	Managers	F	4076
Perth - North East	2011	Managers	M	7594
Perth - North East	2011	Professionals	F	10251
Perth - North East	2011	Professionals	M	8872
Perth - North East	2011	Sales workers	F	6491
Perth - North East	2011	Sales workers	M	3720
Perth - North East	2011	Technicians and trades workers	F	2862
Perth - North East	2011	Technicians and trades workers	M	16101
Perth - North East	2016		F	805
Perth - North East	2016		M	1218
Perth - North East	2016	Clerical and administrative workers	F	13282
Perth - North East	2016	Clerical and administrative workers	M	4110
Perth - North East	2016	Community and personal service workers	F	9798
Perth - North East	2016	Community and personal service workers	M	3873
Perth - North East	2016	Labourers	F	4389
Perth - North East	2016	Labourers	M	7138
Perth - North East	2016	Machinery operators and drivers	F	1080
Perth - North East	2016	Machinery operators and drivers	M	8509
Perth - North East	2016	Managers	F	4871
Perth - North East	2016	Managers	M	7987
Perth - North East	2016	Professionals	F	12180
Perth - North East	2016	Professionals	M	9547
Perth - North East	2016	Sales workers	F	7016
Perth - North East	2016	Sales workers	M	4142
Perth - North East	2016	Technicians and trades workers	F	3113
Perth - North East	2016	Technicians and trades workers	M	16932
Perth - North West	2006		F	1232
Perth - North West	2006		M	1763
Perth - North West	2006	Clerical and administrative workers	F	27163
Perth - North West	2006	Clerical and administrative workers	M	7759
Perth - North West	2006	Community and personal service workers	F	13263
Perth - North West	2006	Community and personal service workers	M	5770
Perth - North West	2006	Labourers	F	6905
Perth - North West	2006	Labourers	M	13195
Perth - North West	2006	Machinery operators and drivers	F	1180
Perth - North West	2006	Machinery operators and drivers	M	10107
Perth - North West	2006	Managers	F	7585
Perth - North West	2006	Managers	M	15971
Perth - North West	2006	Professionals	F	21196
Perth - North West	2006	Professionals	M	19996
Perth - North West	2006	Sales workers	F	13625
Perth - North West	2006	Sales workers	M	8289
Perth - North West	2006	Technicians and trades workers	F	4842
Perth - North West	2006	Technicians and trades workers	M	30411
Perth - North West	2011		F	1296
Perth - North West	2011		M	2032
Perth - North West	2011	Clerical and administrative workers	F	30519
Perth - North West	2011	Clerical and administrative workers	M	8432
Perth - North West	2011	Community and personal service workers	F	16904
Perth - North West	2011	Community and personal service workers	M	7161
Perth - North West	2011	Labourers	F	7177
Perth - North West	2011	Labourers	M	14117
Perth - North West	2011	Machinery operators and drivers	F	1381
Perth - North West	2011	Machinery operators and drivers	M	11974
Perth - North West	2011	Managers	F	9241
Perth - North West	2011	Managers	M	18839
Perth - North West	2011	Professionals	F	27408
Perth - North West	2011	Professionals	M	24685
Perth - North West	2011	Sales workers	F	14677
Perth - North West	2011	Sales workers	M	8825
Perth - North West	2011	Technicians and trades workers	F	5568
Perth - North West	2011	Technicians and trades workers	M	35229
Perth - North West	2016		F	1613
Perth - North West	2016		M	2553
Perth - North West	2016	Clerical and administrative workers	F	29046
Perth - North West	2016	Clerical and administrative workers	M	8197
Perth - North West	2016	Community and personal service workers	F	20346
Perth - North West	2016	Community and personal service workers	M	8375
Perth - North West	2016	Labourers	F	7954
Perth - North West	2016	Labourers	M	15013
Perth - North West	2016	Machinery operators and drivers	F	1412
Perth - North West	2016	Machinery operators and drivers	M	12487
Perth - North West	2016	Managers	F	10729
Perth - North West	2016	Managers	M	19810
Perth - North West	2016	Professionals	F	31597
Perth - North West	2016	Professionals	M	25177
Perth - North West	2016	Sales workers	F	15705
Perth - North West	2016	Sales workers	M	9606
Perth - North West	2016	Technicians and trades workers	F	6210
Perth - North West	2016	Technicians and trades workers	M	36104
Perth - South East	2006		F	1073
Perth - South East	2006		M	1755
Perth - South East	2006	Clerical and administrative workers	F	23094
Perth - South East	2006	Clerical and administrative workers	M	7141
Perth - South East	2006	Community and personal service workers	F	12018
Perth - South East	2006	Community and personal service workers	M	4891
Perth - South East	2006	Labourers	F	7286
Perth - South East	2006	Labourers	M	12449
Perth - South East	2006	Machinery operators and drivers	F	1572
Perth - South East	2006	Machinery operators and drivers	M	13538
Perth - South East	2006	Managers	F	6323
Perth - South East	2006	Managers	M	12614
Perth - South East	2006	Professionals	F	16623
Perth - South East	2006	Professionals	M	16059
Perth - South East	2006	Sales workers	F	11027
Perth - South East	2006	Sales workers	M	6754
Perth - South East	2006	Technicians and trades workers	F	4450
Perth - South East	2006	Technicians and trades workers	M	25829
Perth - South East	2011		F	1204
Perth - South East	2011		M	2083
Perth - South East	2011	Clerical and administrative workers	F	26084
Perth - South East	2011	Clerical and administrative workers	M	8304
Perth - South East	2011	Community and personal service workers	F	14369
Perth - South East	2011	Community and personal service workers	M	6001
Perth - South East	2011	Labourers	F	7478
Perth - South East	2011	Labourers	M	12973
Perth - South East	2011	Machinery operators and drivers	F	1904
Perth - South East	2011	Machinery operators and drivers	M	15730
Perth - South East	2011	Managers	F	7586
Perth - South East	2011	Managers	M	14851
Perth - South East	2011	Professionals	F	21686
Perth - South East	2011	Professionals	M	20540
Perth - South East	2011	Sales workers	F	11897
Perth - South East	2011	Sales workers	M	7024
Perth - South East	2011	Technicians and trades workers	F	5184
Perth - South East	2011	Technicians and trades workers	M	30051
Perth - South East	2016		F	1396
Perth - South East	2016		M	2314
Perth - South East	2016	Clerical and administrative workers	F	23865
Perth - South East	2016	Clerical and administrative workers	M	7956
Perth - South East	2016	Community and personal service workers	F	17521
Perth - South East	2016	Community and personal service workers	M	7136
Perth - South East	2016	Labourers	F	8368
Perth - South East	2016	Labourers	M	14192
Perth - South East	2016	Machinery operators and drivers	F	1978
Perth - South East	2016	Machinery operators and drivers	M	16755
Perth - South East	2016	Managers	F	8396
Perth - South East	2016	Managers	M	14930
Perth - South East	2016	Professionals	F	24701
Perth - South East	2016	Professionals	M	21274
Perth - South East	2016	Sales workers	F	12784
Perth - South East	2016	Sales workers	M	7856
Perth - South East	2016	Technicians and trades workers	F	5527
Perth - South East	2016	Technicians and trades workers	M	31138
Perth - South West	2006		F	751
Perth - South West	2006		M	1443
Perth - South West	2006	Clerical and administrative workers	F	16548
Perth - South West	2006	Clerical and administrative workers	M	4559
Perth - South West	2006	Community and personal service workers	F	9352
Perth - South West	2006	Community and personal service workers	M	3858
Perth - South West	2006	Labourers	F	5118
Perth - South West	2006	Labourers	M	9374
Perth - South West	2006	Machinery operators and drivers	F	828
Perth - South West	2006	Machinery operators and drivers	M	8358
Perth - South West	2006	Managers	F	5266
Perth - South West	2006	Managers	M	10933
Perth - South West	2006	Professionals	F	14683
Perth - South West	2006	Professionals	M	13419
Perth - South West	2006	Sales workers	F	9197
Perth - South West	2006	Sales workers	M	4976
Perth - South West	2006	Technicians and trades workers	F	3529
Perth - South West	2006	Technicians and trades workers	M	21329
Perth - South West	2011		F	942
Perth - South West	2011		M	1594
Perth - South West	2011	Clerical and administrative workers	F	19933
Perth - South West	2011	Clerical and administrative workers	M	5703
Perth - South West	2011	Community and personal service workers	F	12219
Perth - South West	2011	Community and personal service workers	M	5007
Perth - South West	2011	Labourers	F	5252
Perth - South West	2011	Labourers	M	9945
Perth - South West	2011	Machinery operators and drivers	F	1101
Perth - South West	2011	Machinery operators and drivers	M	10309
Perth - South West	2011	Managers	F	6604
Perth - South West	2011	Managers	M	13149
Perth - South West	2011	Professionals	F	19555
Perth - South West	2011	Professionals	M	16737
Perth - South West	2011	Sales workers	F	10153
Perth - South West	2011	Sales workers	M	5276
Perth - South West	2011	Technicians and trades workers	F	4073
Perth - South West	2011	Technicians and trades workers	M	25130
Perth - South West	2016		F	1165
Perth - South West	2016		M	1967
Perth - South West	2016	Clerical and administrative workers	F	19534
Perth - South West	2016	Clerical and administrative workers	M	5507
Perth - South West	2016	Community and personal service workers	F	14708
Perth - South West	2016	Community and personal service workers	M	5852
Perth - South West	2016	Labourers	F	5903
Perth - South West	2016	Labourers	M	10689
Perth - South West	2016	Machinery operators and drivers	F	1227
Perth - South West	2016	Machinery operators and drivers	M	11130
Perth - South West	2016	Managers	F	7647
Perth - South West	2016	Managers	M	13852
Perth - South West	2016	Professionals	F	23118
Perth - South West	2016	Professionals	M	18043
Perth - South West	2016	Sales workers	F	11276
Perth - South West	2016	Sales workers	M	5900
Perth - South West	2016	Technicians and trades workers	F	4638
Perth - South West	2016	Technicians and trades workers	M	25863
Western Australia - Wheat Belt	2006		F	326
Western Australia - Wheat Belt	2006		M	502
Western Australia - Wheat Belt	2006	Clerical and administrative workers	F	4862
Western Australia - Wheat Belt	2006	Clerical and administrative workers	M	807
Western Australia - Wheat Belt	2006	Community and personal service workers	F	3331
Western Australia - Wheat Belt	2006	Community and personal service workers	M	1009
Western Australia - Wheat Belt	2006	Labourers	F	2913
Western Australia - Wheat Belt	2006	Labourers	M	4977
Western Australia - Wheat Belt	2006	Machinery operators and drivers	F	453
Western Australia - Wheat Belt	2006	Machinery operators and drivers	M	3827
Western Australia - Wheat Belt	2006	Managers	F	4938
Western Australia - Wheat Belt	2006	Managers	M	10306
Western Australia - Wheat Belt	2006	Professionals	F	3970
Western Australia - Wheat Belt	2006	Professionals	M	2432
Western Australia - Wheat Belt	2006	Sales workers	F	2533
Western Australia - Wheat Belt	2006	Sales workers	M	1341
Western Australia - Wheat Belt	2006	Technicians and trades workers	F	1383
Western Australia - Wheat Belt	2006	Technicians and trades workers	M	6546
Western Australia - Wheat Belt	2011		F	343
Western Australia - Wheat Belt	2011		M	553
Western Australia - Wheat Belt	2011	Clerical and administrative workers	F	5510
Western Australia - Wheat Belt	2011	Clerical and administrative workers	M	880
Western Australia - Wheat Belt	2011	Community and personal service workers	F	4021
Western Australia - Wheat Belt	2011	Community and personal service workers	M	1219
Western Australia - Wheat Belt	2011	Labourers	F	2781
Western Australia - Wheat Belt	2011	Labourers	M	4716
Western Australia - Wheat Belt	2011	Machinery operators and drivers	F	550
Western Australia - Wheat Belt	2011	Machinery operators and drivers	M	4614
Western Australia - Wheat Belt	2011	Managers	F	4518
Western Australia - Wheat Belt	2011	Managers	M	9467
Western Australia - Wheat Belt	2011	Professionals	F	4474
Western Australia - Wheat Belt	2011	Professionals	M	2672
Western Australia - Wheat Belt	2011	Sales workers	F	2759
Western Australia - Wheat Belt	2011	Sales workers	M	1367
Western Australia - Wheat Belt	2011	Technicians and trades workers	F	1526
Western Australia - Wheat Belt	2011	Technicians and trades workers	M	7312
Western Australia - Wheat Belt	2016		F	337
Western Australia - Wheat Belt	2016		M	596
Western Australia - Wheat Belt	2016	Clerical and administrative workers	F	5384
Western Australia - Wheat Belt	2016	Clerical and administrative workers	M	821
Western Australia - Wheat Belt	2016	Community and personal service workers	F	4403
Western Australia - Wheat Belt	2016	Community and personal service workers	M	1341
Western Australia - Wheat Belt	2016	Labourers	F	2985
Western Australia - Wheat Belt	2016	Labourers	M	4970
Western Australia - Wheat Belt	2016	Machinery operators and drivers	F	601
Western Australia - Wheat Belt	2016	Machinery operators and drivers	M	4649
Western Australia - Wheat Belt	2016	Managers	F	4271
Western Australia - Wheat Belt	2016	Managers	M	8447
Western Australia - Wheat Belt	2016	Professionals	F	4606
Western Australia - Wheat Belt	2016	Professionals	M	2590
Western Australia - Wheat Belt	2016	Sales workers	F	2832
Western Australia - Wheat Belt	2016	Sales workers	M	1494
Western Australia - Wheat Belt	2016	Technicians and trades workers	F	1495
Western Australia - Wheat Belt	2016	Technicians and trades workers	M	7220
Western Australia - Outback (North)	2006		F	272
Western Australia - Outback (North)	2006		M	552
Western Australia - Outback (North)	2006	Clerical and administrative workers	F	2970
Western Australia - Outback (North)	2006	Clerical and administrative workers	M	689
Western Australia - Outback (North)	2006	Community and personal service workers	F	1930
Western Australia - Outback (North)	2006	Community and personal service workers	M	919
Western Australia - Outback (North)	2006	Labourers	F	1935
Western Australia - Outback (North)	2006	Labourers	M	3225
Western Australia - Outback (North)	2006	Machinery operators and drivers	F	449
Western Australia - Outback (North)	2006	Machinery operators and drivers	M	3344
Western Australia - Outback (North)	2006	Managers	F	1184
Western Australia - Outback (North)	2006	Managers	M	2086
Western Australia - Outback (North)	2006	Professionals	F	2587
Western Australia - Outback (North)	2006	Professionals	M	2005
Western Australia - Outback (North)	2006	Sales workers	F	1393
Western Australia - Outback (North)	2006	Sales workers	M	464
Western Australia - Outback (North)	2006	Technicians and trades workers	F	739
Western Australia - Outback (North)	2006	Technicians and trades workers	M	5607
Western Australia - Outback (North)	2011		F	288
Western Australia - Outback (North)	2011		M	673
Western Australia - Outback (North)	2011	Clerical and administrative workers	F	4343
Western Australia - Outback (North)	2011	Clerical and administrative workers	M	1163
Western Australia - Outback (North)	2011	Community and personal service workers	F	2340
Western Australia - Outback (North)	2011	Community and personal service workers	M	1225
Western Australia - Outback (North)	2011	Labourers	F	1820
Western Australia - Outback (North)	2011	Labourers	M	3684
Western Australia - Outback (North)	2011	Machinery operators and drivers	F	903
Western Australia - Outback (North)	2011	Machinery operators and drivers	M	6072
Western Australia - Outback (North)	2011	Managers	F	1581
Western Australia - Outback (North)	2011	Managers	M	2869
Western Australia - Outback (North)	2011	Professionals	F	3592
Western Australia - Outback (North)	2011	Professionals	M	3390
Western Australia - Outback (North)	2011	Sales workers	F	1489
Western Australia - Outback (North)	2011	Sales workers	M	506
Western Australia - Outback (North)	2011	Technicians and trades workers	F	974
Western Australia - Outback (North)	2011	Technicians and trades workers	M	9875
Western Australia - Outback (North)	2016		F	313
Western Australia - Outback (North)	2016		M	681
Western Australia - Outback (North)	2016	Clerical and administrative workers	F	3554
Western Australia - Outback (North)	2016	Clerical and administrative workers	M	1001
Western Australia - Outback (North)	2016	Community and personal service workers	F	2745
Western Australia - Outback (North)	2016	Community and personal service workers	M	1354
Western Australia - Outback (North)	2016	Labourers	F	1714
Western Australia - Outback (North)	2016	Labourers	M	3446
Western Australia - Outback (North)	2016	Machinery operators and drivers	F	988
Western Australia - Outback (North)	2016	Machinery operators and drivers	M	5600
Western Australia - Outback (North)	2016	Managers	F	1723
Western Australia - Outback (North)	2016	Managers	M	2721
Western Australia - Outback (North)	2016	Professionals	F	3697
Western Australia - Outback (North)	2016	Professionals	M	3032
Western Australia - Outback (North)	2016	Sales workers	F	1537
Western Australia - Outback (North)	2016	Sales workers	M	627
Western Australia - Outback (North)	2016	Technicians and trades workers	F	998
Western Australia - Outback (North)	2016	Technicians and trades workers	M	9821
Western Australia - Outback (South)	2006		F	338
Western Australia - Outback (South)	2006		M	638
Western Australia - Outback (South)	2006	Clerical and administrative workers	F	4851
Western Australia - Outback (South)	2006	Clerical and administrative workers	M	846
Western Australia - Outback (South)	2006	Community and personal service workers	F	3100
Western Australia - Outback (South)	2006	Community and personal service workers	M	1090
Western Australia - Outback (South)	2006	Labourers	F	2536
Western Australia - Outback (South)	2006	Labourers	M	4137
Western Australia - Outback (South)	2006	Machinery operators and drivers	F	570
Western Australia - Outback (South)	2006	Machinery operators and drivers	M	5743
Western Australia - Outback (South)	2006	Managers	F	2611
Western Australia - Outback (South)	2006	Managers	M	5017
Western Australia - Outback (South)	2006	Professionals	F	3701
Western Australia - Outback (South)	2006	Professionals	M	2655
Western Australia - Outback (South)	2006	Sales workers	F	2800
Western Australia - Outback (South)	2006	Sales workers	M	1136
Western Australia - Outback (South)	2006	Technicians and trades workers	F	1207
Western Australia - Outback (South)	2006	Technicians and trades workers	M	7790
Western Australia - Outback (South)	2011		F	336
Western Australia - Outback (South)	2011		M	570
Western Australia - Outback (South)	2011	Clerical and administrative workers	F	5588
Western Australia - Outback (South)	2011	Clerical and administrative workers	M	1003
Western Australia - Outback (South)	2011	Community and personal service workers	F	3705
Western Australia - Outback (South)	2011	Community and personal service workers	M	1244
Western Australia - Outback (South)	2011	Labourers	F	2677
Western Australia - Outback (South)	2011	Labourers	M	4227
Western Australia - Outback (South)	2011	Machinery operators and drivers	F	840
Western Australia - Outback (South)	2011	Machinery operators and drivers	M	7017
Western Australia - Outback (South)	2011	Managers	F	2696
Western Australia - Outback (South)	2011	Managers	M	5087
Western Australia - Outback (South)	2011	Professionals	F	4245
Western Australia - Outback (South)	2011	Professionals	M	3200
Western Australia - Outback (South)	2011	Sales workers	F	2944
Western Australia - Outback (South)	2011	Sales workers	M	1128
Western Australia - Outback (South)	2011	Technicians and trades workers	F	1407
Western Australia - Outback (South)	2011	Technicians and trades workers	M	9501
Western Australia - Outback (South)	2016		F	327
Western Australia - Outback (South)	2016		M	653
Western Australia - Outback (South)	2016	Clerical and administrative workers	F	4974
Western Australia - Outback (South)	2016	Clerical and administrative workers	M	876
Western Australia - Outback (South)	2016	Community and personal service workers	F	3950
Western Australia - Outback (South)	2016	Community and personal service workers	M	1241
Western Australia - Outback (South)	2016	Labourers	F	2492
Western Australia - Outback (South)	2016	Labourers	M	3627
Western Australia - Outback (South)	2016	Machinery operators and drivers	F	800
Western Australia - Outback (South)	2016	Machinery operators and drivers	M	6083
Western Australia - Outback (South)	2016	Managers	F	2605
Western Australia - Outback (South)	2016	Managers	M	4428
Western Australia - Outback (South)	2016	Professionals	F	4444
Western Australia - Outback (South)	2016	Professionals	M	2962
Western Australia - Outback (South)	2016	Sales workers	F	2927
Western Australia - Outback (South)	2016	Sales workers	M	1258
Western Australia - Outback (South)	2016	Technicians and trades workers	F	1301
Western Australia - Outback (South)	2016	Technicians and trades workers	M	8228
Migratory - Offshore - Shipping (WA)	2006		F	0
Migratory - Offshore - Shipping (WA)	2006		M	7
Migratory - Offshore - Shipping (WA)	2006	Clerical and administrative workers	F	3
Migratory - Offshore - Shipping (WA)	2006	Clerical and administrative workers	M	6
